country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1002.6488324,683,1510
India,,,742.51856033,445,1044
Mexico,,,598.628886157,433,802
Colombia,,,263.166527775,178,327
Iran,,,217.45112147,127,343
Peru,,,196.220829348,128,317
South Africa,,,185.278420127,150,232
Russia,,,127.499924252,59,243
Argentina,,,92.7070004539,62,118
Indonesia,,,88.7767651116,48,138
Chile,,,84.4054472182,33,151
Bolivia,,,60.5085404869,39,85
United Kingdom,,,52.1003362023,7,140
Bangladesh,,,41.3269917962,18,70
Egypt,,,41.0686550737,17,68
Saudi Arabia,,,35.1464176199,17,60
Pakistan,,,34.1400598193,17,58
Honduras,,,32.8070653236,20,45
Ecuador,,,30.244076885,6,64
Panama,,,29.2406535754,20,39
Romania,,,22.6917989618,16,30
Philippines,,,19.4513348336,5,48
Turkey,,,17.2435549123,3,39
Ukraine,,,16.4766892487,10,23
Dominican Republic,,,13.5601226387,6,23
Algeria,,,10.6746536313,4,21
Serbia,,,9.37514765628,6,13
Sweden,,,9.08208806964,2,20
Israel,,,8.49257575968,4,15
Nigeria,,,8.44163417238,3,17
Italy,,,7.70582898648,0,19
Moldova,,,7.68793983936,4,12
France,,,6.70205711169,0,37
Canada,,,6.67767806593,0,15
Poland,,,6.27904323608,2,13
Australia,,,5.90941777106,2,10
Morocco,,,5.5487570329,2,11
Bulgaria,,,5.44407520692,3,8
Spain,,,5.01928241351,0,25
Belarus,,,4.84451299335,2,8
Portugal,,,3.7036443725,0,9
Germany,,,3.65663172012,0,14
Kuwait,,,3.09321742874,1,7
Croatia,,,2.19138019052,1,4
Japan,,,1.61324636451,0,6
Belgium,,,1.34230249436,0,7
Czechia,,,1.02238445057,0,3
Ireland,,,0.930017367966,0,4
United Arab Emirates,,,0.816500458611,0,3
Netherlands,,,0.802592924021,0,3
South Korea,,,0.591646713469,0,2
Switzerland,,,0.584204336879,0,3
Hungary,,,0.519648278234,0,2
China,,,0.492892312132,0,5
Denmark,,,0.341313043046,0,1
Austria,,,0.327105583812,0,1
Greece,,,0.280074368375,0,1
Malaysia,,,0.257293352496,0,1
Finland,,,0.210751730233,0,1
Luxembourg,,,0.152189089162,0,1
Norway,,,0.136581420847,0,1
Slovenia,,,0.132859396358,0,1
Lithuania,,,0.122954173288,0,1
Cuba,,,0.115346796854,0,1
Estonia,,,0.0901571226194,0,1
Latvia,,,0.0466907004974,0,1
Cyprus,,,0.0339812832382,0,1
Slovakia,,,0.0264603909268,0,1
Malta,,,0.021418241954,0,1
Iceland,,,0.0153651265952,0,1
