country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,87618,183955,118567,309577,2020-06-04,1473,1.9,2020-11-01
India,,,33408,138390,63964,243529,2020-06-16,2003,2.0,2020-11-01
Mexico,,,44022,96011,71256,155284,2020-06-03,1092,1.9,2020-11-01
United Kingdom,,,45844,49238,46018,57532,2020-04-21,1173,138.9,2020-11-01
Italy,,,35112,35695,35134,37569,2020-03-27,919,175.0,2020-11-01
Peru,,,18418,31314,22611,48314,2020-07-23,3887,0.4,2020-11-01
France,,,30212,30863,30239,34318,2020-04-15,1438,52.2,2020-11-01
Iran,,,15912,30356,20903,46473,2020-07-21,229,1.1,2020-11-01
Colombia,,,8777,29775,17854,48922,2020-07-27,508,0.6,2020-11-01
Spain,,,28432,28924,28453,31302,2020-06-19,1179,,2020-11-01
South Africa,,,7067,24382,16028,32170,2020-07-22,572,0.8,2020-11-01
Russia,,,13334,22590,15062,39917,2020-05-29,232,1.9,2020-11-01
Indonesia,,,4838,16481,7946,34821,2020-07-22,139,2.3,2020-11-01
Argentina,,,3059,15796,7606,26759,2020-08-30,168,1.4,2020-11-01
Chile,,,9187,15290,9974,26639,2020-07-17,1057,2.2,2020-11-01
Belgium,,,9822,9972,9842,10620,2020-04-10,496,321.3,2020-11-01
Germany,,,9125,9402,9137,10738,2020-04-15,510,262.1,2020-11-01
Canada,,,8945,9333,8975,10176,2020-04-16,251,17.9,2020-11-01
Ecuador,,,5532,7872,5726,12030,2020-05-10,410,4.7,2020-11-01
Pakistan,,,5842,7562,6259,9448,2020-06-14,178,5.3,2020-11-01
Turkey,,,5630,6723,5745,9075,2020-04-19,127,6.5,2020-11-01
Bolivia,,,2647,6615,3967,11441,2020-07-23,79,0.9,2020-11-01
Netherlands,,,6160,6230,6169,6469,2020-04-07,234,172.2,2020-11-01
Sweden,,,5700,6101,5792,6792,2020-04-21,185,32.4,2020-11-01
Egypt,,,4652,6076,4923,7488,2020-06-15,97,1.6,2020-11-01
Bangladesh,,,2965,5749,3420,10489,2020-06-30,64,1.2,2020-11-01
Philippines,,,1945,5234,2298,12535,2020-07-12,162,2.9,2020-11-01
Saudi Arabia,,,2760,5134,3545,8858,2020-07-05,58,1.5,2020-11-01
China,,,4656,4711,4656,5155,2020-04-17,1290,30.2,2020-11-01
Romania,,,2206,4501,2958,8243,2020-07-21,36,1.4,2020-11-01
Honduras,,,1166,4056,2093,7811,2020-07-21,53,0.7,2020-11-01
Panama,,,1322,3367,2108,5795,2020-07-24,41,1.2,2020-11-01
Ukraine,,,1636,3278,2107,6214,2020-06-17,31,2.0,2020-11-01
Algeria,,,1163,2353,1360,5092,2020-04-09,30,1.9,2020-11-01
Dominican Republic,,,1083,2278,1397,4088,2020-04-12,38,0.7,2020-11-01
Portugal,,,1719,2217,1769,3255,2020-04-03,37,14.0,2020-11-01
Poland,,,1676,2215,1742,3453,2020-04-24,40,4.3,2020-11-01
Switzerland,,,1978,2061,1989,2291,2020-04-04,75,62.8,2020-11-01
Ireland,,,1764,1855,1776,2183,2020-04-24,220,,2020-11-01
Nigeria,,,860,1578,945,3617,2020-06-16,31,5.0,2020-11-01
Serbia,,,543,1576,866,3146,2020-07-10,18,1.3,2020-11-01
Israel,,,474,1558,776,3198,2020-11-01,13,3.3,2020-11-01
Australia,,,167,1546,508,3709,2020-11-01,16,2.6,2020-11-01
Moldova,,,748,1488,977,2415,2020-06-20,14,0.7,2020-11-01
Japan,,,998,1479,1006,3442,2020-05-01,29,,2020-11-01
Bulgaria,,,347,988,512,2186,2020-06-05,12,1.3,2020-11-01
Morocco,,,316,982,475,2243,2020-03-27,12,3.1,2020-11-01
Belarus,,,538,968,697,1420,2020-07-08,7,1.4,2020-11-01
Austria,,,713,790,729,947,2020-04-08,30,19.4,2020-11-01
Kuwait,,,438,782,481,1605,2020-05-30,11,1.4,2020-11-01
Hungary,,,596,699,609,934,2020-04-24,23,,2020-11-01
Denmark,,,613,695,629,855,2020-04-04,22,,2020-11-01
Czechia,,,373,597,411,1061,2020-04-14,18,3.6,2020-11-01
United Arab Emirates,,,345,474,354,835,2020-05-10,13,6.6,2020-11-01
South Korea,,,300,400,302,758,2020-03-02,11,5.7,2020-11-01
Croatia,,,139,393,214,807,2020-04-19,8,1.4,2020-11-01
Finland,,,329,383,341,515,2020-04-21,43,,2020-11-01
Norway,,,255,283,262,332,2020-04-20,16,,2020-11-01
Greece,,,202,249,212,326,2020-04-03,10,,2020-11-01
Luxembourg,,,112,160,125,237,2020-04-11,8,,2020-11-01
Malaysia,,,124,159,136,180,2020-03-29,8,,2020-11-01
Slovenia,,,116,140,120,187,2020-04-07,6,,2020-11-01
Cuba,,,87,107,90,140,2020-04-24,6,,2020-11-01
Lithuania,,,80,106,84,154,2020-04-10,6,,2020-11-01
Estonia,,,69,88,76,123,2020-04-02,6,,2020-11-01
Latvia,,,31,41,33,61,2020-04-21,4,,2020-11-01
Slovakia,,,28,36,29,57,2020-04-15,4,,2020-11-01
Cyprus,,,19,29,22,49,2020-03-30,2,,2020-11-01
Malta,,,9,15,11,18,2020-05-29,2,,2020-11-01
Iceland,,,10,14,10,24,2020-03-15,5,,2020-11-01
