country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,34021,159622,75781,254428,2020-08-03,1515,1.0,2020-09-01
Mexico,,,12545,92497,52146,118235,2020-08-04,1127,1.4,2020-09-01
India,,,6363,61022,22933,81836,2020-09-01,1169,4.3,2020-09-01
United Kingdom,,,39987,48934,43857,55092,2020-04-29,4421,4.6,2020-09-01
Italy,,,33689,38156,34812,43800,2020-03-27,919,9.2,2020-09-01
France,,,29068,31038,29254,37497,2020-04-15,1440,21.1,2020-09-01
Spain,,,27133,28732,27306,34029,2020-04-02,961,187.6,2020-09-01
Russia,,,5376,26279,10404,42947,2020-07-31,275,1.6,2020-09-01
Peru,,,5031,25089,11367,40467,2020-09-01,284,2.1,2020-09-01
Canada,,,7717,13549,8783,22390,2020-04-16,251,1.2,2020-09-01
Iran,,,8071,13361,9260,21873,2020-04-04,158,2.4,2020-09-01
Chile,,,1356,11601,9808,13655,2020-08-29,146,1.8,2020-09-01
Colombia,,,1099,10640,6554,13451,2020-09-01,213,5.1,2020-09-01
South Africa,,,848,10545,6456,13369,2020-09-01,209,3.7,2020-09-01
Germany,,,8635,10325,8940,14983,2020-04-15,510,7.3,2020-09-01
Belgium,,,9548,10201,9687,11485,2020-04-10,496,12.4,2020-09-01
Pakistan,,,1770,9309,4047,15997,2020-08-02,99,1.2,2020-09-01
Sweden,,,4562,7613,6389,11823,2020-04-21,185,4.3,2020-09-01
Netherlands,,,6009,6964,6228,8618,2020-04-07,234,12.5,2020-09-01
Bangladesh,,,781,6886,3745,9345,2020-08-26,91,2.6,2020-09-01
Egypt,,,1126,6378,2969,9932,2020-08-31,92,2.4,2020-09-01
Ecuador,,,3486,5969,4080,11370,2020-05-10,410,,2020-09-01
Turkey,,,4630,5521,4816,7435,2020-04-19,127,5.7,2020-09-01
Indonesia,,,1721,5385,2860,9336,2020-09-01,73,3.2,2020-09-01
China,,,4638,4644,4638,4682,2020-04-17,1290,,2020-09-01
Saudi Arabia,,,611,3127,1998,4450,2020-08-29,39,1.2,2020-09-01
Ukraine,,,755,3100,1387,5099,2020-08-16,34,2.6,2020-09-01
Bolivia,,,415,3061,1712,4621,2020-09-01,45,3.0,2020-09-01
Argentina,,,608,2838,1341,4149,2020-09-01,46,1.8,2020-09-01
Poland,,,1117,2259,1387,3904,2020-04-24,40,11.0,2020-09-01
Philippines,,,984,2178,1178,5246,2020-04-12,50,2.7,2020-09-01
Portugal,,,1455,2114,1677,3096,2020-04-03,37,3.8,2020-09-01
Switzerland,,,1921,2051,1946,2300,2020-04-04,75,,2020-09-01
Romania,,,1305,2012,1605,2895,2020-05-08,35,2.8,2020-09-01
Ireland,,,1664,1811,1690,2361,2020-04-24,220,11.0,2020-09-01
Nigeria,,,323,1753,581,3103,2020-09-01,26,3.2,2020-09-01
Kuwait,,,236,1421,710,2070,2020-08-18,18,3.0,2020-09-01
Japan,,,911,1412,938,2087,2020-05-04,49,2.7,2020-09-01
Moldova,,,315,1294,673,2021,2020-08-10,14,2.8,2020-09-01
Honduras,,,243,1228,579,1966,2020-08-31,18,2.0,2020-09-01
Algeria,,,681,1097,769,2057,2020-04-09,30,2.0,2020-09-01
Panama,,,363,1060,525,1941,2020-08-28,11,1.8,2020-09-01
Hungary,,,539,890,618,1567,2020-04-24,23,2.4,2020-09-01
Dominican Republic,,,520,843,613,1279,2020-04-12,38,2.5,2020-09-01
Austria,,,670,738,693,854,2020-04-08,30,,2020-09-01
Belarus,,,253,683,394,1846,2020-05-12,7,1.2,2020-09-01
Denmark,,,582,682,620,813,2020-04-04,22,8.0,2020-09-01
United Arab Emirates,,,273,495,333,991,2020-05-10,13,2.0,2020-09-01
Bulgaria,,,147,484,255,784,2020-04-29,6,5.0,2020-09-01
Finland,,,322,393,339,529,2020-04-21,43,10.0,2020-09-01
Czechia,,,326,371,351,413,2020-04-14,18,9.0,2020-09-01
Israel,,,291,356,314,462,2020-04-18,13,,2020-09-01
South Korea,,,273,322,279,426,2020-03-02,11,,2020-09-01
Serbia,,,246,320,278,418,2020-04-30,54,6.0,2020-09-01
Norway,,,238,265,248,303,2020-04-20,16,8.0,2020-09-01
Morocco,,,208,232,218,260,2020-03-27,12,3.0,2020-09-01
Greece,,,180,220,200,255,2020-04-03,10,4.0,2020-09-01
Malaysia,,,115,143,129,156,2020-03-29,8,,2020-09-01
Croatia,,,103,134,114,187,2020-04-19,8,,2020-09-01
Luxembourg,,,110,123,114,141,2020-04-11,8,,2020-09-01
Slovenia,,,109,123,113,144,2020-04-07,6,,2020-09-01
Lithuania,,,71,121,92,179,2020-04-10,6,,2020-09-01
Australia,,,102,108,103,124,2020-04-23,8,,2020-09-01
Cuba,,,83,97,89,108,2020-04-24,6,,2020-09-01
Estonia,,,69,82,78,87,2020-04-02,6,,2020-09-01
Latvia,,,25,33,31,34,2020-04-21,4,1.0,2020-09-01
Slovakia,,,28,32,29,36,2020-04-15,4,,2020-09-01
Cyprus,,,17,20,19,21,2020-03-30,2,,2020-09-01
Malta,,,9,14,12,16,2020-05-29,2,,2020-09-01
Iceland,,,10,11,10,12,2020-04-06,2,,2020-09-01
