country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,669.067030233,449,951
US,TX,,86.6825249413,55,125
US,FL,,82.6362963727,46,124
US,CA,,80.5643000055,38,129
US,GA,,37.4116546223,20,60
US,NC,,22.9724034636,13,36
US,VA,,22.4421011674,7,42
US,SC,,19.7038367312,11,30
US,IL,,19.5283755294,2,39
US,TN,,19.3779986238,12,29
US,OH,,18.6394291959,5,35
US,LA,,17.8765811496,8,30
US,AZ,,15.9407221808,5,30
US,MS,,15.6843770427,8,26
US,PA,,15.4653482417,0,40
US,MO,,13.5212101489,7,22
US,AL,,11.7917612783,6,20
US,MA,,11.1135561498,0,29
US,AR,,9.89161294809,6,15
US,NY,,9.70957079489,0,55
US,MI,,9.37254477411,1,21
US,IN,,9.32751261745,0,24
US,NV,,8.50745716972,4,14
US,IA,,8.24073982881,3,15
US,WA,,7.58304718496,1,17
US,PR,,7.3587068854,4,11
US,MN,,7.28776170107,1,16
US,KY,,7.11475662929,3,11
US,OK,,7.02295583799,4,11
US,KS,,6.45540681363,3,11
US,MD,,6.3144732363,0,16
US,WI,,5.8691014648,3,10
US,NJ,,5.36089224825,0,23
US,WV,,4.61250002435,3,7
US,CO,,4.22931454051,0,11
US,ID,,3.81574378242,2,6
US,NM,,3.26759351284,1,6
US,OR,,2.98125513048,1,5
US,NE,,2.87896198942,0,6
US,MT,,2.63408110108,1,4
US,ND,,2.63278532434,1,5
US,RI,,2.43731496431,0,8
US,HI,,2.43191481126,1,4
US,UT,,2.01021822547,1,3
US,CT,,1.90979199125,0,7
US,SD,,1.90655963751,0,4
US,GU,,1.35813658752,0,3
US,DE,,1.04967309245,0,3
US,DC,,0.540548328375,0,2
US,NH,,0.397520688199,0,2
US,ME,,0.374589014435,0,1
US,AK,,0.311363911881,0,1
US,WY,,0.294509657586,0,1
US,VI,,0.157609816963,0,1
US,VT,,0.0579098417707,0,1
US,MP,,0.00811727841601,0,1
US,AS,,,,
