country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,37134,132554,66856,238248,2020-06-04,1473,1.7,2020-09-01
Mexico,,,14053,84193,43829,105014,2020-06-03,1092,2.9,2020-09-01
India,,,7473,77558,24470,113053,2020-09-01,1431,5.4,2020-09-01
United Kingdom,,,40680,48564,43021,54810,2020-04-29,4421,15.0,2020-09-01
Italy,,,33964,35848,34328,36738,2020-03-28,924,14.2,2020-09-01
France,,,29212,30987,29356,36969,2020-04-15,1440,17.2,2020-09-01
Spain,,,27136,28462,27225,33029,2020-04-02,961,,2020-09-01
Peru,,,5571,21289,11224,31401,2020-05-30,272,2.0,2020-09-01
Russia,,,5963,20317,10200,35763,2020-05-29,232,1.7,2020-09-01
Pakistan,,,2172,20263,8284,35302,2020-08-31,306,1.8,2020-09-01
South Africa,,,1080,17851,10459,23225,2020-09-01,381,4.6,2020-09-01
Chile,,,2264,16687,11283,19908,2020-06-08,627,0.3,2020-09-01
Iran,,,8351,14591,10065,21486,2020-04-04,158,2.1,2020-09-01
Canada,,,7910,13274,9054,21936,2020-04-16,251,5.1,2020-09-01
Colombia,,,1373,12302,7495,15335,2020-09-01,231,2.1,2020-09-01
Germany,,,8695,10591,9007,13916,2020-04-15,510,24.1,2020-09-01
Belgium,,,9606,10200,9719,11451,2020-04-10,496,29.3,2020-09-01
Bangladesh,,,930,7150,4013,9401,2020-08-26,95,2.3,2020-09-01
Sweden,,,4694,7077,5572,8797,2020-04-21,185,2.6,2020-09-01
Netherlands,,,6035,6866,6191,8494,2020-04-07,234,55.0,2020-09-01
Egypt,,,1271,6080,2904,9476,2020-09-01,91,2.7,2020-09-01
Ecuador,,,3642,5933,4187,10905,2020-05-10,410,4.1,2020-09-01
Indonesia,,,1883,5874,3030,9584,2020-09-01,78,2.4,2020-09-01
Turkey,,,4711,5546,4880,7381,2020-04-19,127,6.3,2020-09-01
Saudi Arabia,,,746,5064,3478,6508,2020-08-30,73,2.1,2020-09-01
China,,,4638,4644,4638,4677,2020-04-17,1290,,2020-09-01
Bolivia,,,475,4240,2655,5701,2020-08-27,64,6.4,2020-09-01
Argentina,,,693,3478,1563,6120,2020-09-01,62,2.1,2020-09-01
Ukraine,,,805,3011,1413,4856,2020-08-17,32,3.6,2020-09-01
Poland,,,1166,2451,1493,4140,2020-04-24,40,2.3,2020-09-01
Portugal,,,1485,2052,1678,2972,2020-04-03,37,5.0,2020-09-01
Switzerland,,,1923,2040,1945,2265,2020-04-04,75,32.0,2020-09-01
Romania,,,1339,1983,1611,2866,2020-05-08,35,4.0,2020-09-01
Ireland,,,1683,1825,1706,2365,2020-04-24,220,13.8,2020-09-01
Philippines,,,1011,1735,1169,3027,2020-04-12,50,2.1,2020-09-01
Nigeria,,,361,1725,645,2732,2020-08-21,20,2.9,2020-09-01
Moldova,,,353,1514,744,2150,2020-08-11,17,1.4,2020-09-01
Kuwait,,,269,1458,758,2086,2020-08-18,18,3.6,2020-09-01
Algeria,,,715,1195,800,2183,2020-04-09,30,2.0,2020-09-01
Japan,,,920,1177,930,1505,2020-05-04,49,6.7,2020-09-01
Honduras,,,262,1120,562,1829,2020-08-26,14,3.5,2020-09-01
Panama,,,398,1120,561,1798,2020-06-06,16,2.0,2020-09-01
Hungary,,,548,846,613,1356,2020-04-24,23,6.5,2020-09-01
Dominican Republic,,,539,844,632,1238,2020-04-12,38,10.0,2020-09-01
Austria,,,672,734,692,846,2020-04-08,30,,2020-09-01
Denmark,,,593,694,628,820,2020-04-04,22,4.0,2020-09-01
Belarus,,,276,681,409,1461,2020-06-08,7,0.7,2020-09-01
Bulgaria,,,164,612,326,942,2020-06-05,12,1.8,2020-09-01
United Arab Emirates,,,281,485,335,948,2020-05-10,13,1.2,2020-09-01
Finland,,,323,383,337,498,2020-04-21,43,,2020-09-01
Czechia,,,328,367,348,408,2020-04-14,18,9.0,2020-09-01
Israel,,,298,365,322,466,2020-04-18,13,,2020-09-01
Serbia,,,250,320,279,414,2020-04-30,54,6.0,2020-09-01
South Korea,,,274,319,279,420,2020-03-02,11,6.0,2020-09-01
Norway,,,239,265,248,301,2020-04-20,16,8.0,2020-09-01
Morocco,,,208,229,217,255,2020-03-27,12,,2020-09-01
Greece,,,182,219,199,254,2020-04-03,10,2.0,2020-09-01
Malaysia,,,117,139,131,153,2020-03-29,8,,2020-09-01
Croatia,,,104,133,114,188,2020-04-19,8,,2020-09-01
Luxembourg,,,110,122,113,140,2020-04-11,8,,2020-09-01
Slovenia,,,109,122,112,142,2020-04-07,6,,2020-09-01
Australia,,,102,106,103,120,2020-04-23,8,,2020-09-01
Lithuania,,,71,106,86,146,2020-04-10,6,,2020-09-01
Cuba,,,83,96,88,106,2020-04-24,6,,2020-09-01
Estonia,,,69,80,77,85,2020-04-02,6,,2020-09-01
Latvia,,,26,33,31,35,2020-04-21,4,1.0,2020-09-01
Slovakia,,,28,31,29,35,2020-04-15,4,,2020-09-01
Cyprus,,,18,21,20,22,2020-03-30,2,,2020-09-01
Malta,,,9,14,13,15,2020-05-29,2,,2020-09-01
Iceland,,,10,11,10,12,2020-04-06,2,,2020-09-01
