country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1136.81996572,652,1515
Brazil,,,702.170610878,377,1169
Mexico,,,449.145438968,303,638
Argentina,,,294.142798712,236,458
Iran,,,166.903901778,97,258
Colombia,,,164.089599983,100,259
Spain,,,134.361203717,50,404
Indonesia,,,119.368838688,77,199
Russia,,,119.331825929,33,230
Peru,,,86.9787393996,24,177
South Africa,,,74.6017918455,38,129
Philippines,,,64.7229113621,35,104
Turkey,,,62.2692838529,15,123
France,,,60.9001838876,1,303
Ukraine,,,51.8932090738,32,72
Chile,,,42.2034119463,9,104
Romania,,,37.2242561999,24,52
Bolivia,,,36.671386485,19,54
Morocco,,,33.5647938116,19,50
Bangladesh,,,29.8324027731,14,51
Ecuador,,,26.8918159525,2,58
Saudi Arabia,,,25.1273570106,11,42
United Kingdom,,,24.2888619197,0,95
Israel,,,20.1898482049,10,31
Egypt,,,17.8984368836,2,49
Italy,,,15.986795215,0,74
Honduras,,,15.0544221181,6,26
Panama,,,14.7796758786,10,22
Poland,,,13.2052736187,6,22
Dominican Republic,,,11.8617200237,6,20
Moldova,,,11.497928604,6,18
Japan,,,8.84893597521,3,18
Algeria,,,7.85195714643,2,16
Czechia,,,7.84463066059,4,12
Pakistan,,,7.61460512,1,17
Canada,,,7.27109456188,0,23
Portugal,,,6.78887972151,0,15
Hungary,,,5.87245284731,3,10
Germany,,,5.73247564997,0,22
Bulgaria,,,5.4992252065,3,8
Netherlands,,,5.43725752182,0,18
Greece,,,5.28147453653,3,8
Australia,,,5.20695143673,2,10
Belgium,,,4.68570416658,0,19
Belarus,,,4.56822553069,2,9
Switzerland,,,3.2114094201,0,9
Nigeria,,,2.99416997208,0,7
Kuwait,,,2.95970347753,0,6
Croatia,,,2.69582700714,1,5
South Korea,,,2.61047995506,0,7
Sweden,,,2.30909676568,0,9
Austria,,,1.94952252661,0,5
Serbia,,,1.47966965127,0,3
United Arab Emirates,,,1.43115583237,0,4
Denmark,,,1.16915994319,0,3
Cuba,,,1.0832981733,0,3
Ireland,,,0.938012871746,0,4
China,,,0.751422936952,0,8
Malta,,,0.722570064248,0,2
Slovenia,,,0.468494085569,0,1
Finland,,,0.362969685578,0,2
Norway,,,0.296823757821,0,1
Slovakia,,,0.277813962473,0,1
Malaysia,,,0.2618207304,0,1
Luxembourg,,,0.20857173154,0,1
Latvia,,,0.134057786554,0,1
Lithuania,,,0.111096188452,0,1
Estonia,,,0.0746186614587,0,1
Cyprus,,,0.0609843484853,0,1
Iceland,,,0.0189993821238,0,1
