country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,145987,165481,158910,180033,2020-09-24,1703,0.8,2020-11-01
India,,,100842,129847,114724,145186,2020-06-16,2003,,2020-11-01
Mexico,,,78880,88898,85344,95168,2020-06-03,1092,1.7,2020-11-01
United Kingdom,,,42407,44380,42460,51149,2020-04-21,1224,19.6,2020-11-01
Italy,,,35968,36815,35987,39550,2020-03-27,919,30.1,2020-11-01
Spain,,,32086,36231,32277,47419,2020-06-19,1179,,2020-11-01
France,,,32171,35429,32211,52236,2020-04-15,1438,,2020-11-01
Peru,,,32609,35002,33105,38025,2020-08-14,4143,3.2,2020-11-01
Iran,,,26746,31955,29231,36014,2020-07-28,235,1.1,2020-11-01
Argentina,,,20795,30505,25030,39057,2020-10-01,3351,1.8,2020-11-01
Colombia,,,26556,30298,28469,33688,2020-09-09,442,2.1,2020-11-01
Russia,,,21153,25784,23694,33583,2020-05-29,232,1.0,2020-11-01
South Africa,,,16938,18297,17296,20369,2020-07-22,572,8.9,2020-11-01
Indonesia,,,11055,14660,13360,17887,2020-09-22,160,1.6,2020-11-01
Chile,,,12919,14429,13060,17964,2020-07-17,1057,3.6,2020-11-01
Ecuador,,,11597,12616,11673,14247,2020-09-07,3852,0.8,2020-11-01
Turkey,,,8384,10592,8745,13461,2020-04-19,127,1.6,2020-11-01
Belgium,,,10044,10466,10067,12084,2020-04-10,496,44.0,2020-11-01
Canada,,,9488,10243,9565,11959,2020-04-16,251,8.4,2020-11-01
Germany,,,9531,10058,9544,11999,2020-04-15,510,18.7,2020-11-01
Bolivia,,,8073,8833,8362,9572,2020-09-07,1656,2.7,2020-11-01
Philippines,,,5678,7466,6387,9056,2020-09-14,259,1.0,2020-11-01
Netherlands,,,6503,7255,6526,9460,2020-04-07,234,7.7,2020-11-01
Pakistan,,,6513,6740,6552,7126,2020-06-14,178,20.4,2020-11-01
Ukraine,,,4451,6730,5416,8413,2020-11-01,97,1.0,2020-11-01
Egypt,,,5970,6503,6039,7580,2020-06-15,97,5.4,2020-11-01
Romania,,,4947,6160,5487,7354,2020-09-01,60,1.5,2020-11-01
Bangladesh,,,5325,6128,5690,7129,2020-06-30,64,2.2,2020-11-01
Sweden,,,5895,6004,5901,6395,2020-04-14,115,,2020-11-01
Saudi Arabia,,,4850,5595,5043,6401,2020-07-05,58,1.6,2020-11-01
China,,,4739,4756,4739,4898,2020-04-17,1290,,2020-11-01
Poland,,,2604,3747,2972,5489,2020-11-01,62,1.8,2020-11-01
Morocco,,,2293,3473,2816,4430,2020-11-01,49,1.6,2020-11-01
Honduras,,,2399,2830,2522,3360,2020-08-27,56,2.0,2020-11-01
Panama,,,2414,2644,2489,2922,2020-07-24,41,3.3,2020-11-01
Israel,,,1682,2456,1951,3394,2020-08-19,73,0.6,2020-11-01
Dominican Republic,,,2128,2273,2167,2428,2020-09-05,39,2.2,2020-11-01
Portugal,,,1995,2266,2063,2587,2020-04-03,37,2.4,2020-11-01
Switzerland,,,2076,2192,2102,2401,2020-04-04,75,57.9,2020-11-01
Ireland,,,1810,1896,1817,2246,2020-04-24,220,5.8,2020-11-01
Algeria,,,1756,1857,1778,2006,2020-04-09,30,2.0,2020-11-01
Japan,,,1594,1761,1642,1944,2020-05-01,29,6.9,2020-11-01
Moldova,,,1353,1665,1477,1974,2020-09-22,19,1.3,2020-11-01
Czechia,,,711,1429,1041,2113,2020-11-01,32,2.7,2020-11-01
Hungary,,,812,1248,1046,1564,2020-04-24,23,1.5,2020-11-01
Nigeria,,,1113,1181,1122,1341,2020-06-16,31,11.4,2020-11-01
Belarus,,,851,1050,912,1330,2020-11-01,9,1.2,2020-11-01
Bulgaria,,,841,1029,928,1182,2020-08-24,18,2.6,2020-11-01
Australia,,,894,954,911,1021,2020-09-03,59,18.3,2020-11-01
Austria,,,809,950,840,1148,2020-04-08,30,2.9,2020-11-01
Serbia,,,753,771,756,823,2020-07-10,18,6.3,2020-11-01
Denmark,,,654,719,664,862,2020-04-04,22,7.1,2020-11-01
Kuwait,,,620,701,634,836,2020-05-30,11,1.5,2020-11-01
Greece,,,405,582,478,764,2020-04-03,10,1.1,2020-11-01
United Arab Emirates,,,426,515,430,665,2020-05-10,13,3.5,2020-11-01
South Korea,,,421,498,436,608,2020-03-02,11,5.3,2020-11-01
Croatia,,,293,384,324,515,2020-04-19,8,1.9,2020-11-01
Finland,,,345,373,354,409,2020-04-21,43,,2020-11-01
Norway,,,275,306,285,339,2020-04-20,16,,2020-11-01
Slovenia,,,155,200,175,241,2020-04-07,6,2.7,2020-11-01
Malaysia,,,137,156,142,182,2020-03-29,8,1.7,2020-11-01
Cuba,,,122,146,128,180,2020-04-24,6,,2020-11-01
Luxembourg,,,125,136,127,155,2020-04-11,8,,2020-11-01
Lithuania,,,94,117,104,139,2020-04-10,6,1.2,2020-11-01
Slovakia,,,54,108,83,154,2020-10-02,6,,2020-11-01
Estonia,,,67,83,74,98,2020-04-02,6,1.1,2020-11-01
Malta,,,38,83,57,151,2020-09-21,3,2.3,2020-11-01
Latvia,,,38,48,42,57,2020-04-21,4,,2020-11-01
Cyprus,,,22,24,22,27,2020-03-30,2,,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
