country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1065.79475945,681,1567
Brazil,,,813.608382307,408,1332
Mexico,,,482.775422381,359,669
Colombia,,,233.798312133,139,356
Argentina,,,207.198932829,144,273
Peru,,,153.526306659,53,270
Iran,,,122.644121741,55,209
South Africa,,,120.173595779,32,170
Indonesia,,,96.8358851468,56,165
Russia,,,96.5822648579,25,193
Bolivia,,,60.3966259087,35,90
Chile,,,49.3518368297,13,110
Philippines,,,48.638734667,25,76
Ukraine,,,45.8693042194,29,62
Romania,,,41.4152098895,28,54
Spain,,,40.8622275211,0,172
Turkey,,,35.0677705002,4,78
Morocco,,,34.3440632689,20,50
Bangladesh,,,34.034311653,15,58
Ecuador,,,30.8460106403,3,78
Saudi Arabia,,,28.7361739176,13,49
Dominican Republic,,,20.4420919444,11,32
Honduras,,,18.1480703406,9,29
Egypt,,,16.8097843987,1,53
France,,,15.1723844362,0,86
Australia,,,14.2804707948,7,22
Panama,,,12.6266486194,6,22
Israel,,,12.5344709648,7,20
Japan,,,12.3459305436,4,25
United Kingdom,,,11.4613914967,0,50
Poland,,,10.6505045872,4,18
Italy,,,10.2143580839,0,44
Moldova,,,10.0492238414,6,15
Pakistan,,,8.61642792545,0,25
Algeria,,,8.2751775926,2,16
Bulgaria,,,7.76934040593,5,11
Nigeria,,,5.45870774479,1,12
Canada,,,5.17167367042,0,18
Belarus,,,4.94772267942,2,9
Germany,,,4.69607161714,0,17
Portugal,,,2.94432056763,0,8
Greece,,,2.89065367235,1,5
Belgium,,,2.82980985591,0,15
Netherlands,,,2.76161121298,0,12
Serbia,,,2.72312484445,1,5
Kuwait,,,2.23705344996,0,5
Czechia,,,2.1985447744,0,5
Croatia,,,2.00615497096,1,4
South Korea,,,1.96136897373,0,5
Sweden,,,1.39902166179,0,6
Switzerland,,,1.33483133999,0,5
Hungary,,,1.20005333851,0,3
China,,,1.12702374313,0,11
Austria,,,1.07228438927,0,4
United Arab Emirates,,,1.03239112775,0,3
Cuba,,,0.92004009838,0,3
Ireland,,,0.553664359317,0,2
Denmark,,,0.436268722742,0,2
Slovakia,,,0.36012255977,0,1
Malta,,,0.264042099971,0,1
Norway,,,0.233990250529,0,1
Slovenia,,,0.229192701891,0,1
Luxembourg,,,0.218713064764,0,1
Finland,,,0.205474275224,0,1
Cyprus,,,0.161046420766,0,1
Malaysia,,,0.160353992776,0,1
Latvia,,,0.134362354856,0,1
Lithuania,,,0.125953553099,0,1
Estonia,,,0.0729101429138,0,1
Iceland,,,0.0205937974847,0,1
