country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,127464,161762,140373,193481,2020-07-29,1595,2.2,2020-11-01
India,,,73890,129715,96701,184620,2020-06-16,2003,1.0,2020-11-01
Mexico,,,68484,90030,81416,102767,2020-06-03,1092,0.9,2020-11-01
United Kingdom,,,41675,42241,41687,45335,2020-04-21,1224,30.2,2020-11-01
Italy,,,35563,36141,35577,38737,2020-03-27,919,81.5,2020-11-01
Peru,,,29976,34489,31183,40052,2020-08-14,4143,1.8,2020-11-01
France,,,30770,32036,30798,38731,2020-04-15,1438,22.1,2020-11-01
Spain,,,29594,31880,29622,40368,2020-06-19,1179,10.5,2020-11-01
Colombia,,,21611,30370,25242,38159,2020-08-22,400,-77.8,2020-11-01
Iran,,,22542,27200,23868,32715,2020-07-28,235,1.5,2020-11-01
Russia,,,17939,22229,18617,28403,2020-05-29,232,1.4,2020-11-01
Argentina,,,10405,19573,14691,26409,2020-08-24,381,0.8,2020-11-01
South Africa,,,15086,18976,15698,21431,2020-07-22,572,2.4,2020-11-01
Chile,,,11682,14521,12075,21115,2020-07-17,1057,6.0,2020-11-01
Indonesia,,,8230,12858,10127,18918,2020-07-22,139,1.0,2020-11-01
Ecuador,,,10627,11584,10698,13753,2020-09-07,3852,1.7,2020-11-01
Belgium,,,9912,10067,9928,10629,2020-04-10,496,103.0,2020-11-01
Germany,,,9336,9672,9351,10869,2020-04-15,510,49.0,2020-11-01
Canada,,,9203,9533,9229,10509,2020-04-16,251,26.2,2020-11-01
Bolivia,,,7097,9483,8091,11574,2020-09-07,1656,1.6,2020-11-01
Turkey,,,6782,8367,6907,11433,2020-04-19,127,2.0,2020-11-01
Philippines,,,3916,6693,4831,9417,2020-07-12,162,2.1,2020-11-01
Pakistan,,,6359,6679,6378,7465,2020-06-14,178,13.7,2020-11-01
Netherlands,,,6279,6447,6292,7054,2020-04-07,234,163.0,2020-11-01
Bangladesh,,,4552,6222,5084,8276,2020-06-30,64,1.2,2020-11-01
Egypt,,,5560,6135,5593,8218,2020-06-15,97,3.8,2020-11-01
Romania,,,3967,5940,4796,7785,2020-09-01,60,1.0,2020-11-01
Sweden,,,5838,5879,5842,6018,2020-04-14,115,111.0,2020-11-01
Ukraine,,,2988,5849,4093,8609,2020-11-01,68,1.2,2020-11-01
Saudi Arabia,,,4137,5312,4502,6669,2020-07-05,58,1.4,2020-11-01
China,,,4733,4803,4733,5362,2020-04-17,1290,111.6,2020-11-01
Morocco,,,1427,3437,2113,5368,2020-11-01,48,1.4,2020-11-01
Honduras,,,2034,2815,2300,3696,2020-08-27,56,2.2,2020-11-01
Dominican Republic,,,1889,2808,2218,3753,2020-09-05,39,0.8,2020-11-01
Poland,,,2136,2772,2321,3606,2020-04-24,40,1.7,2020-11-01
Panama,,,2107,2526,2279,3030,2020-07-24,41,3.3,2020-11-01
Algeria,,,1571,2103,1668,3024,2020-04-09,30,1.3,2020-11-01
Switzerland,,,2018,2096,2030,2275,2020-04-04,75,14.6,2020-11-01
Japan,,,1398,2085,1572,3276,2020-05-01,29,0.9,2020-11-01
Portugal,,,1846,1991,1852,2355,2020-04-03,37,10.0,2020-11-01
Ireland,,,1778,1816,1784,1933,2020-04-24,220,52.2,2020-11-01
Israel,,,1040,1752,1270,2653,2020-08-19,73,1.1,2020-11-01
Moldova,,,1087,1541,1273,1983,2020-09-05,16,0.8,2020-11-01
Nigeria,,,1067,1267,1121,1547,2020-06-16,31,1.8,2020-11-01
Australia,,,781,1196,952,1522,2020-09-03,59,1.5,2020-11-01
Bulgaria,,,692,1148,879,1577,2020-08-24,18,0.7,2020-11-01
Belarus,,,721,999,812,1379,2020-08-16,7,1.2,2020-11-01
Serbia,,,727,874,782,1030,2020-07-10,18,3.9,2020-11-01
Austria,,,747,804,756,956,2020-04-08,30,18.2,2020-11-01
Hungary,,,626,693,634,847,2020-04-24,23,13.6,2020-11-01
Denmark,,,628,663,636,760,2020-04-04,22,,2020-11-01
Kuwait,,,548,659,565,880,2020-05-30,11,3.5,2020-11-01
Czechia,,,441,561,469,747,2020-04-14,18,1.9,2020-11-01
Greece,,,290,478,364,703,2020-04-03,10,4.6,2020-11-01
United Arab Emirates,,,391,461,396,641,2020-05-10,13,7.1,2020-11-01
South Korea,,,344,451,350,688,2020-03-02,11,1.8,2020-11-01
Finland,,,336,353,339,404,2020-04-21,43,,2020-11-01
Croatia,,,203,327,250,472,2020-04-19,8,1.6,2020-11-01
Norway,,,264,283,268,329,2020-04-20,16,,2020-11-01
Slovenia,,,135,154,138,191,2020-04-07,6,,2020-11-01
Cuba,,,104,150,116,231,2020-04-24,6,0.8,2020-11-01
Luxembourg,,,124,142,130,168,2020-04-11,8,,2020-11-01
Malaysia,,,128,138,131,150,2020-03-29,8,,2020-11-01
Lithuania,,,86,97,88,115,2020-04-10,6,,2020-11-01
Estonia,,,64,70,67,75,2020-04-02,6,,2020-11-01
Slovakia,,,37,57,42,91,2020-09-03,4,,2020-11-01
Latvia,,,35,43,36,53,2020-04-21,4,,2020-11-01
Cyprus,,,22,32,26,44,2020-03-30,2,,2020-11-01
Malta,,,14,31,20,52,2020-08-30,2,,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
