country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,AZ,Maricopa,44,33,60
US,CA,Los Angeles,36,20,57
US,FL,Miami-Dade,23,15,34
US,FL,Palm Beach,11,7,15
US,TX,Harris,10,6,15
US,CA,Orange,9,5,15
US,TX,Bexar,9,5,15
US,TX,Dallas,9,5,13
US,NY,New York City,9,1,33
US,FL,Broward,8,2,15
US,CA,San Diego,7,3,11
US,IL,Cook,7,1,10
US,NV,Clark,6,3,10
US,CA,Riverside,6,2,11
Canada,,Quebec,6,1,9
US,FL,Orange,5,2,9
US,FL,Hillsborough,4,2,7
US,TX,Tarrant,4,2,7
US,MA,Middlesex,4,1,8
Canada,,Ontario,4,0,8
US,CA,San Bernardino,3,1,6
US,PA,Philadelphia,3,1,5
US,MI,Wayne,3,0,8
US,NJ,Essex,2,0,6
US,NY,Suffolk,2,0,6
US,NJ,Bergen,2,0,4
US,NJ,Hudson,2,0,4
US,NY,Nassau,1,0,5
US,NY,Westchester,1,0,4
US,CA,Alameda,1,0,3
US,LA,Orleans,1,0,3
US,MA,Suffolk,1,0,3
US,NV,Washoe,1,0,3
Canada,,Alberta,1,0,2
US,CA,Sacramento,1,0,2
US,WA,King,1,0,2
US,CA,Santa Clara,1,0,1
Canada,,British Columbia,0,0,2
