country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,197630,223141,212847,238286,2020-04-15,2609,2.7,2020-11-01
US,NY,,33070,33448,33084,35232,2020-04-07,1273,35.4,2020-11-01
US,TX,,14826,17999,16357,20398,2020-07-27,685,2.3,2020-11-01
US,CA,,14804,17937,15912,21160,2020-08-14,278,1.2,2020-11-01
US,NJ,,16057,16241,16068,16850,2020-04-30,483,118.2,2020-11-01
US,FL,,13086,16095,14503,18350,2020-08-11,276,1.1,2020-11-01
US,MA,,9260,9632,9284,10320,2020-04-19,302,11.7,2020-11-01
US,IL,,8624,9395,8711,10385,2020-07-07,247,5.4,2020-11-01
US,PA,,7893,8373,7917,9316,2020-05-05,341,13.2,2020-11-01
US,GA,,6474,7771,7005,9051,2020-08-11,122,1.2,2020-11-01
US,MI,,6955,7376,7010,7994,2020-04-22,241,12.1,2020-11-01
US,LA,,5313,5962,5581,6592,2020-04-14,129,3.8,2020-11-01
US,AZ,,5409,5914,5537,6610,2020-07-30,172,2.1,2020-11-01
US,OH,,4580,5513,4827,6672,2020-08-29,147,2.0,2020-11-01
US,CT,,4488,4563,4498,4773,2020-04-20,204,104.1,2020-11-01
US,NC,,3180,4120,3622,4931,2020-08-03,60,0.9,2020-11-01
US,MD,,3861,4108,3881,4554,2020-05-02,171,10.4,2020-11-01
US,IN,,3478,3892,3511,4613,2020-04-30,150,8.7,2020-11-01
US,SC,,3158,3813,3488,4287,2020-07-25,80,1.5,2020-11-01
US,VA,,2918,3662,3129,4476,2020-09-15,94,0.9,2020-11-01
US,MS,,2780,3264,2948,3840,2020-08-25,67,1.3,2020-11-01
US,TN,,2164,2941,2563,3526,2020-08-21,61,1.9,2020-11-01
US,AL,,2401,2839,2583,3246,2020-07-22,61,2.6,2020-11-01
US,WA,,2031,2359,2084,2860,2020-04-06,45,2.0,2020-11-01
US,MN,,1994,2305,2049,2721,2020-08-16,47,3.0,2020-11-01
US,MO,,1782,2297,1998,2776,2020-09-05,61,1.0,2020-11-01
US,CO,,2006,2184,2018,2541,2020-04-24,122,8.1,2020-11-01
US,NV,,1506,1809,1618,2136,2020-08-20,38,1.5,2020-11-01
US,IA,,1250,1591,1376,1926,2020-05-20,26,6.8,2020-11-01
US,AR,,1166,1565,1371,1839,2020-09-15,158,1.4,2020-11-01
US,WI,,1230,1534,1349,1830,2020-05-27,22,3.5,2020-11-01
US,KY,,1093,1448,1238,1760,2020-09-10,22,0.8,2020-11-01
US,OK,,930,1240,1078,1515,2020-04-21,21,1.4,2020-11-01
US,RI,,1085,1143,1092,1269,2020-04-17,31,5.1,2020-11-01
US,NM,,836,977,877,1144,2020-05-03,13,2.2,2020-11-01
US,PR,,588,959,776,1239,2020-09-16,19,0.5,2020-11-01
US,KS,,582,814,681,1025,2020-09-16,21,1.5,2020-11-01
US,OR,,521,693,587,875,2020-07-28,14,,2020-11-01
US,DE,,619,654,623,722,2020-06-23,69,,2020-11-01
US,DC,,619,640,622,680,2020-05-08,19,6.0,2020-11-01
US,ID,,434,584,511,687,2020-09-09,31,1.2,2020-11-01
US,NE,,442,549,477,669,2020-06-11,21,1.1,2020-11-01
US,UT,,437,541,480,623,2020-07-14,10,,2020-11-01
US,WV,,297,481,385,638,2020-08-29,14,1.1,2020-11-01
US,NH,,438,464,440,533,2020-05-07,22,,2020-11-01
US,SD,,193,280,205,424,2020-09-16,8,2.0,2020-11-01
US,ND,,182,269,223,344,2020-05-06,6,0.5,2020-11-01
US,MT,,143,240,193,320,2020-09-11,8,1.3,2020-11-01
US,HI,,107,199,147,302,2020-08-31,7,0.6,2020-11-01
US,ME,,138,156,141,183,2020-06-02,5,,2020-11-01
US,GU,,30,78,53,119,2020-09-08,5,0.7,2020-11-01
US,WY,,49,69,58,87,2020-09-16,8,-0.5,2020-11-01
US,VT,,58,66,59,80,2020-04-16,4,,2020-11-01
US,AK,,44,64,53,79,2020-08-25,4,,2020-11-01
US,VI,,19,29,23,39,2020-08-26,2,,2020-11-01
US,MP,,2,3,2,4,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
