country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1053.21655925,727,1580
India,,,743.530082528,450,1039
Mexico,,,630.383649612,457,834
Colombia,,,225.50298184,146,301
Iran,,,218.283449083,127,343
South Africa,,,165.866858452,115,212
Peru,,,143.632449057,73,250
Russia,,,133.408652865,63,249
Indonesia,,,94.2677961157,53,143
Argentina,,,87.5824156622,60,112
Chile,,,86.0297045455,34,153
Bolivia,,,60.5092658939,39,85
United Kingdom,,,58.0808066284,8,154
Bangladesh,,,42.0352506886,18,71
Egypt,,,41.6422201901,17,69
Saudi Arabia,,,36.4221429738,17,62
Pakistan,,,35.3528811678,18,59
Ecuador,,,32.0676431738,7,67
Honduras,,,29.8664818267,18,41
Panama,,,29.3325210825,20,39
Romania,,,23.0605231854,16,30
Philippines,,,20.6023404013,5,49
Turkey,,,17.2242517311,3,39
Ukraine,,,16.9857589016,11,24
Dominican Republic,,,12.5162349898,6,21
Algeria,,,10.9747600784,4,21
Sweden,,,10.149079035,3,22
Serbia,,,9.49923797951,6,13
Nigeria,,,9.30579164311,4,18
Israel,,,8.94531616648,4,16
Italy,,,8.3835580133,0,20
Moldova,,,6.86448926846,3,11
France,,,6.50716378611,0,36
Poland,,,6.49750001547,2,13
Canada,,,6.32014939813,0,15
Morocco,,,5.64288464854,2,11
Australia,,,5.43787304617,2,10
Bulgaria,,,5.12845756185,3,8
Spain,,,5.01289549695,0,25
Belarus,,,4.97260442628,2,8
Germany,,,4.02039391074,0,16
Portugal,,,3.91281998614,1,9
Kuwait,,,3.01104311777,1,7
Croatia,,,2.07869806408,1,4
Japan,,,1.69115550301,0,7
Belgium,,,1.35598168546,0,7
Czechia,,,0.952570215575,0,3
Ireland,,,0.920651166351,0,4
Netherlands,,,0.832756006814,0,3
United Arab Emirates,,,0.800420725631,0,3
Switzerland,,,0.565751274939,0,2
South Korea,,,0.518001255684,0,2
Hungary,,,0.514232955238,0,2
China,,,0.491412347904,0,5
Denmark,,,0.33471134759,0,1
Austria,,,0.286645415083,0,1
Greece,,,0.276980913814,0,1
Malaysia,,,0.255727292238,0,1
Finland,,,0.206318709188,0,1
Luxembourg,,,0.150244460933,0,1
Norway,,,0.134814360956,0,1
Slovenia,,,0.129920284936,0,1
Lithuania,,,0.121823322611,0,1
Cuba,,,0.113919390128,0,1
Estonia,,,0.0893404889008,0,1
Latvia,,,0.0466143528444,0,1
Cyprus,,,0.0330565799459,0,1
Slovakia,,,0.0255153222422,0,1
Malta,,,0.0210394072495,0,1
Iceland,,,0.0149551089161,0,1
