date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-24,,,,,,,,,51,25,75,51,25,75,51,25,75,1.43199003952
2020-02-25,,,,,,,,,51,25,75,101,50,150,101,50,150,1.43194660654
2020-02-26,,,,,,,,,51,25,75,152,75,225,152,75,225,1.43193692531
2020-02-27,,,,,,,,,51,25,75,203,100,300,203,100,300,1.43192507824
2020-02-28,,,,,,,,,51,25,75,254,125,375,254,125,375,1.43191057815
2020-02-29,,,,,,,,,51,25,75,304,150,450,304,150,450,1.43189282743
2020-03-01,,,,,,,,,51,25,75,355,175,525,355,175,525,1.43187109268
2020-03-02,,,,,,,,,51,25,75,406,200,600,406,200,600,1.43184447356
2020-03-03,,,,,,,,,51,25,75,457,225,675,457,225,675,1.43181186428
2020-03-04,,,,,,,,,121,64,180,578,289,855,578,289,855,1.43167724711
2020-03-05,,,,,,,,,121,64,180,698,354,1035,698,354,1035,1.43161644046
2020-03-06,,,,,,,,,125,67,186,823,422,1220,823,422,1220,1.43152800093
2020-03-07,,,,,,,,,134,73,200,957,495,1420,957,495,1420,1.43142609462
2020-03-08,,,,,,,,,154,86,229,1111,582,1648,1111,582,1648,1.43130644325
2020-03-09,,,,,,,,,184,106,274,1295,688,1922,1295,688,1922,1.43116405769
2020-03-10,,,,,,,,,206,121,308,1450,784,2154,1501,809,2229,1.43099181838
2020-03-11,,,,,,,,,225,134,335,1625,893,2413,1726,943,2563,1.43078136241
2020-03-12,,,,,,,,,246,149,366,1820,1018,2704,1972,1093,2929,1.43052724287
2020-03-13,,,,,,,,,269,167,401,2038,1160,3030,2241,1260,3330,1.43022163704
2020-03-14,,,,,,,,,299,189,445,2287,1324,3399,2540,1449,3774,1.42985307036
2020-03-15,,,,,,,,,330,212,491,2566,1512,3814,2870,1662,4264,1.42940733029
2020-03-16,,,,,,,,,361,236,536,2876,1724,4274,3231,1899,4799,1.42886638669
2020-03-17,,,,,,,,,392,262,582,3218,1961,4781,3623,2161,5381,1.42820949832
2020-03-18,,,,,,,,,427,290,633,3594,2227,5338,4050,2452,6013,1.42741143886
2020-03-19,1,1,,,,,,,465,322,688,3938,2485,5846,4515,2775,6701,1.42644079676
2020-03-20,0,1,,,,,,,506,357,748,4324,2777,6415,5022,3132,7449,1.42525869512
2020-03-21,0,1,,,,,,,550,394,811,4748,3104,7040,5572,3527,8260,1.42381731727
2020-03-22,0,1,,,,,,,596,434,878,5210,3465,7718,6167,3961,9137,1.42205854083
2020-03-23,0,1,,,,,,,644,476,949,5700,3855,8438,6811,4438,10086,1.41991186536
2020-03-24,0,1,,,,,,,697,522,1026,6213,4272,9190,7508,4960,11111,1.41729186032
2020-03-25,2,3,,,,,,,752,571,1107,6759,4722,9989,8261,5532,12217,1.41409564269
2020-03-26,3,6,,,,,,,812,623,1193,7346,5211,10847,9072,6155,13410,1.41020050023
2020-03-27,2,8,,,,,,,874,677,1284,7974,5740,11765,9946,6833,14694,1.40546208995
2020-03-28,5,13,,,,,,,939,733,1381,8644,6306,12745,10885,7566,16074,1.39971362316
2020-03-29,1,14,,,,,,,1008,768,1484,9352,6885,13784,11893,8334,17558,1.39276693908
2020-03-30,2,16,,,,,,,1079,798,1631,10101,7470,14925,12972,9132,19188,1.38441685099
2020-03-31,4,20,,,,,,,1152,827,1755,10893,8060,16144,14124,9959,20943,1.37445028573
2020-04-01,2,22,,,,,,,1227,855,1855,11728,8653,17417,15351,10815,22797,1.36266151548
2020-04-02,4,26,,,,,,,1303,882,1987,12604,9245,18771,16654,11697,24783,1.34887374179
2020-04-03,3,29,,,,,,,1378,907,2086,13517,9830,20169,18033,12605,26869,1.33296536741
2020-04-04,6,35,,,,,,,1453,932,2180,14464,10405,21601,19485,13537,29049,1.31489684259
2020-04-05,8,43,,,,,,,1525,954,2296,15438,10965,23085,21010,14492,31344,1.29473212175
2020-04-06,8,51,,,,,,,1593,976,2404,16436,11507,24611,22603,15468,33748,1.27264903351
2020-04-07,9,60,,,,,,,1656,995,2501,17448,12026,26163,24259,16464,36248,1.24893570434
2020-04-08,7,67,,,,,,,1714,1013,2546,18466,12517,27683,25974,17478,38793,1.22397422758
2020-04-09,9,76,,,,,,,1766,1042,2552,19479,12988,29128,27740,18520,41345,1.19821575198
2020-04-10,6,82,,,,,,,1811,1091,2586,20479,13455,30521,29551,19611,43930,1.1721517631
2020-04-11,11,93,,,,,,,1848,1116,2700,21453,13895,31936,31399,20728,46629,1.14628505667
2020-04-12,3,96,,,,,,,1878,1131,2716,22392,14293,33271,33277,21859,49345,1.1211021555
2020-04-13,2,98,,,,,,,1901,1154,2717,23286,14680,34504,35178,23014,52061,1.09704778213
2020-04-14,13,111,,,,,,,1917,1165,2729,24124,15048,35602,37095,24180,54790,1.07450183053
2020-04-15,11,122,,,,,,,1926,1174,2801,24898,15395,36648,39022,25355,57591,1.05375993976
2020-04-16,7,129,,,,,,,1930,1182,2773,25600,15721,37566,40951,26537,60363,1.03501977848
2020-04-17,11,140,,,,,,,1929,1190,2755,26226,16030,38334,42880,27727,63117,1.01837568835
2020-04-18,12,152,,,,,,,1923,1206,2757,26770,16328,39005,44803,28934,65874,1.00382356209
2020-04-19,7,159,,,,,,,1914,1221,2741,27232,16617,39565,46717,30155,68614,0.991275610382
2020-04-20,10,169,,,,,,,1902,1219,2710,27609,16882,39980,48619,31374,71323,0.980582006804
2020-04-21,14,183,,,,,,,1888,1221,2666,27904,17128,40241,50507,32596,73988,0.97155480741
2020-04-22,10,193,,,,,,,1871,1221,2610,28119,17354,40350,52378,33818,76598,0.963989796918
2020-04-23,8,201,,,,,,,1854,1223,2571,28258,17564,40376,54232,35042,79169,0.95768354463
2020-04-24,8,209,,,,,,,1835,1215,2541,28327,17737,40365,56067,36258,81709,0.952444869838
2020-04-25,12,221,,,,,,,1815,1210,2528,28332,17856,40307,57882,37468,84237,0.948101298935
2020-04-26,6,227,,,,,,,1795,1203,2518,28279,17944,40126,59678,38672,86755,0.944501724976
2020-04-27,2,229,,,,,,,1775,1197,2499,28175,18009,39910,61452,39869,89254,0.94151654002
2020-04-28,10,239,,,,,,,1753,1190,2453,28027,18044,39645,63206,41059,91706,0.938706228675
2020-04-29,11,250,,,,,,,1732,1182,2427,27842,18061,39343,64937,42242,94133,0.936418957474
2020-04-30,11,261,,,,,,,1710,1166,2371,27626,18053,38913,66648,43408,96504,0.934553784953
2020-05-01,20,281,,,,,,,1689,1147,2336,27385,18018,38476,68337,44556,98839,0.933086739934
