country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,99572,182666,124555,258814,2020-07-29,1595,1.0,2020-11-01
India,,,42518,124156,74954,179590,2020-06-16,2003,1.2,2020-11-01
Mexico,,,51311,92405,73470,130408,2020-06-03,1092,0.8,2020-11-01
United Kingdom,,,46596,50911,46924,60833,2020-04-21,1173,9.7,2020-11-01
Italy,,,35190,35633,35217,37077,2020-03-27,919,281.4,2020-11-01
Colombia,,,12250,32657,20942,51222,2020-07-29,380,1.1,2020-11-01
France,,,30327,31107,30353,35322,2020-04-15,1438,46.2,2020-11-01
Peru,,,20649,30771,24258,44692,2020-07-23,3887,0.9,2020-11-01
Spain,,,28503,30095,28548,37106,2020-06-19,1179,283.5,2020-11-01
Iran,,,18132,28258,21832,39585,2020-07-28,235,1.3,2020-11-01
South Africa,,,9909,25495,16745,37285,2020-07-22,572,0.9,2020-11-01
Russia,,,14698,22083,16460,33483,2020-05-29,232,1.3,2020-11-01
Argentina,,,4411,15449,8464,25605,2020-08-04,166,0.9,2020-11-01
Chile,,,9958,14079,10660,24501,2020-07-17,1057,2.4,2020-11-01
Indonesia,,,5593,12056,7697,21928,2020-07-22,139,1.2,2020-11-01
Belgium,,,9866,10234,9898,11885,2020-04-10,496,63.0,2020-11-01
Germany,,,9195,10032,9236,12618,2020-04-15,510,17.2,2020-11-01
Canada,,,9017,9456,9056,10514,2020-04-16,251,47.0,2020-11-01
Bolivia,,,3524,7960,5077,13016,2020-08-04,92,1.3,2020-11-01
Ecuador,,,5897,7385,6116,10248,2020-05-10,410,4.4,2020-11-01
Pakistan,,,6052,7163,6247,8578,2020-06-14,178,6.7,2020-11-01
Turkey,,,5813,7135,5924,10411,2020-04-19,127,7.5,2020-11-01
Egypt,,,4971,6523,5145,8880,2020-06-15,97,3.5,2020-11-01
Netherlands,,,6174,6384,6189,7195,2020-04-07,234,164.8,2020-11-01
Romania,,,2616,6365,3902,11095,2020-11-01,51,1.0,2020-11-01
Sweden,,,5763,6058,5826,6351,2020-04-21,185,-31.6,2020-11-01
Bangladesh,,,3333,5471,4085,8854,2020-06-30,64,1.6,2020-11-01
China,,,4681,5082,4681,7750,2020-04-17,1290,113.9,2020-11-01
Saudi Arabia,,,3093,4907,3655,7105,2020-07-05,58,1.0,2020-11-01
Philippines,,,2168,4890,2469,10889,2020-07-12,162,1.9,2020-11-01
Ukraine,,,1879,4185,2560,7267,2020-11-01,39,1.2,2020-11-01
Honduras,,,1465,3211,2001,5872,2020-07-30,53,1.5,2020-11-01
Poland,,,1787,3079,2055,5186,2020-04-24,40,1.6,2020-11-01
Panama,,,1591,3052,2099,4732,2020-07-24,41,1.6,2020-11-01
Morocco,,,461,2885,911,7400,2020-11-01,38,3.2,2020-11-01
Dominican Republic,,,1259,2404,1611,4200,2020-04-12,38,1.2,2020-11-01
Algeria,,,1282,2308,1468,4243,2020-04-09,30,1.7,2020-11-01
Switzerland,,,1986,2086,1999,2494,2020-04-04,75,60.2,2020-11-01
Portugal,,,1746,2031,1759,2687,2020-04-03,37,9.8,2020-11-01
Ireland,,,1772,1850,1785,2078,2020-04-24,220,13.5,2020-11-01
Japan,,,1042,1779,1059,4762,2020-05-01,29,2.7,2020-11-01
Israel,,,581,1429,802,2938,2020-08-04,15,2.4,2020-11-01
Moldova,,,835,1420,1055,2102,2020-06-20,14,1.2,2020-11-01
Nigeria,,,936,1403,1051,2406,2020-06-16,31,1.7,2020-11-01
Bulgaria,,,442,1319,723,2584,2020-08-03,16,1.9,2020-11-01
Australia,,,278,1178,525,2564,2020-08-04,15,0.9,2020-11-01
Serbia,,,626,1176,818,1890,2020-07-10,18,1.7,2020-11-01
Austria,,,720,840,740,1166,2020-04-08,30,18.9,2020-11-01
Kuwait,,,471,820,516,1676,2020-05-30,11,3.6,2020-11-01
Belarus,,,583,814,718,1022,2020-07-08,7,1.9,2020-11-01
Hungary,,,602,700,611,939,2020-04-24,23,6.9,2020-11-01
Denmark,,,617,699,631,902,2020-04-04,22,,2020-11-01
Czechia,,,389,588,422,1019,2020-04-14,18,-8.0,2020-11-01
United Arab Emirates,,,356,458,363,747,2020-05-10,13,3.7,2020-11-01
South Korea,,,304,379,304,626,2020-03-02,11,5.9,2020-11-01
Finland,,,331,370,340,445,2020-04-21,43,,2020-11-01
Croatia,,,155,346,210,654,2020-04-19,8,,2020-11-01
Greece,,,210,311,228,517,2020-04-03,10,,2020-11-01
Norway,,,256,290,262,379,2020-04-20,16,,2020-11-01
Luxembourg,,,119,205,140,386,2020-04-11,8,,2020-11-01
Slovenia,,,125,191,139,324,2020-04-07,6,,2020-11-01
Malaysia,,,125,150,135,169,2020-03-29,8,,2020-11-01
Cuba,,,88,116,94,168,2020-04-24,6,,2020-11-01
Lithuania,,,81,100,86,128,2020-04-10,6,,2020-11-01
Estonia,,,63,73,69,86,2020-04-02,6,,2020-11-01
Slovakia,,,31,54,35,112,2020-04-15,4,0.5,2020-11-01
Latvia,,,32,41,34,57,2020-04-21,4,,2020-11-01
Cyprus,,,19,26,21,35,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,21,2020-03-15,5,,2020-11-01
Malta,,,9,11,9,15,2020-05-29,2,,2020-11-01
