country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,105463,179258,133195,248038,2020-07-29,1595,0.8,2020-11-01
India,,,48040,123782,80388,176361,2020-06-16,2003,1.1,2020-11-01
Mexico,,,55293,100651,83087,139706,2020-06-03,1092,1.1,2020-11-01
United Kingdom,,,46791,49900,46944,58297,2020-04-21,1173,,2020-11-01
Italy,,,35231,35961,35260,38529,2020-03-27,919,138.4,2020-11-01
Colombia,,,14145,31407,21592,47774,2020-07-29,380,1.1,2020-11-01
France,,,30392,31311,30428,35934,2020-04-15,1438,51.6,2020-11-01
Peru,,,21713,30802,25259,41713,2020-07-23,3887,1.0,2020-11-01
Spain,,,28605,30010,28644,35378,2020-06-19,1179,32.8,2020-11-01
Iran,,,19162,27978,22518,38204,2020-07-28,235,1.1,2020-11-01
South Africa,,,11270,23918,16431,34737,2020-07-22,572,1.0,2020-11-01
Russia,,,15353,22075,17493,31735,2020-05-29,232,1.3,2020-11-01
Argentina,,,5362,19206,9926,33144,2020-08-11,240,1.4,2020-11-01
Chile,,,10299,15271,11024,26055,2020-07-17,1057,1.9,2020-11-01
Indonesia,,,5968,11087,7720,18713,2020-07-22,139,1.1,2020-11-01
Belgium,,,9916,10435,9954,12446,2020-04-10,496,19.6,2020-11-01
Germany,,,9217,10222,9311,13123,2020-04-15,510,60.1,2020-11-01
Canada,,,9063,9498,9099,10533,2020-04-16,251,17.0,2020-11-01
Ecuador,,,6010,7461,6174,10618,2020-05-10,410,3.3,2020-11-01
Turkey,,,5912,7410,5988,11295,2020-04-19,127,5.4,2020-11-01
Bolivia,,,3884,7287,5112,11431,2020-08-04,92,1.2,2020-11-01
Pakistan,,,6139,7078,6290,8324,2020-06-14,178,11.8,2020-11-01
Netherlands,,,6187,6567,6213,8040,2020-04-07,234,32.8,2020-11-01
Romania,,,2860,6561,4139,11086,2020-08-13,53,0.9,2020-11-01
Sweden,,,5776,5950,5809,6063,2020-04-21,185,51.6,2020-11-01
Egypt,,,5107,5921,5252,7157,2020-06-15,97,3.4,2020-11-01
Bangladesh,,,3557,5635,4084,9133,2020-06-30,64,0.9,2020-11-01
Philippines,,,2426,5623,3131,11161,2020-07-12,162,1.9,2020-11-01
Saudi Arabia,,,3303,4927,3853,7192,2020-07-05,58,1.2,2020-11-01
China,,,4700,4913,4700,6377,2020-04-17,1290,38.9,2020-11-01
Ukraine,,,2023,4792,2820,9037,2020-11-01,44,1.8,2020-11-01
Morocco,,,584,3255,1249,7312,2020-11-01,44,1.6,2020-11-01
Poland,,,1844,2932,2125,4606,2020-04-24,40,1.5,2020-11-01
Panama,,,1722,2879,2141,4197,2020-07-24,41,1.4,2020-11-01
Honduras,,,1542,2741,1915,4401,2020-07-30,53,2.7,2020-11-01
Dominican Republic,,,1393,2673,1808,4407,2020-04-12,38,0.9,2020-11-01
Algeria,,,1341,2234,1542,3838,2020-04-09,30,1.7,2020-11-01
Switzerland,,,1991,2085,2004,2470,2020-04-04,75,,2020-11-01
Portugal,,,1770,2065,1782,2717,2020-04-03,37,4.9,2020-11-01
Ireland,,,1774,1863,1785,2128,2020-04-24,220,,2020-11-01
Japan,,,1073,1740,1119,4111,2020-05-01,29,2.9,2020-11-01
Australia,,,375,1550,736,3445,2020-08-11,21,1.1,2020-11-01
Israel,,,651,1521,908,2866,2020-08-12,17,1.1,2020-11-01
Moldova,,,878,1387,1073,2015,2020-08-13,15,0.5,2020-11-01
Nigeria,,,966,1354,1044,2146,2020-06-16,31,1.0,2020-11-01
Bulgaria,,,482,1146,704,2209,2020-08-03,16,,2020-11-01
Serbia,,,661,1070,814,1553,2020-07-10,18,2.8,2020-11-01
Austria,,,725,821,739,1066,2020-04-08,30,19.1,2020-11-01
Belarus,,,599,801,718,990,2020-07-08,7,1.4,2020-11-01
Kuwait,,,489,751,528,1360,2020-05-30,11,,2020-11-01
Denmark,,,621,727,641,1012,2020-04-04,22,,2020-11-01
Hungary,,,607,700,616,928,2020-04-24,23,6.9,2020-11-01
Czechia,,,391,518,415,757,2020-04-14,18,,2020-11-01
United Arab Emirates,,,358,446,364,686,2020-05-10,13,,2020-11-01
Greece,,,221,414,272,703,2020-04-03,10,0.8,2020-11-01
Finland,,,333,375,340,488,2020-04-21,43,,2020-11-01
South Korea,,,305,374,305,610,2020-03-02,11,,2020-11-01
Norway,,,257,295,264,401,2020-04-20,16,7.5,2020-11-01
Croatia,,,161,286,197,481,2020-04-19,8,2.3,2020-11-01
Slovenia,,,129,193,144,306,2020-04-07,6,,2020-11-01
Luxembourg,,,122,184,139,282,2020-04-11,8,,2020-11-01
Malaysia,,,125,141,129,158,2020-03-29,8,,2020-11-01
Cuba,,,89,132,97,226,2020-04-24,6,1.7,2020-11-01
Lithuania,,,81,96,84,127,2020-04-10,6,,2020-11-01
Estonia,,,63,72,68,80,2020-04-02,6,,2020-11-01
Slovakia,,,31,49,33,91,2020-04-15,4,,2020-11-01
Latvia,,,32,40,33,54,2020-04-21,4,,2020-11-01
Cyprus,,,20,36,25,62,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,19,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,15,2020-05-29,2,,2020-11-01
