country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1039.30634194,675,1548
India,,,930.436551426,596,1157
Mexico,,,690.901986193,499,925
Colombia,,,319.690979477,218,437
South Africa,,,248.165209271,149,338
Peru,,,210.931935243,122,342
Iran,,,176.546477656,96,278
Argentina,,,163.412861122,112,215
Russia,,,114.135868739,57,198
Indonesia,,,66.391937129,36,103
Bolivia,,,61.9786824737,38,89
Chile,,,59.5978976983,22,110
United Kingdom,,,44.0851487308,4,122
Romania,,,42.541966735,30,57
Philippines,,,37.6840719213,15,70
Bangladesh,,,36.1147151166,16,63
Saudi Arabia,,,33.7211192518,20,55
Ukraine,,,25.3231541547,15,36
Ecuador,,,24.960926428,5,56
Egypt,,,22.9485328557,8,43
Panama,,,22.1850139151,13,34
Pakistan,,,20.626344724,6,40
Dominican Republic,,,20.4627942621,12,32
Morocco,,,19.9155664386,11,30
Turkey,,,18.029466799,2,39
Honduras,,,16.5240333946,9,25
Spain,,,16.283968831,0,74
Australia,,,15.1470336603,8,24
France,,,11.7284719742,0,56
Israel,,,10.831339323,6,17
Poland,,,10.5610723343,4,18
Algeria,,,10.2056979801,4,19
Italy,,,8.63838687388,0,32
Moldova,,,7.63940593609,4,11
Germany,,,7.44179487755,1,22
Bulgaria,,,7.44070346107,5,10
Belgium,,,6.84888373818,0,30
Canada,,,6.44137064675,0,16
Serbia,,,6.07615368877,3,9
Nigeria,,,6.03310125107,2,13
Japan,,,4.91675866133,0,15
Sweden,,,4.22587950914,0,7
Portugal,,,3.70443386068,0,9
Belarus,,,2.95200027394,2,5
Kuwait,,,2.86337002203,0,6
Netherlands,,,2.25332758301,0,9
China,,,2.13587561048,0,15
Greece,,,1.50811080952,0,3
Croatia,,,1.02079185386,0,2
Hungary,,,0.945637941671,0,3
Ireland,,,0.940111712829,0,4
Switzerland,,,0.935123876156,0,4
Austria,,,0.753505405815,0,2
Czechia,,,0.720194210012,0,2
United Arab Emirates,,,0.70754427768,0,3
Denmark,,,0.668672189045,0,2
Slovenia,,,0.60432632955,0,2
Luxembourg,,,0.470046881418,0,1
South Korea,,,0.453114894612,0,2
Finland,,,0.302220820402,0,1
Cuba,,,0.288794593448,0,1
Norway,,,0.247112955932,0,1
Malaysia,,,0.167601454611,0,1
Cyprus,,,0.129029042566,0,1
Slovakia,,,0.112530557084,0,1
Lithuania,,,0.100876813236,0,1
Estonia,,,0.0692841690752,0,1
Latvia,,,0.0491984020039,0,1
Malta,,,0.0215500178145,0,1
Iceland,,,0.0187159167064,0,1
