country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,AZ,Maricopa,47.5813788585,39,58
US,CA,Los Angeles,34.5399322071,16,58
US,FL,Miami-Dade,23.0370438401,14,35
US,TX,Harris,12.6682985243,8,18
US,NV,Clark,12.6527995749,8,19
US,FL,Palm Beach,12.430444568,8,18
US,TX,Dallas,12.0696158812,8,17
US,TX,Bexar,11.327554325,8,15
US,FL,Broward,10.6831023808,6,16
US,NY,New York City,10.0797461982,2,30
US,IL,Cook,8.99091165283,2,13
US,CA,Orange,8.93478161753,4,15
US,CA,Riverside,7.66344495815,4,12
US,FL,Orange,6.83298559959,5,10
US,FL,Hillsborough,6.15244169249,4,9
US,CA,San Diego,6.05424060733,3,10
Canada,,Quebec,5.89171651053,1,10
US,TX,Tarrant,4.49122439884,2,7
US,CA,San Bernardino,3.85923727698,2,7
US,PA,Philadelphia,3.04874407469,1,7
Canada,,Ontario,3.03811595402,0,8
US,MA,Middlesex,2.63022725964,0,6
US,MI,Wayne,2.30263292809,0,6
US,CA,Alameda,1.43510348244,0,3
US,NJ,Bergen,1.38170366333,0,4
US,NY,Suffolk,1.33654628801,0,4
US,WA,King,1.23991775421,0,3
US,NV,Washoe,1.23404645364,0,2
US,NJ,Essex,1.10289250544,0,4
US,NY,Nassau,0.771275039712,0,4
US,NJ,Hudson,0.745609532647,0,2
US,MA,Suffolk,0.736572701356,0,2
US,NY,Westchester,0.708405527027,0,3
US,CA,Sacramento,0.577961087191,0,2
Canada,,Alberta,0.545373191727,0,2
US,LA,Orleans,0.531913821219,0,2
US,CA,Santa Clara,0.422774042236,0,1
Canada,,British Columbia,0.232201394437,0,1
