country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23428,24318,23551,26587,2020-04-07,814,196.6,2020-11-01
US,CA,Los Angeles,4215,7975,5064,11667,2020-04-18,79,0.8,2020-11-01
Canada,,Quebec,5662,6221,5731,7468,2020-05-31,202,28.8,2020-11-01
US,IL,Cook,4801,5468,4908,6298,2020-05-13,140,6.6,2020-11-01
US,AZ,Maricopa,1599,4229,3165,5595,2020-07-15,79,1.1,2020-11-01
US,MI,Wayne,2784,3107,2851,3681,2020-04-22,173,34.3,2020-11-01
Canada,,Ontario,2799,3068,2825,3850,2020-05-04,120,61.3,2020-11-01
US,FL,Miami-Dade,1342,2988,2180,4093,2020-07-16,44,1.6,2020-11-01
US,NV,Clark,577,2427,1492,3851,2020-07-21,26,1.1,2020-11-01
US,MA,Middlesex,1951,2256,2001,2735,2020-04-25,201,8.9,2020-11-01
US,NY,Nassau,2193,2227,2201,2347,2020-04-07,338,,2020-11-01
US,NJ,Essex,2089,2154,2108,2267,2020-06-25,247,-8.1,2020-11-01
US,NJ,Bergen,2031,2111,2049,2268,2020-06-25,265,-41.7,2020-11-01
US,NY,Suffolk,1995,2055,2006,2196,2020-05-06,226,,2020-11-01
US,PA,Philadelphia,1673,1901,1718,2328,2020-05-01,97,4.2,2020-11-01
US,TX,Harris,576,1821,1128,3020,2020-07-17,18,0.9,2020-11-01
US,FL,Palm Beach,709,1729,1252,2428,2020-07-17,21,1.8,2020-11-01
US,FL,Broward,529,1659,1058,2469,2020-07-20,19,1.3,2020-11-01
US,CA,Orange,521,1647,892,2726,2020-07-09,26,1.6,2020-11-01
US,CA,San Diego,505,1596,943,2706,2020-04-22,24,0.7,2020-11-01
US,NJ,Hudson,1491,1537,1506,1617,2020-04-19,178,-4.0,2020-11-01
US,CA,Riverside,617,1531,944,2440,2020-07-22,28,0.4,2020-11-01
US,TX,Dallas,567,1511,1020,2236,2020-07-22,30,0.4,2020-11-01
US,NY,Westchester,1442,1478,1450,1582,2020-04-06,144,22.3,2020-11-01
US,TX,Bexar,283,1189,754,1853,2020-07-16,28,0.6,2020-11-01
US,MA,Suffolk,1039,1113,1056,1243,2020-04-25,106,,2020-11-01
US,CA,San Bernardino,337,876,517,1485,2020-07-08,21,1.4,2020-11-01
US,WA,King,638,872,685,1280,2020-03-28,27,,2020-11-01
US,FL,Hillsborough,260,796,502,1250,2020-07-16,40,0.4,2020-11-01
US,FL,Orange,138,795,484,1271,2020-07-22,14,0.6,2020-11-01
US,TX,Tarrant,310,742,444,1193,2020-07-22,11,0.4,2020-11-01
US,LA,Orleans,546,604,565,670,2020-04-14,32,,2020-11-01
US,CA,Alameda,171,432,247,778,2020-04-15,13,0.6,2020-11-01
US,CA,Sacramento,96,288,140,659,2020-04-09,11,,2020-11-01
US,CA,Santa Clara,180,287,206,446,2020-07-14,13,1.4,2020-11-01
US,NV,Washoe,105,259,166,398,2020-05-25,6,0.6,2020-11-01
Canada,,Alberta,172,257,185,419,2020-05-04,9,,2020-11-01
Canada,,British Columbia,189,240,198,343,2020-04-13,11,,2020-11-01
