country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1023.53835381,615,1498
India,,,824.239496979,524,1025
Mexico,,,608.240349533,451,819
Colombia,,,316.517342235,219,403
South Africa,,,258.859721144,208,338
Peru,,,208.935280319,122,344
Iran,,,207.905823878,111,317
Russia,,,119.02461712,49,213
Argentina,,,115.061598842,76,152
Bolivia,,,80.061188918,50,112
Indonesia,,,70.5842815519,39,111
Chile,,,65.0182722088,30,129
United Kingdom,,,57.0142451713,7,130
Romania,,,35.3983170571,25,48
Bangladesh,,,33.4610414861,17,55
Ecuador,,,32.5955859176,9,66
Egypt,,,30.3006431646,10,54
Saudi Arabia,,,29.8303159846,16,47
Panama,,,26.4570300909,17,38
Honduras,,,25.3914863781,17,36
Pakistan,,,25.2252373428,10,47
Philippines,,,22.0192717974,5,46
Ukraine,,,19.3291930081,12,27
Turkey,,,17.2803867775,1,44
Dominican Republic,,,14.8000171567,7,24
Morocco,,,14.2172879204,7,23
Spain,,,12.4895826625,0,60
Algeria,,,10.7701835787,4,20
Israel,,,10.1472868638,6,16
Australia,,,9.70420743447,5,16
France,,,9.22741656641,0,50
Moldova,,,8.75082685113,5,14
Poland,,,8.74257268457,3,16
Bulgaria,,,8.44259259291,5,12
Serbia,,,8.09919132227,5,11
Nigeria,,,7.96133875921,3,15
Italy,,,7.70128759708,0,22
Sweden,,,6.612498304,2,12
Canada,,,6.56493332791,0,16
Germany,,,6.22223917952,0,20
Belarus,,,4.07794697197,2,7
Kuwait,,,3.47331372291,1,8
Japan,,,3.39170174651,0,13
Portugal,,,2.32052859115,0,6
China,,,2.15731175362,0,15
Croatia,,,1.83986565219,1,3
Czechia,,,1.59101173308,0,4
Belgium,,,1.38510665125,0,6
Netherlands,,,1.08660313088,0,4
United Arab Emirates,,,0.80254283602,0,3
Greece,,,0.776522497912,0,2
Switzerland,,,0.649820286588,0,3
Luxembourg,,,0.626276723344,0,2
Austria,,,0.56916923595,0,2
Hungary,,,0.503256834501,0,2
Slovenia,,,0.489288260683,0,2
South Korea,,,0.446581647692,0,2
Denmark,,,0.437733891858,0,2
Ireland,,,0.435082658108,0,2
Finland,,,0.282155258041,0,1
Malaysia,,,0.204252758314,0,1
Norway,,,0.194451118617,0,1
Cuba,,,0.176516884161,0,1
Lithuania,,,0.143386719811,0,1
Latvia,,,0.0848757158448,0,1
Estonia,,,0.0696916278636,0,1
Slovakia,,,0.0696888877609,0,1
Cyprus,,,0.0357842764531,0,1
Iceland,,,0.0186690027853,0,1
Malta,,,0.018562922361,0,1
