country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,22013,158394,54050,275570,2020-08-04,2738,2.8,2020-08-04
Mexico,,,7179,85245,26557,144040,2020-08-04,2139,11.3,2020-08-04
United Kingdom,,,36757,50631,40823,76768,2020-04-29,4421,2.9,2020-08-04
Italy,,,32735,38356,34791,45070,2020-03-27,919,6.6,2020-08-04
India,,,3868,33733,7945,93554,2020-08-04,833,5.9,2020-08-04
Spain,,,28678,31884,29603,36510,2020-04-02,961,17.0,2020-08-04
France,,,28218,31383,28539,40020,2020-04-15,1440,,2020-08-04
Russia,,,3388,19078,5820,51730,2020-08-04,324,2.3,2020-08-04
Peru,,,3373,13671,5806,20455,2020-08-04,181,1.4,2020-08-04
Iran,,,7359,12163,8090,22416,2020-04-04,158,2.4,2020-08-04
Canada,,,6466,11638,7778,19895,2020-04-16,251,1.5,2020-08-04
Germany,,,8261,10495,8794,14919,2020-04-15,510,7.0,2020-08-04
Belgium,,,9237,10283,9454,12325,2020-04-10,496,12.7,2020-08-04
Netherlands,,,5830,7292,6214,10443,2020-04-07,234,6.7,2020-08-04
Pakistan,,,1101,7009,1927,16693,2020-08-04,139,4.1,2020-08-04
South Africa,,,407,6926,2915,11817,2020-08-04,236,23.6,2020-08-04
Chile,,,673,6516,3485,10114,2020-08-04,147,3.4,2020-08-04
Ecuador,,,3096,6500,3778,15720,2020-05-10,410,2.3,2020-08-04
Sweden,,,3992,5790,4665,7370,2020-04-21,185,1.3,2020-08-04
Turkey,,,4308,5263,4674,6885,2020-04-19,127,3.8,2020-08-04
Bangladesh,,,452,5054,1547,11842,2020-08-04,121,6.0,2020-08-04
China,,,4638,4645,4638,4672,2020-04-17,1290,,2020-08-04
Colombia,,,705,4476,1885,9208,2020-08-04,94,4.1,2020-08-04
Ukraine,,,605,3973,1403,7937,2020-08-04,84,4.9,2020-08-04
Egypt,,,735,2931,1152,7089,2020-08-04,59,2.1,2020-08-04
Indonesia,,,1351,2923,1854,4598,2020-04-14,60,1.1,2020-08-04
Saudi Arabia,,,379,2604,1046,5401,2020-08-04,53,3.5,2020-08-04
Romania,,,1176,2445,1678,4506,2020-05-08,35,2.2,2020-08-04
Switzerland,,,1905,2153,1970,2610,2020-04-04,75,30.0,2020-08-04
Poland,,,993,2148,1245,4516,2020-04-24,40,1.9,2020-08-04
Argentina,,,445,1994,869,3528,2020-08-04,39,3.2,2020-08-04
Ireland,,,1604,1904,1675,2571,2020-04-24,220,4.4,2020-08-04
Portugal,,,1302,1848,1523,2474,2020-04-03,37,2.4,2020-08-04
Philippines,,,863,1386,996,2175,2020-04-12,50,2.8,2020-08-04
Moldova,,,242,1089,484,2102,2020-08-02,18,3.6,2020-08-04
Japan,,,808,1022,823,1424,2020-05-04,49,1.8,2020-08-04
Nigeria,,,221,874,326,3072,2020-05-02,17,,2020-08-04
Austria,,,639,747,678,882,2020-04-08,30,5.0,2020-08-04
Hungary,,,482,734,539,1193,2020-04-24,23,2.2,2020-08-04
Denmark,,,561,709,622,869,2020-04-04,22,,2020-08-04
Algeria,,,592,698,617,930,2020-04-09,30,1.8,2020-08-04
Dominican Republic,,,458,691,532,1087,2020-04-12,38,5.0,2020-08-04
Panama,,,299,637,373,1435,2020-04-29,11,1.5,2020-08-04
Finland,,,306,464,350,751,2020-04-21,43,,2020-08-04
Bulgaria,,,126,409,230,757,2020-04-29,6,5.0,2020-08-04
Czechia,,,314,394,361,448,2020-04-14,18,4.5,2020-08-04
Serbia,,,238,348,290,528,2020-04-30,54,5.0,2020-08-04
Israel,,,279,335,303,400,2020-04-18,13,,2020-08-04
South Korea,,,266,312,280,378,2020-03-02,11,,2020-08-04
Norway,,,235,271,248,305,2020-04-20,16,,2020-08-04
Morocco,,,198,224,210,251,2020-03-27,12,6.0,2020-08-04
Greece,,,171,213,191,253,2020-04-03,10,2.0,2020-08-04
Croatia,,,99,157,118,235,2020-04-19,8,,2020-08-04
Malaysia,,,115,141,129,155,2020-03-29,8,,2020-08-04
Luxembourg,,,109,129,118,148,2020-04-11,8,,2020-08-04
Slovenia,,,106,126,112,149,2020-04-07,6,,2020-08-04
Lithuania,,,63,87,77,106,2020-04-10,6,0.5,2020-08-04
Estonia,,,64,84,76,92,2020-04-02,6,,2020-08-04
Latvia,,,22,35,33,38,2020-04-21,4,,2020-08-04
Slovakia,,,28,35,30,40,2020-04-15,4,,2020-08-04
Cyprus,,,17,22,21,23,2020-03-30,2,,2020-08-04
Iceland,,,10,12,11,13,2020-04-06,2,,2020-08-04
Malta,,,6,8,8,9,2020-05-13,1,,2020-08-04
