country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,122596,162648,139576,197880,2020-07-29,1595,0.9,2020-11-01
India,,,66333,124438,90304,191222,2020-06-16,2003,1.0,2020-11-01
Mexico,,,65241,88226,77334,107861,2020-06-03,1092,0.8,2020-11-01
United Kingdom,,,41592,42243,41605,45179,2020-04-21,1224,321.6,2020-11-01
Italy,,,35491,35961,35508,38038,2020-03-27,919,102.4,2020-11-01
Peru,,,28944,34838,30623,41844,2020-08-14,4143,1.6,2020-11-01
Colombia,,,20050,31924,25545,41683,2020-08-23,748,0.8,2020-11-01
France,,,30666,31773,30703,36506,2020-04-15,1438,32.5,2020-11-01
Spain,,,29152,30780,29187,36296,2020-06-19,1179,14.3,2020-11-01
Iran,,,21672,26997,23238,33092,2020-07-28,235,1.9,2020-11-01
Russia,,,17250,21569,18183,30136,2020-05-29,232,1.4,2020-11-01
South Africa,,,14263,20021,16667,27948,2020-07-22,572,1.8,2020-11-01
Argentina,,,8919,18914,13026,26647,2020-08-24,381,0.8,2020-11-01
Chile,,,11321,14483,11829,21568,2020-07-17,1057,5.6,2020-11-01
Indonesia,,,7505,12385,9129,19378,2020-07-22,139,1.0,2020-11-01
Belgium,,,9897,10123,9922,10873,2020-04-10,496,154.3,2020-11-01
Germany,,,9307,9718,9327,11183,2020-04-15,510,60.9,2020-11-01
Canada,,,9179,9458,9211,10163,2020-04-16,251,30.7,2020-11-01
Turkey,,,6417,7898,6520,10616,2020-04-19,127,2.3,2020-11-01
Bolivia,,,5101,7763,6203,10214,2020-08-29,92,0.9,2020-11-01
Ecuador,,,6571,7624,6666,9966,2020-05-10,410,5.6,2020-11-01
Philippines,,,3597,7374,4809,12147,2020-07-12,162,1.7,2020-11-01
Pakistan,,,6298,6701,6326,7635,2020-06-14,178,30.5,2020-11-01
Netherlands,,,6260,6472,6276,7323,2020-04-07,234,20.3,2020-11-01
Bangladesh,,,4316,6241,4947,8661,2020-06-30,64,1.2,2020-11-01
Egypt,,,5440,6113,5490,8574,2020-06-15,97,3.8,2020-11-01
Romania,,,3681,6100,4707,8549,2020-09-01,60,0.7,2020-11-01
Sweden,,,5813,5844,5818,5926,2020-04-14,115,22.0,2020-11-01
Ukraine,,,2654,5409,3633,8493,2020-11-01,57,1.2,2020-11-01
Saudi Arabia,,,3929,5216,4327,6738,2020-07-05,58,1.3,2020-11-01
China,,,4724,4801,4724,5415,2020-04-17,1290,111.6,2020-11-01
Morocco,,,1184,3340,1882,5558,2020-11-01,46,1.1,2020-11-01
Honduras,,,1888,2783,2213,3810,2020-08-27,56,1.6,2020-11-01
Poland,,,2058,2780,2285,3729,2020-04-24,40,1.0,2020-11-01
Dominican Republic,,,1738,2684,2066,3775,2020-04-12,38,0.7,2020-11-01
Panama,,,2018,2542,2242,3167,2020-07-24,41,1.7,2020-11-01
Algeria,,,1518,2136,1629,3235,2020-04-09,30,1.5,2020-11-01
Switzerland,,,2011,2094,2025,2330,2020-04-04,75,11.7,2020-11-01
Japan,,,1313,2075,1481,3566,2020-05-01,29,1.3,2020-11-01
Portugal,,,1824,1988,1831,2409,2020-04-03,37,14.8,2020-11-01
Israel,,,957,1868,1227,3031,2020-08-19,73,1.0,2020-11-01
Ireland,,,1777,1827,1785,1975,2020-04-24,220,,2020-11-01
Moldova,,,1008,1384,1154,1823,2020-08-25,15,0.6,2020-11-01
Bulgaria,,,642,1334,903,2088,2020-08-24,18,1.2,2020-11-01
Nigeria,,,1023,1227,1042,1523,2020-06-16,31,1.1,2020-11-01
Australia,,,663,1081,829,1437,2020-08-30,41,2.4,2020-11-01
Belarus,,,686,987,774,1440,2020-08-16,7,1.2,2020-11-01
Serbia,,,715,893,785,1052,2020-07-10,18,3.8,2020-11-01
Austria,,,734,789,744,927,2020-04-08,30,18.2,2020-11-01
Denmark,,,625,668,635,788,2020-04-04,22,14.2,2020-11-01
Hungary,,,616,665,620,792,2020-04-24,23,13.7,2020-11-01
Kuwait,,,534,665,556,929,2020-05-30,11,2.3,2020-11-01
Czechia,,,425,538,452,708,2020-04-14,18,7.6,2020-11-01
Greece,,,271,533,369,859,2020-04-03,10,1.2,2020-11-01
United Arab Emirates,,,384,452,388,626,2020-05-10,13,,2020-11-01
South Korea,,,326,422,329,649,2020-03-02,11,2.8,2020-11-01
Finland,,,336,358,340,421,2020-04-21,43,,2020-11-01
Norway,,,264,290,270,354,2020-04-20,16,,2020-11-01
Croatia,,,187,288,223,429,2020-04-19,8,2.2,2020-11-01
Slovenia,,,133,156,137,200,2020-04-07,6,,2020-11-01
Luxembourg,,,124,149,132,184,2020-04-11,8,,2020-11-01
Malaysia,,,128,141,131,155,2020-03-29,8,1.9,2020-11-01
Cuba,,,95,137,105,216,2020-04-24,6,1.5,2020-11-01
Lithuania,,,86,104,90,133,2020-04-10,6,,2020-11-01
Estonia,,,64,71,67,80,2020-04-02,6,,2020-11-01
Slovakia,,,33,43,35,60,2020-04-15,4,,2020-11-01
Latvia,,,34,42,36,53,2020-04-21,4,,2020-11-01
Cyprus,,,21,31,25,46,2020-03-30,2,0.3,2020-11-01
Malta,,,12,29,18,51,2020-08-30,2,,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
