country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,AZ,Maricopa,47.6379075715,38,58
US,CA,Los Angeles,36.0388444068,15,53
US,FL,Miami-Dade,22.0925080089,13,32
US,FL,Palm Beach,11.772387601,7,17
US,TX,Harris,11.4207623987,7,16
US,CA,Orange,9.68872434569,4,16
US,TX,Dallas,8.93942293017,5,13
US,TX,Bexar,8.59764070601,6,12
US,NV,Clark,8.5725654551,5,13
US,FL,Broward,8.20918027158,4,13
US,IL,Cook,7.58408240048,2,11
US,CA,San Diego,6.56574278959,3,11
Canada,,Quebec,6.12270128653,1,10
US,FL,Orange,4.92790253103,3,7
US,CA,Riverside,4.83016548834,2,8
US,FL,Hillsborough,4.48346831412,2,7
US,TX,Tarrant,3.52889553201,1,6
US,NY,New York City,3.4924036327,0,15
Canada,,Ontario,3.43785453976,0,9
US,CA,San Bernardino,3.35866600466,1,6
US,MA,Middlesex,2.88521649194,0,7
US,PA,Philadelphia,2.59925432045,1,6
US,MI,Wayne,2.44826066578,0,6
US,NJ,Essex,1.59071393108,0,5
US,CA,Alameda,1.56398680329,0,3
US,NY,Suffolk,1.16947788809,0,4
US,NJ,Bergen,1.16720357352,0,3
US,NJ,Hudson,1.11432132737,0,3
US,WA,King,1.07926312033,0,3
US,MA,Suffolk,0.945528839861,0,3
US,NV,Washoe,0.874472104923,0,2
US,NY,Westchester,0.723196696324,0,3
US,NY,Nassau,0.707281686,0,4
US,CA,Sacramento,0.691061602544,0,2
US,LA,Orleans,0.559624887434,0,1
Canada,,Alberta,0.532155099064,0,2
US,CA,Santa Clara,0.508539835033,0,1
Canada,,British Columbia,0.229601140236,0,1
