country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,943.828866995,615,1170
Brazil,,,904.228765326,494,1436
Mexico,,,680.569063258,493,919
Colombia,,,324.364552818,217,443
Peru,,,243.267477481,154,382
South Africa,,,213.254121049,127,293
Iran,,,175.066561704,93,278
Argentina,,,167.267509292,117,219
Russia,,,114.208169869,57,198
Indonesia,,,64.4238504946,35,98
Bolivia,,,60.3988514794,37,88
Chile,,,56.4375390696,20,105
Romania,,,42.8197306276,30,57
United Kingdom,,,37.8667684867,3,106
Bangladesh,,,35.9929885498,16,63
Philippines,,,35.4306502395,13,65
Saudi Arabia,,,33.621651635,20,55
Ecuador,,,24.4989476764,4,54
Ukraine,,,24.1082635533,14,34
Egypt,,,22.1808497061,7,42
Morocco,,,21.4468438358,12,32
Panama,,,20.8808268923,12,32
Pakistan,,,20.0812173323,6,39
Dominican Republic,,,19.7788245111,12,31
Turkey,,,18.6112028584,1,41
Spain,,,16.1535557089,0,71
Honduras,,,15.9304507555,9,24
Australia,,,13.4930713138,7,21
France,,,13.2649031,0,62
Israel,,,11.3381107187,6,17
Poland,,,11.0677446664,4,18
Algeria,,,10.1588708617,3,19
Italy,,,8.6172237895,0,32
Bulgaria,,,7.70397022868,5,11
Germany,,,7.59228925404,1,22
Moldova,,,7.12841804542,4,11
Belgium,,,7.03804953479,0,31
Canada,,,6.35364940495,0,16
Nigeria,,,6.06637146276,2,13
Serbia,,,5.72123169555,3,8
Japan,,,5.23784658418,0,15
Sweden,,,4.10673771299,0,7
Portugal,,,3.50499835135,0,8
Kuwait,,,3.11161065586,1,7
Belarus,,,3.05006045202,2,5
Netherlands,,,2.37608107959,0,9
China,,,2.16277895569,0,15
Greece,,,1.66452636908,0,3
Croatia,,,1.13459205242,0,2
Czechia,,,0.860642672522,0,2
Hungary,,,0.835512840514,0,3
Switzerland,,,0.833464197262,0,3
Ireland,,,0.807926751706,0,3
United Arab Emirates,,,0.713734287167,0,3
Austria,,,0.678560979489,0,2
Denmark,,,0.62776350346,0,2
Slovenia,,,0.502918275394,0,2
Norway,,,0.486526076985,0,2
South Korea,,,0.453860317111,0,2
Luxembourg,,,0.405530658848,0,1
Finland,,,0.302604454629,0,1
Cuba,,,0.288246861559,0,1
Malaysia,,,0.167517827883,0,1
Cyprus,,,0.115919436848,0,1
Lithuania,,,0.10016803903,0,1
Slovakia,,,0.0933874292678,0,1
Estonia,,,0.0698166906429,0,1
Latvia,,,0.0489859339325,0,1
Malta,,,0.0215267721596,0,1
Iceland,,,0.0187176535441,0,1
