country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,24512,184112,51675,455294,2020-08-22,2321,2.2,2020-09-01
Mexico,,,8134,132501,37471,212130,2020-08-10,1997,4.0,2020-09-01
India,,,4344,55948,10654,118604,2020-09-01,1064,6.2,2020-09-01
United Kingdom,,,37130,53669,40912,78050,2020-04-29,4421,6.1,2020-09-01
Italy,,,32955,39627,35089,48954,2020-03-27,919,10.1,2020-09-01
Spain,,,28752,32502,29596,39779,2020-04-02,961,,2020-09-01
France,,,28533,32354,28916,44074,2020-04-15,1440,12.3,2020-09-01
Peru,,,3788,28994,8704,51196,2020-08-26,396,2.5,2020-09-01
Russia,,,3807,21764,6301,53705,2020-08-06,231,1.3,2020-09-01
South Africa,,,524,18074,8398,29913,2020-09-01,467,10.9,2020-09-01
Canada,,,6753,12766,7998,26748,2020-04-16,251,1.7,2020-09-01
Iran,,,7508,12619,8469,22535,2020-04-04,158,2.5,2020-09-01
Chile,,,806,11815,5735,18851,2020-08-26,175,3.9,2020-09-01
Germany,,,8372,11345,8875,19928,2020-04-15,510,3.7,2020-09-01
Belgium,,,9334,10448,9575,12621,2020-04-10,496,14.3,2020-09-01
Pakistan,,,1197,9011,2362,20800,2020-08-15,111,3.7,2020-09-01
Colombia,,,776,8637,3167,17381,2020-09-01,149,5.7,2020-09-01
Ecuador,,,3203,7656,4031,18656,2020-05-10,410,,2020-09-01
Netherlands,,,5875,7554,6255,10167,2020-04-07,234,6.0,2020-09-01
Bangladesh,,,522,7194,2226,13187,2020-08-20,103,4.9,2020-09-01
Sweden,,,4125,5884,4699,7627,2020-04-21,185,0.9,2020-09-01
Turkey,,,4397,5536,4671,8140,2020-04-19,127,4.2,2020-09-01
Indonesia,,,1418,4771,2091,11997,2020-09-01,65,2.4,2020-09-01
Egypt,,,797,4685,1464,10616,2020-08-30,67,4.8,2020-09-01
China,,,4638,4654,4638,4752,2020-04-17,1290,,2020-09-01
Ukraine,,,644,3886,1386,7758,2020-08-17,47,2.2,2020-09-01
Argentina,,,484,3808,1197,7450,2020-09-01,71,4.2,2020-09-01
Saudi Arabia,,,411,3447,1191,6682,2020-08-14,43,3.6,2020-09-01
Romania,,,1216,2817,1728,4921,2020-05-08,35,2.1,2020-09-01
Poland,,,1024,2750,1314,6568,2020-04-24,40,1.3,2020-09-01
Bolivia,,,274,2281,926,4258,2020-08-31,38,2.9,2020-09-01
Switzerland,,,1915,2202,1974,2939,2020-04-04,75,30.0,2020-09-01
Portugal,,,1342,2040,1553,3059,2020-04-03,37,2.6,2020-09-01
Ireland,,,1615,1947,1682,2948,2020-04-24,220,5.9,2020-09-01
Moldova,,,267,1611,657,3015,2020-08-10,18,3.0,2020-09-01
Philippines,,,886,1571,1022,2804,2020-04-12,50,1.3,2020-09-01
Nigeria,,,249,1559,448,4519,2020-09-01,24,1.5,2020-09-01
Kuwait,,,172,1535,651,2787,2020-08-23,21,3.0,2020-09-01
Honduras,,,188,1177,456,2606,2020-08-31,19,3.2,2020-09-01
Japan,,,846,1153,865,1640,2020-05-04,49,1.2,2020-09-01
Algeria,,,617,989,724,1966,2020-04-09,30,1.9,2020-09-01
Panama,,,313,940,424,2353,2020-04-29,11,3.0,2020-09-01
Hungary,,,499,931,578,2097,2020-04-24,23,1.6,2020-09-01
Dominican Republic,,,468,929,573,1869,2020-04-12,38,1.2,2020-09-01
Austria,,,643,747,675,944,2020-04-08,30,10.5,2020-09-01
Denmark,,,563,732,620,1009,2020-04-04,22,,2020-09-01
Belarus,,,208,718,364,1935,2020-05-12,7,1.5,2020-09-01
Bulgaria,,,130,674,253,1430,2020-08-18,8,,2020-09-01
United Arab Emirates,,,253,663,333,1743,2020-05-10,13,1.2,2020-09-01
Finland,,,312,488,346,926,2020-04-21,43,2.2,2020-09-01
Czechia,,,317,390,355,454,2020-04-14,18,,2020-09-01
Serbia,,,239,383,285,748,2020-04-30,54,,2020-09-01
Israel,,,281,349,306,468,2020-04-18,13,,2020-09-01
South Korea,,,269,325,277,443,2020-03-02,11,,2020-09-01
Norway,,,235,273,247,319,2020-04-20,16,,2020-09-01
Morocco,,,202,240,218,293,2020-03-27,12,3.0,2020-09-01
Greece,,,173,223,193,313,2020-04-03,10,4.0,2020-09-01
Croatia,,,101,187,124,364,2020-04-19,8,2.0,2020-09-01
Malaysia,,,115,148,130,175,2020-03-29,8,,2020-09-01
Slovenia,,,108,133,115,191,2020-04-07,6,3.0,2020-09-01
Luxembourg,,,110,129,116,152,2020-04-11,8,,2020-09-01
Australia,,,103,114,105,142,2020-04-23,8,3.0,2020-09-01
Cuba,,,82,109,92,141,2020-04-24,6,,2020-09-01
Lithuania,,,65,106,80,145,2020-04-10,6,0.5,2020-09-01
Estonia,,,65,85,78,95,2020-04-02,6,,2020-09-01
Slovakia,,,28,36,30,44,2020-04-15,4,,2020-09-01
Latvia,,,22,33,31,35,2020-04-21,4,,2020-09-01
Cyprus,,,17,22,20,24,2020-03-30,2,,2020-09-01
Iceland,,,10,11,11,12,2020-04-06,2,,2020-09-01
Malta,,,6,8,8,9,2020-05-13,1,,2020-09-01
