country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,810.833299903,582,1113
US,TX,,132.37096713,95,177
US,CA,,106.636316077,66,164
US,FL,,96.4455032464,59,137
US,GA,,62.1572865325,37,95
US,AZ,,29.0678982294,15,46
US,NC,,26.7968906341,16,40
US,SC,,25.5326363182,16,37
US,LA,,22.9545029874,11,39
US,IL,,21.4827271451,3,45
US,MS,,18.951088224,11,29
US,OH,,18.340627159,5,34
US,TN,,18.1912929156,12,25
US,AL,,17.0432309308,10,26
US,MO,,14.8914385526,8,24
US,AR,,14.7745431632,9,22
US,VA,,13.919132201,2,32
US,PA,,12.5261083386,0,32
US,NV,,12.3660693201,8,17
US,MA,,11.399728815,0,32
US,IN,,9.72282072468,0,27
US,MI,,9.11785230644,0,22
US,IA,,8.56946813991,3,17
US,NY,,8.50163131358,0,54
US,KY,,8.47553195952,4,14
US,OK,,7.86427551305,4,12
US,MD,,7.43217369666,0,19
US,WA,,7.02017388027,1,15
US,PR,,6.79094576929,4,10
US,MN,,6.62438230318,1,14
US,WI,,6.61085982312,3,12
US,NJ,,5.33213810681,0,21
US,WV,,4.70567477213,3,8
US,CO,,4.04369960747,0,13
US,KS,,3.98679013731,2,7
US,ID,,3.98042025857,2,6
US,NM,,3.96503459702,1,7
US,OR,,3.71673897344,2,6
US,HI,,2.85409697931,1,5
US,UT,,2.41500511086,1,4
US,ND,,1.93902108948,1,4
US,MT,,1.81777986605,1,3
US,NE,,1.76076730533,0,3
US,CT,,1.19918312503,0,5
US,RI,,1.17769182918,0,4
US,SD,,1.04201667968,0,3
US,DE,,0.712274931315,0,3
US,AK,,0.661186448337,0,1
US,DC,,0.647345188924,0,2
US,WY,,0.545621041098,0,1
US,GU,,0.5044712766,0,1
US,NH,,0.44536723551,0,2
US,VI,,0.415366679091,0,1
US,ME,,0.28872896401,0,1
US,VT,,0.0909534127875,0,1
US,MP,,0.00782293891949,0,1
US,AS,,,,
