country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,17983,159245,43839,349975,2020-08-04,3100,2.7,2020-08-04
Mexico,,,5666,73910,15557,161489,2020-08-02,1839,5.5,2020-08-04
United Kingdom,,,35422,50637,39993,72288,2020-04-29,4421,1.5,2020-08-04
India,,,3302,44662,8060,159009,2020-08-04,1090,7.5,2020-08-04
Italy,,,32169,38870,34637,47821,2020-03-27,919,4.8,2020-08-04
France,,,28025,31865,28481,43863,2020-04-15,1440,,2020-08-04
Spain,,,27778,31710,29002,38123,2020-04-02,961,12.3,2020-08-04
Russia,,,2837,16643,4787,55856,2020-08-04,290,2.5,2020-08-04
Canada,,,6028,14044,8506,26578,2020-04-16,251,2.3,2020-08-04
Iran,,,7119,13174,8201,23566,2020-04-04,158,2.3,2020-08-04
Peru,,,2914,11030,4295,18197,2020-05-18,141,0.9,2020-08-04
Germany,,,8081,10691,8761,16126,2020-04-15,510,3.0,2020-08-04
Belgium,,,9108,10384,9421,12708,2020-04-10,496,11.2,2020-08-04
South Africa,,,312,8654,2843,18553,2020-08-04,225,8.7,2020-08-04
Netherlands,,,5734,7439,6198,10031,2020-04-07,234,7.3,2020-08-04
Sweden,,,3743,7141,5677,10313,2020-04-21,185,1.9,2020-08-04
Ecuador,,,2839,6923,3718,14865,2020-05-10,410,2.3,2020-08-04
Ukraine,,,548,6923,2437,16726,2020-08-04,160,12.3,2020-08-04
Chile,,,509,5616,2493,10601,2020-08-04,119,3.8,2020-08-04
Turkey,,,4199,5535,4698,7892,2020-04-19,127,4.2,2020-08-04
Colombia,,,613,5233,1942,11866,2020-08-04,113,5.4,2020-08-04
Pakistan,,,939,4948,1404,12611,2020-08-04,89,2.5,2020-08-04
China,,,4638,4649,4638,4681,2020-04-17,1290,,2020-08-04
Bangladesh,,,370,3735,1025,8539,2020-08-04,86,4.1,2020-08-04
Egypt,,,659,3539,1135,10859,2020-08-04,68,4.9,2020-08-04
Indonesia,,,1221,3080,1690,5728,2020-04-14,60,1.2,2020-08-04
Romania,,,1137,2794,1838,5013,2020-05-08,35,1.4,2020-08-04
Saudi Arabia,,,329,2455,927,4777,2020-08-04,51,5.7,2020-08-04
Poland,,,948,2324,1258,4718,2020-04-24,40,1.8,2020-08-04
Argentina,,,393,2316,785,6528,2020-08-04,53,4.8,2020-08-04
Switzerland,,,1891,2200,1980,2766,2020-04-04,75,12.0,2020-08-04
Ireland,,,1561,1940,1660,2794,2020-04-24,220,3.7,2020-08-04
Portugal,,,1247,1851,1494,2648,2020-04-03,37,1.9,2020-08-04
Japan,,,768,1830,910,3282,2020-05-04,49,1.0,2020-08-04
Philippines,,,837,1717,1039,3273,2020-04-12,50,2.7,2020-08-04
Moldova,,,221,1135,498,2295,2020-08-04,18,4.5,2020-08-04
Hungary,,,467,791,545,1461,2020-04-24,23,2.6,2020-08-04
Dominican Republic,,,441,772,536,1360,2020-04-12,38,1.4,2020-08-04
Austria,,,632,767,685,923,2020-04-08,30,6.7,2020-08-04
Denmark,,,551,733,630,965,2020-04-04,22,5.0,2020-08-04
Panama,,,281,723,372,1602,2020-04-29,11,4.0,2020-08-04
Algeria,,,561,674,590,897,2020-04-09,30,3.2,2020-08-04
Nigeria,,,192,630,281,1668,2020-05-02,17,8.0,2020-08-04
Finland,,,301,514,359,877,2020-04-21,43,8.0,2020-08-04
Czechia,,,302,399,358,449,2020-04-14,18,1.8,2020-08-04
Serbia,,,234,386,305,633,2020-04-30,54,1.7,2020-08-04
Israel,,,278,363,314,474,2020-04-18,13,4.5,2020-08-04
Bulgaria,,,112,360,207,643,2020-04-29,6,2.0,2020-08-04
South Korea,,,263,322,283,400,2020-03-02,11,,2020-08-04
Norway,,,233,280,250,323,2020-04-20,16,,2020-08-04
Morocco,,,193,224,208,250,2020-03-27,12,6.0,2020-08-04
Greece,,,165,214,189,254,2020-04-03,10,,2020-08-04
Croatia,,,96,170,119,272,2020-04-19,8,2.0,2020-08-04
Malaysia,,,114,147,132,164,2020-03-29,8,3.0,2020-08-04
Luxembourg,,,109,135,122,155,2020-04-11,8,1.5,2020-08-04
Slovenia,,,104,129,112,156,2020-04-07,6,,2020-08-04
Estonia,,,64,91,81,102,2020-04-02,6,,2020-08-04
Lithuania,,,60,88,76,102,2020-04-10,6,1.0,2020-08-04
Latvia,,,21,38,34,46,2020-04-21,4,0.5,2020-08-04
Slovakia,,,28,37,31,44,2020-04-15,4,,2020-08-04
Cyprus,,,17,23,22,26,2020-03-30,2,,2020-08-04
Iceland,,,10,12,12,14,2020-04-06,2,,2020-08-04
Malta,,,6,9,8,10,2020-05-13,1,,2020-08-04
