country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,126960,162236,140216,194291,2020-07-29,1595,3.5,2020-11-01
India,,,72775,128430,95682,185542,2020-06-16,2003,0.9,2020-11-01
Mexico,,,67781,89868,80982,103203,2020-06-03,1092,2.8,2020-11-01
United Kingdom,,,41643,42213,41656,45333,2020-04-21,1224,322.3,2020-11-01
Italy,,,35553,36143,35567,38775,2020-03-27,919,67.9,2020-11-01
Peru,,,29838,34556,31128,40364,2020-08-14,4143,1.7,2020-11-01
France,,,30732,32029,30760,38896,2020-04-15,1438,420.0,2020-11-01
Spain,,,29516,31759,29544,40351,2020-06-19,1179,8.3,2020-11-01
Colombia,,,21412,30559,25298,38595,2020-08-23,748,,2020-11-01
Iran,,,22410,27136,23782,32718,2020-07-28,235,1.7,2020-11-01
Russia,,,17818,22190,18566,28518,2020-05-29,232,3.4,2020-11-01
South Africa,,,15004,19027,15654,21523,2020-07-22,572,1.7,2020-11-01
Argentina,,,10129,18965,13840,26006,2020-08-24,381,0.7,2020-11-01
Chile,,,11652,14584,12067,21292,2020-07-17,1057,3.0,2020-11-01
Indonesia,,,8130,12818,10028,19171,2020-07-22,139,0.9,2020-11-01
Ecuador,,,10576,11527,10652,13658,2020-09-07,3852,0.0,2020-11-01
Belgium,,,9909,10067,9926,10649,2020-04-10,496,154.5,2020-11-01
Germany,,,9331,9681,9346,10908,2020-04-15,510,244.9,2020-11-01
Bolivia,,,7054,9558,8094,11692,2020-09-07,1656,0.0,2020-11-01
Canada,,,9196,9526,9222,10505,2020-04-16,251,91.6,2020-11-01
Turkey,,,6730,8315,6855,11412,2020-04-19,127,1.8,2020-11-01
Philippines,,,3890,6894,4896,9948,2020-07-12,162,3.8,2020-11-01
Pakistan,,,6350,6682,6370,7488,2020-06-14,178,24.7,2020-11-01
Netherlands,,,6278,6455,6291,7088,2020-04-07,234,162.7,2020-11-01
Bangladesh,,,4516,6207,5053,8299,2020-06-30,64,1.1,2020-11-01
Egypt,,,5541,6133,5576,8265,2020-06-15,97,6.6,2020-11-01
Romania,,,3926,5982,4773,7935,2020-09-01,60,1.3,2020-11-01
Sweden,,,5837,5879,5841,6022,2020-04-14,115,55.5,2020-11-01
Ukraine,,,2930,5696,3980,8613,2020-11-01,63,2.0,2020-11-01
Saudi Arabia,,,4107,5298,4478,6679,2020-07-05,58,1.6,2020-11-01
China,,,4732,4804,4732,5373,2020-04-17,1290,55.8,2020-11-01
Morocco,,,1394,3451,2087,5425,2020-11-01,48,1.5,2020-11-01
Honduras,,,2023,2845,2304,3745,2020-08-27,56,1.5,2020-11-01
Dominican Republic,,,1864,2789,2176,3760,2020-09-05,39,1.1,2020-11-01
Poland,,,2124,2787,2316,3668,2020-04-24,40,5.0,2020-11-01
Panama,,,2099,2539,2281,3064,2020-07-24,41,2.0,2020-11-01
Algeria,,,1562,2101,1654,3047,2020-04-09,30,2.0,2020-11-01
Switzerland,,,2014,2090,2026,2268,2020-04-04,75,58.3,2020-11-01
Japan,,,1377,2046,1545,3249,2020-05-01,29,1.8,2020-11-01
Portugal,,,1843,1991,1849,2364,2020-04-03,37,10.0,2020-11-01
Ireland,,,1777,1816,1784,1934,2020-04-24,220,,2020-11-01
Israel,,,1026,1762,1255,2692,2020-08-19,73,2.2,2020-11-01
Moldova,,,1074,1513,1245,1958,2020-09-05,16,0.9,2020-11-01
Nigeria,,,1061,1261,1112,1547,2020-06-16,31,2.7,2020-11-01
Australia,,,770,1209,947,1551,2020-09-03,59,2.0,2020-11-01
Bulgaria,,,677,1110,850,1551,2020-08-24,18,9.2,2020-11-01
Belarus,,,716,996,803,1387,2020-08-16,7,1.2,2020-11-01
Serbia,,,725,877,781,1033,2020-07-10,18,7.7,2020-11-01
Austria,,,746,801,755,951,2020-04-08,30,1.8,2020-11-01
Hungary,,,625,694,633,853,2020-04-24,23,13.6,2020-11-01
Denmark,,,628,666,636,769,2020-04-04,22,14.2,2020-11-01
Kuwait,,,546,660,564,890,2020-05-30,11,3.5,2020-11-01
Czechia,,,437,548,462,720,2020-04-14,18,7.7,2020-11-01
Greece,,,289,500,373,748,2020-04-03,10,1.0,2020-11-01
United Arab Emirates,,,390,462,395,648,2020-05-10,13,3.5,2020-11-01
South Korea,,,341,445,346,672,2020-03-02,11,1.1,2020-11-01
Finland,,,336,354,339,405,2020-04-21,43,,2020-11-01
Croatia,,,201,326,248,473,2020-04-19,8,1.0,2020-11-01
Norway,,,264,284,268,334,2020-04-20,16,,2020-11-01
Slovenia,,,135,155,138,192,2020-04-07,6,,2020-11-01
Cuba,,,102,146,114,218,2020-04-24,6,1.5,2020-11-01
Luxembourg,,,124,143,130,170,2020-04-11,8,,2020-11-01
Malaysia,,,128,139,131,150,2020-03-29,8,,2020-11-01
Lithuania,,,86,97,88,117,2020-04-10,6,,2020-11-01
Estonia,,,64,70,67,77,2020-04-02,6,,2020-11-01
Slovakia,,,37,62,44,100,2020-09-03,4,,2020-11-01
Latvia,,,35,43,37,56,2020-04-21,4,,2020-11-01
Malta,,,14,35,22,58,2020-08-30,2,,2020-11-01
Cyprus,,,22,31,26,43,2020-03-30,2,0.2,2020-11-01
Iceland,,,10,12,10,15,2020-03-15,5,,2020-11-01
