country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1048.9871044,687,1540
Brazil,,,762.98933494,384,1230
Mexico,,,464.343142688,342,644
Colombia,,,245.768755094,150,369
Argentina,,,196.636878753,128,263
Peru,,,156.821210605,55,272
South Africa,,,122.756667055,34,173
Iran,,,120.850623164,58,205
Indonesia,,,96.3015843098,56,165
Russia,,,94.7664808046,30,190
Bolivia,,,63.4850672488,37,93
Philippines,,,53.680756861,28,90
Chile,,,52.0218540545,14,113
Ukraine,,,44.6260988611,27,63
Romania,,,41.8894516041,28,55
Spain,,,35.9986364579,0,153
Turkey,,,34.6636156122,4,76
Morocco,,,34.414146583,20,50
Bangladesh,,,33.8082164414,15,57
Saudi Arabia,,,28.6729470452,13,49
Ecuador,,,28.2304365913,3,71
Dominican Republic,,,20.1367006238,11,32
Honduras,,,19.5701196292,10,31
Egypt,,,17.0115632623,2,53
Australia,,,15.2081535939,8,23
France,,,13.843570832,0,80
Panama,,,13.3243387384,7,23
Israel,,,12.4921558041,7,21
Japan,,,11.2233188607,4,23
Poland,,,10.6595800952,5,18
United Kingdom,,,10.3156907844,0,44
Italy,,,9.79570441586,0,42
Moldova,,,9.53587526779,5,14
Pakistan,,,8.88442950239,1,25
Algeria,,,8.1289004445,2,16
Bulgaria,,,7.06757313974,4,10
Nigeria,,,5.39056661087,1,12
Belarus,,,4.93973995869,2,9
Germany,,,4.80122044107,0,17
Canada,,,4.25916439287,0,15
Greece,,,3.26347979475,2,5
Netherlands,,,3.05646677591,0,13
Portugal,,,2.9432738595,0,8
Belgium,,,2.85692670394,0,15
Serbia,,,2.76437275552,1,5
Kuwait,,,2.23982646663,0,5
Croatia,,,2.01359609617,1,4
Czechia,,,1.86179967047,0,4
South Korea,,,1.8574420559,0,5
Sweden,,,1.43116753175,0,6
Hungary,,,1.23708320995,0,4
China,,,1.16455969214,0,11
United Arab Emirates,,,1.05377037122,0,3
Switzerland,,,1.02177288923,0,4
Austria,,,1.01000549508,0,3
Cuba,,,0.873243400065,0,2
Ireland,,,0.554293253098,0,2
Denmark,,,0.520701364941,0,2
Slovakia,,,0.428485988173,0,1
Malta,,,0.31743892301,0,1
Slovenia,,,0.257061297956,0,1
Norway,,,0.23621664926,0,1
Luxembourg,,,0.223331719476,0,1
Finland,,,0.205419583136,0,1
Malaysia,,,0.161270248153,0,1
Cyprus,,,0.148523283271,0,1
Latvia,,,0.136341507018,0,1
Lithuania,,,0.131527668489,0,1
Estonia,,,0.0738188864075,0,1
Iceland,,,0.0207219467904,0,1
