date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-26,,,,,,,,,95,50,150,95,50,150,95,50,150
2020-02-27,,,,,,,,,95,50,150,191,100,300,191,100,300
2020-02-28,,,,,,,,,95,50,150,286,150,450,286,150,450
2020-02-29,,,,,,,,,95,50,150,382,200,600,382,200,600
2020-03-01,,,,,,,,,95,50,150,477,250,750,477,250,750
2020-03-02,,,,,,,,,95,50,150,573,300,900,573,300,900
2020-03-03,,,,,,,,,95,50,150,668,350,1050,668,350,1050
2020-03-04,,,,,,,,,95,50,150,764,400,1200,764,400,1200
2020-03-05,,,,,,,,,95,50,150,859,450,1350,859,450,1350
2020-03-06,,,,,,,,,286,139,440,1145,589,1790,1145,589,1790
2020-03-07,,,,,,,,,283,138,434,1428,727,2223,1428,727,2223
2020-03-08,,,,,,,,,298,145,452,1726,872,2674,1726,872,2674
2020-03-09,,,,,,,,,329,159,489,2056,1032,3163,2056,1032,3163
2020-03-10,,,,,,,,,393,190,574,2448,1222,3736,2448,1222,3736
2020-03-11,,,,,,,,,486,236,717,2934,1459,4453,2934,1459,4453
2020-03-12,,,,,,,,,542,270,780,3381,1680,5082,3476,1730,5232
2020-03-13,,,,,,,,,575,298,821,3860,1928,5752,4051,2028,6052
2020-03-14,,,,,,,,,606,329,857,4371,2207,6459,4657,2357,6909
2020-03-15,,,,,,,,,637,363,863,4912,2521,7172,5294,2721,7772
2020-03-16,,,,,,,,,669,404,902,5485,2876,7923,5963,3126,8673
2020-03-17,,,,,,,,,687,446,907,6077,3272,8680,6650,3572,9580
2020-03-18,,,,,,,,,693,476,903,6675,3699,9433,7343,4049,10483
2020-03-19,,,,,,,,,693,499,902,7273,4148,10184,8036,4548,11384
2020-03-20,,,,,,,,,689,510,906,7867,4609,10939,8726,5059,12289
2020-03-21,1,1,,,,,,,685,518,889,8266,4988,11388,9411,5577,13178
2020-03-22,1,2,,,,,,,678,516,881,8661,5366,11836,10089,6093,14058
2020-03-23,0,2,,,,,,,669,509,866,9032,5730,12250,10758,6602,14923
2020-03-24,0,2,,,,,,,658,505,851,9360,6075,12612,11416,7108,15774
2020-03-25,1,3,,,,,,,646,492,831,9613,6377,12868,12062,7600,16604
2020-03-26,0,3,,,,,,,634,480,806,9761,6621,12958,12695,8081,17410
2020-03-27,3,6,,,,,,,622,468,790,9842,6819,12968,13318,8549,18199
