date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-05,,,,,,,,,103,50,150,103,50,150,103,50,150
2020-02-06,,,,,,,,,103,50,150,206,100,300,206,100,300
2020-02-07,,,,,,,,,103,50,150,310,150,450,310,150,450
2020-02-08,,,,,,,,,103,50,150,413,200,600,413,200,600
2020-02-09,,,,,,,,,103,50,150,516,250,750,516,250,750
2020-02-10,,,,,,,,,103,50,150,619,300,900,619,300,900
2020-02-11,,,,,,,,,103,50,150,722,350,1050,722,350,1050
2020-02-12,,,,,,,,,103,50,150,825,400,1200,825,400,1200
2020-02-13,,,,,,,,,103,50,150,929,450,1350,929,450,1350
2020-02-14,,,,,,,,,244,129,360,1173,579,1710,1173,579,1710
2020-02-15,,,,,,,,,243,129,359,1416,709,2069,1416,709,2069
2020-02-16,,,,,,,,,252,135,373,1669,845,2442,1669,845,2442
2020-02-17,,,,,,,,,271,147,401,1940,992,2842,1940,992,2842
2020-02-18,,,,,,,,,310,173,459,2250,1166,3301,2250,1166,3301
2020-02-19,,,,,,,,,370,213,550,2620,1379,3850,2620,1379,3850
2020-02-20,,,,,,,,,416,243,619,2933,1573,4318,3036,1623,4468
2020-02-21,,,,,,,,,453,270,675,3283,1793,4843,3489,1893,5143
2020-02-22,,,,,,,,,495,300,737,3674,2043,5429,3984,2193,5879
2020-02-23,,,,,,,,,543,336,809,4113,2330,6088,4526,2530,6688
2020-02-24,,,,,,,,,602,382,898,4612,2662,6836,5128,2912,7586
2020-02-25,,,,,,,,,664,429,991,5173,3042,7676,5792,3342,8576
2020-02-26,,,,,,,,,725,478,1082,5795,3471,8607,6517,3821,9657
2020-02-27,,,,,,,,,789,530,1177,6481,3951,9634,7306,4351,10834
2020-02-28,,,,,,,,,858,588,1279,7236,4490,10762,8164,4940,12112
2020-02-29,1,1,,,,,,,934,651,1391,7926,5011,11792,9099,5591,13502
2020-03-01,0,1,,,,,,,1016,721,1510,8699,5603,12943,10115,6312,15011
2020-03-02,5,6,,,,,,,1102,795,1634,9548,6263,14204,11217,7108,16645
2020-03-03,1,7,,,,,,,1192,875,1773,10469,6991,15576,12409,7984,18417
2020-03-04,3,10,,,,,,,1287,960,1910,11446,7778,17027,13696,8944,20327
2020-03-05,1,11,,,,,,,1386,1052,2052,12462,8617,18529,15082,9996,22379
2020-03-06,2,13,,,,,,,1490,1148,2198,13536,9522,20108,16572,11145,24576
2020-03-07,3,16,,,,,,,1596,1250,2337,14679,10502,21770,18168,12395,26912
2020-03-08,2,18,,,,,,,1703,1345,2470,15887,11547,23503,19871,13741,29382
2020-03-09,1,19,,,,,,,1807,1429,2613,17151,12639,25307,21677,15170,31994
