country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,58352,150760,88217,293381,2020-04-16,4591,1.0
US,NY,22912,37130,29571,50659,2020-04-16,3215,3.0
US,NJ,6442,14863,9751,23994,2020-04-28,398,0.7
US,MI,3568,10509,5590,20311,2020-04-22,238,0.8
US,MA,3153,10407,6204,19283,2020-04-19,302,1.1
US,IL,2125,8655,3559,16209,2020-04-08,154,0.6
US,CA,1864,6646,3137,16416,2020-04-22,139,0.9
US,PA,2046,6349,3271,15909,2020-04-21,266,0.6
US,CT,2087,5604,3289,10169,2020-04-20,204,1.3
US,GA,1036,4795,1731,15607,2020-04-07,100,1.6
US,LA,1801,4458,2665,8953,2020-04-14,129,1.0
US,MD,1016,4315,1834,9316,2020-04-20,121,0.7
US,FL,1171,3542,1731,9323,2020-04-23,94,0.6
US,OH,799,3299,1428,8088,2020-04-22,53,0.7
US,IN,901,3279,1438,7234,2020-04-21,58,0.6
US,CO,736,3254,1320,6170,2020-04-24,122,1.2
US,TX,719,2337,1136,6305,2020-04-28,53,0.5
US,VA,492,1928,854,5043,2020-04-09,43,0.8
US,MN,301,1566,577,3925,2020-04-26,28,1.2
US,NC,363,1560,685,4340,2020-04-21,27,0.8
US,MO,330,1456,573,3288,2020-04-27,47,
US,WA,786,1445,958,2841,2020-04-06,45,1.0
US,IA,136,1089,480,2141,2020-08-03,16,1.8
US,AZ,275,1000,492,2401,2020-04-22,23,
US,KY,225,858,368,2163,2020-04-07,20,0.8
US,AL,242,837,469,1834,2020-04-21,20,0.6
US,MS,239,800,391,2062,2020-04-21,14,0.9
US,RI,239,758,455,1591,2020-04-17,31,2.0
US,SC,192,742,311,1859,2020-04-22,16,0.5
US,DC,190,713,334,1436,2020-04-22,15,1.8
US,WI,300,700,447,1474,2020-04-05,20,0.6
US,DE,137,695,284,1456,2020-04-28,12,0.6
US,OK,207,642,372,1327,2020-04-21,21,0.7
US,NV,219,619,342,1274,2020-04-07,26,0.5
US,KS,127,456,226,1228,2020-04-11,13,5.0
US,TN,188,434,304,632,2020-04-14,15,1.8
US,NM,105,427,193,926,2020-04-22,13,1.0
US,OR,99,322,151,943,2020-04-09,11,0.4
US,PR,86,264,142,686,2020-04-09,9,1.5
US,NH,60,247,114,715,2020-04-09,8,
US,WV,38,242,97,712,2020-04-20,6,0.8
US,NE,56,218,126,337,2020-04-23,9,
US,UT,41,204,86,605,2020-04-14,5,
US,AR,57,193,122,442,2020-04-28,6,0.3
US,ME,51,190,133,341,2020-04-23,5,
US,ID,60,162,115,301,2020-04-15,6,0.5
US,VT,47,119,79,249,2020-04-16,4,
US,SD,11,95,39,264,2020-04-07,2,
US,MT,15,70,42,151,2020-03-30,4,1.0
US,ND,19,65,43,110,2020-04-21,4,
US,HI,16,56,44,96,2020-04-27,2,
US,WY,7,40,34,52,2020-04-22,4,
US,MP,2,33,25,59,2020-04-30,1,
US,AK,9,31,26,46,2020-04-04,2,
US,GU,5,26,15,62,2020-04-11,1,
US,VI,4,16,14,23,2020-04-26,1,
US,AS,0,,,,,,
