country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,1018,757,1347
US,TX,,179.212094658,135,223
US,FL,,161.975348877,113,221
US,CA,,129.006774245,79,187
US,GA,,62.0796036872,37,96
US,AZ,,52.3858528222,35,72
US,SC,,35.9953905973,24,47
US,LA,,30.9143182551,16,51
US,MS,,26.3430951302,16,40
US,NC,,24.159829074,14,36
US,OH,,22.8487535892,9,40
US,AL,,20.2730082947,13,29
US,IL,,19.5409400235,4,45
US,TN,,18.8395145337,12,26
US,PA,,16.8368460813,2,40
US,NV,,16.2544725562,10,24
US,MA,,15.1243414703,2,35
US,IN,,14.5160588048,2,34
US,VA,,14.2750652843,3,34
US,WA,,13.5670348501,5,27
US,MD,,11.2485863831,1,27
US,NY,,9.67930800711,0,57
US,MI,,9.48518278585,1,23
US,AR,,8.91767799104,5,13
US,MO,,8.87076758025,3,15
US,PR,,8.71841033696,5,14
US,MN,,7.74403341597,2,18
US,OK,,7.53523559005,4,12
US,WI,,7.2902825484,3,13
US,IA,,7.24494416542,2,14
US,CO,,6.26456076826,0,15
US,KY,,5.82292947805,2,10
US,ID,,5.5218812588,3,8
US,OR,,4.76611274188,2,7
US,NM,,4.70791748904,2,9
US,NJ,,4.41347864038,0,14
US,UT,,4.24454895596,2,6
US,KS,,3.63174451883,1,7
US,WV,,3.12319363039,1,6
US,NE,,2.41575913569,1,5
US,MT,,1.68421328074,1,3
US,CT,,1.63436375759,0,5
US,ND,,1.35426976415,0,3
US,RI,,1.29721051701,0,4
US,SD,,1.25830194023,0,3
US,HI,,1.2036336982,0,2
US,DE,,1.1794816321,0,4
US,NH,,1.02297903633,0,3
US,DC,,0.892509197171,0,3
US,AK,,0.383056977211,0,1
US,ME,,0.285366091953,0,1
US,WY,,0.226696441555,0,1
US,VT,,0.1223907724,0,1
US,VI,,0.0961217699089,0,1
US,GU,,0.0218461788452,0,1
US,MP,,0.00769480579275,0,1
US,AS,,,,
