date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper,r_values_mean
2020-02-23,,,,,,,,,125,50,150,125,50,150,125,50,150,2.07784491863
2020-02-24,,,,,,,,,125,50,150,251,100,300,251,100,300,2.06105966862
2020-02-25,,,,,,,,,125,50,150,376,150,450,376,150,450,2.05735391336
2020-02-26,,,,,,,,,125,50,150,502,200,600,502,200,600,2.05282785139
2020-02-27,,,,,,,,,125,50,150,627,250,750,627,250,750,2.04729663283
2020-02-28,,,,,,,,,125,50,150,753,300,900,753,300,900,2.0405310988
2020-02-29,,,,,,,,,125,50,150,878,350,1050,878,350,1050,2.0322458275
2020-03-01,,,,,,,,,125,50,150,1004,400,1200,1004,400,1200,2.02208406145
2020-03-02,,,,,,,,,125,50,150,1129,450,1350,1129,450,1350,2.00959986393
2020-03-03,,,,,,,,,371,159,520,1500,609,1870,1500,609,1870,1.99407103557
2020-03-04,,,,,,,,,367,159,509,1867,769,2379,1867,769,2379,1.97514247635
2020-03-05,,,,,,,,,387,170,540,2254,939,2918,2254,939,2918,1.9518361938
2020-03-06,,,,,,,,,428,194,616,2683,1134,3533,2683,1134,3533,1.92333574651
2020-03-07,,,,,,,,,515,242,771,3198,1376,4304,3198,1376,4304,1.88880326602
2020-03-08,,,,,,,,,647,318,1007,3845,1695,5311,3845,1695,5311,1.84758294041
2020-03-09,,,,,,,,,739,379,1176,4458,2024,6337,4583,2074,6487,1.7993819817
2020-03-10,,,,,,,,,810,437,1279,5142,2412,7465,5393,2512,7765,1.74442871762
2020-03-11,,,,,,,,,889,503,1393,5906,2865,8708,6282,3015,9158,1.68354644112
2020-03-12,,,,,,,,,977,581,1494,6758,3397,10052,7260,3597,10652,1.61808003022
2020-03-13,,,,,,,,,1078,648,1596,7711,3996,11498,8338,4246,12248,1.54974217548
2020-03-14,,,,,,,,,1166,700,1662,8752,4646,13009,9505,4946,13909,1.48042430204
2020-03-15,,,,,,,,,1237,766,1745,9864,5362,14603,10742,5712,15653,1.41201724959
2020-03-16,,,,,,,,,1299,821,1855,11037,6134,16307,12040,6534,17507,1.34628118467
2020-03-17,,,,,,,,,1354,878,1951,12266,6962,18108,13395,7412,19458,1.28475222533
2020-03-18,,,,,,,,,1407,924,2017,13301,7727,19605,14802,8337,21474,1.22867346374
2020-03-19,4,4,,,,,,,1452,955,2083,14386,8523,21178,16253,9292,23556,1.17892953963
2020-03-20,-1,3,,,,,,,1486,982,2123,15485,9335,22762,17740,10275,25679,1.13598331728
2020-03-21,1,4,,,,,,,1514,1011,2145,16571,10153,24291,19254,11287,27823,1.09984360651
2020-03-22,0,4,,,,,,,1537,1032,2163,17592,10943,25682,20790,12320,29985,1.07010049578
2020-03-23,1,5,,,,,,,1556,1053,2172,18502,11679,26846,22346,13374,32157,1.04603849728
2020-03-24,0,5,,,,,,,1573,1076,2177,19336,12375,27847,23919,14450,34333,1.026791749
2020-03-25,2,7,,,,,,,1586,1096,2175,20112,13035,28743,25506,15547,36508,1.01148572658
2020-03-26,3,10,,,,,,,1597,1116,2180,20820,13647,29530,27103,16663,38687,0.999330284407
2020-03-27,4,14,,,,,,,1605,1134,2174,21448,14199,30209,28708,17797,40860,0.989660554639
2020-03-28,3,17,,,,,,,1612,1151,2164,21982,14702,30777,30320,18948,43024,0.981941102176
2020-03-29,1,18,,,,,,,1617,1163,2155,22433,15165,31270,31937,20112,45178,0.975751307521
2020-03-30,2,20,,,,,,,1622,1181,2160,22817,15581,31685,33559,21294,47337,0.970764616071
2020-03-31,5,25,,,,,,,1625,1193,2145,23143,15953,31975,35183,22487,49482,0.966728333954
2020-04-01,2,27,,,,,,,1627,1206,2131,23415,16281,32154,36810,23694,51612,0.963446546242
2020-04-02,11,38,,,,,,,1628,1211,2112,23636,16568,32250,38437,24906,53723,0.9607666208
2020-04-03,13,51,,,,,,,1628,1216,2102,23812,16829,32268,40065,26122,55824,0.958568913454
2020-04-04,3,54,,,,,,,1628,1219,2091,23954,17066,32236,41694,27342,57915,0.956759039956
2020-04-05,20,74,,,,,,,1627,1232,2080,24067,17286,32172,43321,28574,59995,0.955262101079
2020-04-06,4,78,,,,,,,1626,1242,2070,24157,17496,32079,44947,29816,62064,0.954018350108
2020-04-07,14,92,,,,,,,1625,1247,2058,24225,17690,31966,46572,31064,64122,0.952979912855
2020-04-08,8,100,,,,,,,1622,1255,2043,24275,17869,31832,48194,32319,66164,0.952108280732
2020-04-09,11,111,,,,,,,1620,1263,2015,24309,18035,31672,49814,33582,68179,0.951372378216
2020-04-10,17,128,,,,,,,1617,1266,2011,24329,18185,31503,51431,34849,70190,0.950747061857
2020-04-11,9,137,,,,,,,1614,1269,2007,24338,18321,31337,53046,36119,72196,0.950211945396
2020-04-12,7,144,,,,,,,1611,1272,2000,24337,18443,31173,54656,37391,74196,0.949750472251
2020-04-13,10,154,,,,,,,1607,1275,1988,24326,18554,31006,56263,38666,76184,0.949349177796
2020-04-14,16,170,,,,,,,1603,1278,1976,24308,18650,30823,57866,39945,78159,0.948997099509
2020-04-15,13,183,,,,,,,1599,1279,1964,24282,18736,30642,59465,41224,80123,0.948685303801
2020-04-16,14,197,,,,,,,1594,1279,1951,24250,18809,30462,61059,42503,82073,0.948406505468
2020-04-17,9,206,,,,,,,1589,1275,1947,24211,18872,30297,62649,43778,84019,0.948154760597
