country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,,,133287,211736,171852,276756,2020-04-17,2614,2.3,2020-11-01
US,NY,,32283,33616,32326,39020,2020-04-07,1081,30.3,2020-11-01
US,CA,,6859,19483,9278,37176,2020-07-08,145,1.0,2020-11-01
US,NJ,,15448,17085,15860,19188,2020-06-25,1796,2.6,2020-11-01
US,FL,,4009,13188,6751,22511,2020-07-09,120,0.9,2020-11-01
US,TX,,3006,12149,7297,21678,2020-07-09,131,0.7,2020-11-01
US,PA,,6848,9285,7076,15065,2020-05-05,341,3.8,2020-11-01
US,IL,,7329,9093,7686,11170,2020-07-07,247,6.2,2020-11-01
US,MA,,8268,9045,8412,10655,2020-04-19,302,7.0,2020-11-01
US,MI,,6271,7818,6338,12132,2020-04-22,241,16.2,2020-11-01
US,GA,,2930,7041,3800,13779,2020-04-07,100,5.8,2020-11-01
US,AZ,,2038,5806,4170,8003,2020-07-07,98,0.7,2020-11-01
US,LA,,3355,5512,3665,7734,2020-04-14,129,3.9,2020-11-01
US,OH,,3006,5505,3277,11343,2020-04-29,138,3.1,2020-11-01
US,CT,,4348,4586,4383,5016,2020-04-20,204,21.6,2020-11-01
US,MD,,3288,4159,3464,5537,2020-05-02,171,4.5,2020-11-01
US,IN,,2739,4097,2846,7725,2020-05-06,166,6.9,2020-11-01
US,VA,,1937,3547,2075,7092,2020-05-28,57,0.9,2020-11-01
US,AL,,1068,3381,1845,5656,2020-05-12,32,2.8,2020-11-01
US,SC,,905,3329,2148,5283,2020-04-29,39,1.4,2020-11-01
US,NC,,1477,2938,1733,6548,2020-06-22,55,1.1,2020-11-01
US,TN,,710,2826,1678,5419,2020-07-09,25,0.9,2020-11-01
US,MS,,1204,2772,1639,4364,2020-07-07,44,1.2,2020-11-01
US,WA,,1409,2573,1602,5219,2020-04-06,45,1.5,2020-11-01
US,CO,,1706,2492,1768,4955,2020-04-24,122,15.0,2020-11-01
US,MN,,1528,2221,1651,3499,2020-06-10,39,5.2,2020-11-01
US,NV,,571,1897,933,3242,2020-04-07,26,0.8,2020-11-01
US,MO,,1073,1883,1164,3955,2020-06-18,36,4.2,2020-11-01
US,WI,,809,1608,933,4126,2020-05-27,22,5.0,2020-11-01
US,KY,,612,1396,705,3143,2020-05-19,20,2.0,2020-11-01
US,RI,,974,1218,1032,1504,2020-04-17,31,5.7,2020-11-01
US,AR,,309,1157,466,2424,2020-06-18,11,2.2,2020-11-01
US,NM,,533,1022,594,2045,2020-05-24,15,1.3,2020-11-01
US,IA,,741,991,765,1669,2020-05-20,26,2.8,2020-11-01
US,OR,,230,860,295,2105,2020-04-09,11,1.3,2020-11-01
US,UT,,205,853,350,1912,2020-06-12,8,1.5,2020-11-01
US,OK,,410,777,456,1742,2020-04-21,21,2.3,2020-11-01
US,DC,,568,708,590,1040,2020-05-08,19,2.8,2020-11-01
US,DE,,517,688,537,1074,2020-06-23,69,4.5,2020-11-01
US,NH,,387,594,421,957,2020-05-07,22,6.0,2020-11-01
US,KS,,293,505,313,1114,2020-04-11,13,1.2,2020-11-01
US,NE,,284,475,346,690,2020-06-11,21,1.5,2020-11-01
US,ID,,100,342,126,784,2020-04-15,6,1.5,2020-11-01
US,PR,,159,248,168,552,2020-04-09,9,,2020-11-01
US,SD,,101,194,125,310,2020-05-29,5,0.3,2020-11-01
US,ME,,111,181,120,383,2020-06-02,5,2.0,2020-11-01
US,WV,,95,129,101,219,2020-04-20,6,,2020-11-01
US,ND,,85,128,100,187,2020-05-06,6,,2020-11-01
US,MT,,25,90,30,199,2020-03-30,4,0.5,2020-11-01
US,VT,,56,80,58,150,2020-04-16,4,,2020-11-01
US,AK,,17,65,19,198,2020-06-26,2,,2020-11-01
US,WY,,21,43,27,79,2020-04-22,4,,2020-11-01
US,HI,,19,31,21,64,2020-04-27,2,,2020-11-01
US,VI,,6,14,6,29,2020-05-12,1,,2020-11-01
US,GU,,5,8,5,24,2020-04-11,1,,2020-11-01
US,MP,,2,4,2,11,2020-04-07,1,,2020-11-01
US,AS,,0,,,,,,,2020-11-01
