date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-21,,,,,,,,,72,25,125,72,25,125,72,25,125
2020-02-22,,,,,,,,,72,25,125,145,50,250,145,50,250
2020-02-23,,,,,,,,,72,25,125,217,75,375,217,75,375
2020-02-24,,,,,,,,,72,25,125,289,100,500,289,100,500
2020-02-25,,,,,,,,,72,25,125,361,125,625,361,125,625
2020-02-26,,,,,,,,,72,25,125,434,150,750,434,150,750
2020-02-27,,,,,,,,,72,25,125,506,175,875,506,175,875
2020-02-28,,,,,,,,,72,25,125,578,200,1000,578,200,1000
2020-02-29,,,,,,,,,72,25,125,651,225,1125,651,225,1125
2020-03-01,,,,,,,,,181,74,300,832,299,1425,832,299,1425
2020-03-02,,,,,,,,,180,74,298,1012,373,1722,1012,373,1722
2020-03-03,,,,,,,,,187,78,309,1199,452,2030,1199,452,2030
2020-03-04,,,,,,,,,203,87,331,1402,540,2361,1402,540,2361
2020-03-05,,,,,,,,,236,107,376,1638,647,2736,1638,647,2736
2020-03-06,,,,,,,,,286,136,447,1924,784,3183,1924,784,3183
2020-03-07,,,,,,,,,323,160,497,2175,919,3554,2247,944,3679
2020-03-08,,,,,,,,,354,181,538,2456,1075,3966,2601,1125,4216
2020-03-09,,,,,,,,,388,206,587,2772,1257,4427,2989,1332,4802
2020-03-10,,,,,,,,,427,236,631,3126,1468,4933,3416,1568,5433
2020-03-11,,,,,,,,,474,274,689,3528,1718,5496,3889,1843,6121
2020-03-12,,,,,,,,,519,314,742,3974,2007,6113,4408,2157,6863
2020-03-13,,,,,,,,,560,353,787,4462,2336,6774,4968,2511,7649
2020-03-14,,,,,,,,,599,390,820,4988,2701,7469,5566,2901,8469
2020-03-15,,,,,,,,,636,430,851,5552,3107,8194,6202,3332,9319
2020-03-16,1,1,,,,,,,673,468,885,6043,3501,8779,6875,3800,10203
2020-03-17,0,1,,,,,,,706,497,924,6569,3924,9405,7581,4298,11127
2020-03-18,0,1,,,,,,,733,538,953,7115,4384,10050,8314,4837,12080
2020-03-19,1,2,,,,,,,755,567,985,7667,4864,10704,9069,5404,13064
2020-03-20,0,2,,,,,,,772,587,996,8204,5344,11324,9842,5991,14060
2020-03-21,1,3,,,,,,,785,595,998,8703,5802,11875,10627,6586,15057
2020-03-22,0,3,,,,,,,794,601,1013,9174,6244,12391,11422,7188,16070
2020-03-23,1,4,,,,,,,800,611,1040,9620,6674,12894,12221,7799,17109
2020-03-24,0,4,,,,,,,802,620,1027,10034,7088,13334,13023,8420,18136
2020-03-25,1,5,,,,,,,801,623,1018,10408,7474,13721,13824,9043,19153
2020-03-26,0,5,,,,,,,798,629,1014,10733,7829,14046,14622,9673,20167
2020-03-27,2,7,,,,,,,794,631,1013,11009,8146,14317,15417,10304,21180
2020-03-28,2,9,,,,,,,789,633,994,11238,8425,14524,16205,10937,22173
2020-03-29,0,9,,,,,,,782,630,976,11421,8666,14680,16987,11567,23149
2020-03-30,2,11,,,,,,,775,629,959,11560,8865,14789,17762,12197,24107
2020-03-31,0,11,,,,,,,766,627,948,11653,9024,14851,18528,12825,25054
2020-04-01,7,18,,,,,,,758,622,934,11705,9149,14861,19286,13448,25988
2020-04-02,13,31,,,,,,,749,613,916,11721,9224,14824,20035,14061,26903
2020-04-03,3,34,,,,,,,740,600,901,11706,9258,14740,20775,14662,27804
2020-04-04,6,40,,,,,,,731,592,891,11664,9263,14635,21506,15254,28694
2020-04-05,5,45,,,,,,,722,581,876,11600,9249,14513,22227,15836,29570
2020-04-06,0,45,,,,,,,712,570,868,11518,9218,14368,22940,16406,30437
2020-04-07,20,65,,,,,,,703,558,861,11422,9165,14189,23643,16964,31298
2020-04-08,0,65,,,,,,,694,542,855,11314,9087,14017,24337,17507,32152
2020-04-09,8,73,,,,,,,685,529,849,11198,8993,13848,25022,18037,33001
2020-04-10,17,90,,,,,,,677,518,840,11076,8882,13674,25699,18555,33841
2020-04-11,0,90,,,,,,,668,504,838,10950,8755,13500,26367,19060,34679
2020-04-12,7,97,,,,,,,660,491,836,10821,8614,13342,27027,19551,35514
2020-04-13,7,104,,,,,,,651,475,834,10691,8459,13199,27678,20026,36347
2020-04-14,11,115,,,,,,,643,461,830,10559,8290,13070,28321,20488,37177
2020-04-15,0,115,,,,,,,636,446,828,10429,8109,12950,28957,20935,38004
2020-04-16,14,129,,,,,,,628,433,828,10299,7920,12844,29585,21368,38831
2020-04-17,8,137,,,,,,,620,418,828,10170,7724,12756,30205,21786,39658
2020-04-18,7,144,,,,,,,613,406,827,10043,7530,12682,30818,22193,40485
2020-04-19,2,146,,,,,,,606,395,827,9918,7333,12618,31424,22588,41312
2020-04-20,8,154,,,,,,,599,383,826,9795,7135,12568,32023,22971,42137
2020-04-21,17,171,,,,,,,592,372,826,9675,6937,12526,32615,23344,42963
2020-04-22,14,185,,,,,,,585,360,827,9557,6739,12492,33199,23704,43790
2020-04-23,6,191,,,,,,,578,347,830,9441,6544,12467,33778,24051,44619
2020-04-24,9,200,,,,,,,572,335,831,9327,6349,12450,34349,24386,45450
2020-04-25,5,205,,,,,,,565,322,832,9215,6154,12441,34914,24709,46282
2020-04-26,3,208,,,,,,,559,311,834,9106,5961,12437,35473,25021,47115
2020-04-27,5,213,,,,,,,552,300,836,8999,5770,12438,36025,25322,47951
2020-04-28,12,225,,,,,,,546,293,838,8893,5588,12442,36571,25615,48789
2020-04-29,9,234,,,,,,,540,282,839,8790,5410,12451,37111,25898,49627
2020-04-30,6,240,,,,,,,534,273,841,8688,5237,12464,37645,26172,50467
2020-05-01,6,246,,,,,,,528,264,843,8588,5067,12479,38173,26436,51310
2020-05-02,2,248,,,,,,,522,255,845,8489,4904,12496,38694,26691,52154
2020-05-03,5,253,,,,,,,516,246,846,8392,4744,12515,39210,26937,52999
2020-05-04,8,261,,,,,,,510,239,844,8296,4588,12532,39720,27177,53843
2020-05-05,14,275,,,,,,,504,232,841,8201,4438,12547,40224,27410,54684
2020-05-06,8,283,,,,,,,498,226,838,8108,4292,12559,40722,27636,55521
2020-05-07,11,294,,,,,,,493,219,837,8016,4151,12569,41215,27856,56358
2020-05-08,4,298,,,,,,,487,212,838,7924,4016,12577,41702,28068,57196
2020-05-09,6,304,,,,,,,481,205,839,7834,3887,12584,42183,28274,58034
2020-05-10,0,304,,,,,,,476,199,839,7744,3763,12591,42659,28473,58872
2020-05-11,7,311,,,,,,,470,193,839,7656,3645,12597,43129,28666,59711
2020-05-12,10,321,,,,,,,464,186,839,7568,3531,12600,43593,28853,60550
2020-05-13,0,321,,,,,,,459,178,839,7481,3416,12601,44052,29032,61389
2020-05-14,,,6,3,9,327,324,330,454,173,840,7395,3307,12602,44506,29205,62229
2020-05-15,,,6,3,9,332,327,338,448,168,841,7309,3201,12602,44954,29373,63069
2020-05-16,,,6,3,9,338,331,346,443,163,842,7224,3100,12601,45397,29537,63910
2020-05-17,,,6,3,9,344,334,354,437,158,842,7140,3004,12598,45834,29696,64752
2020-05-18,,,6,3,9,349,337,362,432,154,843,7056,2912,12596,46266,29850,65595
2020-05-19,,,5,2,9,355,340,371,427,149,844,6973,2823,12595,46693,30000,66438
2020-05-20,,,5,2,9,360,343,379,422,145,845,6890,2735,12599,47114,30145,67282
2020-05-21,,,5,2,9,365,346,387,416,141,844,6808,2650,12605,47531,30287,68126
2020-05-22,,,5,2,9,371,348,395,411,137,843,6727,2568,12611,47942,30424,68969
2020-05-23,,,5,2,9,376,351,404,407,133,842,6647,2490,12615,48349,30558,69810
2020-05-24,,,5,2,9,381,354,412,402,130,840,6567,2414,12617,48750,30689,70650
2020-05-25,,,5,2,9,386,356,421,397,127,840,6489,2342,12617,49148,30816,71489
2020-05-26,,,5,2,9,391,358,429,393,124,841,6412,2273,12619,49541,30940,72330
2020-05-27,,,5,2,9,396,361,437,390,120,845,6337,2207,12624,49931,31060,73174
2020-05-28,,,5,2,9,401,363,446,387,116,848,6265,2145,12633,50317,31177,74022
2020-05-29,,,5,2,9,406,365,454,384,113,852,6196,2085,12645,50701,31291,74873
2020-05-30,,,5,2,9,411,367,463,383,109,858,6130,2026,12662,51084,31400,75730
2020-05-31,,,5,2,9,416,369,471,382,106,866,6069,1969,12686,51466,31507,76596
2020-06-01,,,5,1,9,421,371,479,381,104,878,6013,1915,12721,51847,31611,77473
2020-06-02,,,5,1,9,425,373,488,382,102,888,5963,1863,12767,52229,31714,78361
2020-06-03,,,5,1,9,430,375,496,382,100,906,5918,1814,12829,52611,31814,79267
2020-06-04,,,5,1,9,434,377,504,383,99,922,5880,1768,12906,52994,31914,80188
2020-06-05,,,5,1,9,439,379,513,384,97,943,5847,1723,13004,53378,32011,81130
2020-06-06,,,4,1,9,443,380,521,385,94,960,5821,1681,13121,53763,32105,82089
2020-06-07,,,4,1,9,448,382,530,387,92,972,5801,1639,13251,54150,32198,83061
2020-06-08,,,4,1,9,452,384,538,388,89,988,5787,1599,13399,54538,32288,84049
2020-06-09,,,4,1,9,457,385,547,389,87,1005,5779,1559,13565,54927,32375,85053
2020-06-10,,,4,1,9,461,387,555,390,84,1022,5776,1519,13746,55317,32459,86075
2020-06-11,,,4,1,9,465,388,563,392,81,1039,5778,1480,13940,55709,32541,87114
2020-06-12,,,4,1,9,469,389,572,393,78,1061,5785,1442,14154,56102,32619,88175
2020-06-13,,,4,1,9,473,391,580,395,76,1081,5795,1405,14383,56497,32696,89255
2020-06-14,,,4,1,9,477,392,589,396,73,1100,5809,1369,14625,56893,32770,90354
2020-06-15,,,4,1,9,481,393,597,397,72,1120,5824,1335,14879,57290,32842,91474
2020-06-16,,,4,1,9,485,395,606,399,70,1148,5842,1301,15149,57689,32912,92622
2020-06-17,,,4,1,9,489,396,614,400,68,1168,5860,1267,15429,58089,32981,93789
2020-06-18,,,4,1,9,493,397,622,401,66,1196,5879,1233,15718,58490,33048,94984
2020-06-19,,,4,1,9,497,398,631,402,64,1223,5898,1198,16020,58892,33112,96207
2020-06-20,,,4,1,9,501,400,640,404,62,1253,5918,1164,16330,59296,33175,97459
2020-06-21,,,4,1,9,505,401,648,405,60,1282,5937,1130,16652,59700,33236,98741
2020-06-22,,,4,1,9,509,402,657,406,58,1310,5956,1096,16990,60106,33294,100050
2020-06-23,,,4,1,9,512,403,666,407,55,1346,5975,1062,17348,60513,33350,101396
2020-06-24,,,4,1,9,516,404,675,407,53,1378,5994,1028,17720,60920,33403,102773
2020-06-25,,,4,1,10,520,405,684,408,49,1405,6011,994,18103,61328,33453,104178
2020-06-26,,,4,0,10,524,406,693,409,47,1429,6028,960,18493,61737,33501,105606
2020-06-27,,,4,0,10,528,407,703,410,45,1451,6045,926,18882,62147,33546,107057
2020-06-28,,,4,0,10,532,408,712,410,43,1473,6060,893,19275,62557,33590,108530
2020-06-29,,,4,0,10,536,409,722,410,41,1491,6074,860,19667,62967,33631,110021
2020-06-30,,,4,0,10,539,409,732,410,39,1503,6087,828,20049,63377,33670,111523
2020-07-01,,,4,0,11,543,410,742,409,38,1513,6097,796,20415,63786,33709,113036
2020-07-02,,,4,0,11,547,411,752,408,37,1518,6105,764,20764,64193,33746,114553
2020-07-03,,,4,0,11,551,412,763,406,36,1526,6110,734,21095,64599,33782,116079
2020-07-04,,,4,0,11,555,413,773,404,35,1528,6111,705,21400,65003,33818,117607
2020-07-05,,,4,0,11,559,414,784,401,33,1527,6108,676,21674,65404,33851,119133
2020-07-06,,,4,0,12,563,414,795,399,32,1523,6102,647,21916,65803,33883,120656
2020-07-07,,,4,0,12,567,415,806,396,30,1516,6092,619,22122,66199,33914,122172
2020-07-08,,,4,0,12,571,416,818,393,29,1507,6078,593,22283,66591,33944,123678
2020-07-09,,,4,0,12,575,416,830,389,27,1497,6060,568,22402,66980,33972,125175
2020-07-10,,,4,0,12,579,417,842,386,26,1491,6038,544,22488,67366,33998,126665
2020-07-11,,,4,0,13,583,418,854,382,24,1482,6011,521,22541,67748,34023,128147
2020-07-12,,,4,0,13,587,418,866,378,23,1474,5979,499,22564,68126,34046,129620
2020-07-13,,,4,0,13,591,419,879,374,21,1466,5943,478,22557,68500,34068,131086
2020-07-14,,,4,0,14,595,420,892,370,20,1458,5903,457,22523,68870,34088,132543
2020-07-15,,,4,0,14,599,420,906,366,19,1450,5859,436,22470,69236,34107,133993
2020-07-16,,,4,0,14,603,421,920,361,18,1440,5811,416,22397,69597,34125,135433
2020-07-17,,,4,0,15,607,421,934,357,17,1431,5761,396,22310,69954,34143,136863
2020-07-18,,,4,0,15,611,422,948,352,16,1421,5707,377,22205,70306,34159,138283
2020-07-19,,,4,0,15,616,422,962,348,15,1410,5651,357,22086,70654,34175,139692
2020-07-20,,,4,0,15,620,422,977,343,14,1398,5593,338,21957,70997,34190,141090
2020-07-21,,,4,0,15,624,423,992,338,14,1386,5532,320,21820,71335,34204,142476
2020-07-22,,,4,0,15,628,423,1007,333,13,1373,5469,303,21677,71668,34218,143848
2020-07-23,,,4,0,16,632,424,1022,328,12,1360,5404,286,21530,71995,34230,145208
2020-07-24,,,4,0,16,636,424,1037,323,12,1346,5338,270,21378,72318,34243,146553
2020-07-25,,,4,0,16,640,424,1052,318,11,1331,5270,256,21218,72636,34254,147883
2020-07-26,,,4,0,16,644,425,1067,312,10,1316,5200,242,21053,72948,34265,149199
2020-07-27,,,4,0,16,648,425,1082,307,10,1300,5129,229,20879,73255,34275,150499
2020-07-28,,,4,0,16,652,425,1098,302,9,1284,5057,217,20697,73557,34285,151782
2020-07-29,,,4,0,16,656,426,1113,296,9,1268,4983,206,20506,73853,34294,153049
2020-07-30,,,4,0,16,660,426,1128,291,8,1250,4908,195,20307,74144,34303,154299
2020-07-31,,,4,0,15,664,426,1143,286,8,1233,4833,186,20099,74430,34312,155532
2020-08-01,,,4,0,15,668,427,1157,280,7,1215,4756,176,19884,74710,34319,156746
2020-08-02,,,4,0,15,671,427,1172,275,7,1197,4678,167,19660,74984,34327,157943
2020-08-03,,,4,0,15,675,427,1187,269,7,1178,4599,159,19428,75253,34334,159120
2020-08-04,,,4,0,15,679,427,1202,263,6,1159,4520,150,19189,75517,34341,160279
