date,fips,county,state,total_cases,daily_positive_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-23,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-24,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-25,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-26,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-27,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-28,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-29,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-30,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-01-31,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-01,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-02,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-03,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-04,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-05,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-06,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-07,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-08,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-09,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-10,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-11,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-12,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-13,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-14,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-15,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-16,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-17,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-18,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-19,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-20,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-21,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-22,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-23,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-24,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-25,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-26,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-27,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-28,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-02-29,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-01,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-02,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-03,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-04,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-05,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-06,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-07,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-08,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-09,46003,Aurora,SD,0,,,,,,,,,,,,,,,,,,,
2020-03-10,46003,Aurora,SD,0,,,,,1.14286,0.761904,1.71429,1.14286,0.761904,1.71429,0.000415433,0.000276955,0.00062315,1.14286,0.761904,1.71429,0.000415433,0.000276955,0.00062315
2020-03-11,46003,Aurora,SD,0,,,,,1.10714,0.738095,1.66071,2.25,1.5,3.375,0.000817884,0.000545256,0.00122683,2.25,1.5,3.375,0.000817884,0.000545256,0.00122683
2020-03-12,46003,Aurora,SD,0,,,,,1.07143,0.714286,1.60714,3.32143,2.21428,4.98214,0.00120735,0.000804902,0.00181103,3.32143,2.21428,4.98214,0.00120735,0.000804902,0.00181103
2020-03-13,46003,Aurora,SD,0,,,,,1.03571,0.690476,1.55357,4.35714,2.90476,6.53571,0.00158384,0.00105589,0.00237576,4.35714,2.90476,6.53571,0.00158384,0.00105589,0.00237576
2020-03-14,46003,Aurora,SD,0,,,,,1,0.666667,1.5,5.35714,3.57143,8.03571,0.00194734,0.00129823,0.00292102,5.35714,3.57143,8.03571,0.00194734,0.00129823,0.00292102
2020-03-15,46003,Aurora,SD,0,,,,,0.964286,0.642857,1.44643,6.32143,4.21428,9.48214,0.00229787,0.00153191,0.0034468,6.32143,4.21428,9.48214,0.00229787,0.00153191,0.0034468
2020-03-16,46003,Aurora,SD,0,,,,,0.936055,0.624036,1.40408,7.25748,4.83832,10.8862,0.00263813,0.00175875,0.00395719,7.25748,4.83832,10.8862,0.00263813,0.00175875,0.00395719
2020-03-17,46003,Aurora,SD,0,,,,,0.772789,0.515193,1.15918,8.03027,5.35351,12.0454,0.00291904,0.00194602,0.00437856,8.03027,5.35351,12.0454,0.00291904,0.00194602,0.00437856
2020-03-18,46003,Aurora,SD,0,,,,,0.619728,0.413152,0.929592,8.65,5.76667,12.975,0.00314431,0.00209621,0.00471647,8.65,5.76667,12.975,0.00314431,0.00209621,0.00471647
2020-03-19,46003,Aurora,SD,0,,,,,0.476871,0.317914,0.715306,9.12687,6.08458,13.6903,0.00331766,0.00221177,0.00497648,9.12687,6.08458,13.6903,0.00331766,0.00221177,0.00497648
2020-03-20,46003,Aurora,SD,0,,,,,0.344218,0.229479,0.516327,9.47109,6.31406,14.2066,0.00344278,0.00229519,0.00516417,9.47109,6.31406,14.2066,0.00344278,0.00229519,0.00516417
2020-03-21,46003,Aurora,SD,0,,,,,0.221769,0.147846,0.332653,9.69286,6.4619,14.5393,0.00352339,0.00234893,0.00528509,9.69286,6.4619,14.5393,0.00352339,0.00234893,0.00528509
2020-03-22,46003,Aurora,SD,0,,,,,0.109524,0.0730159,0.164286,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-23,46003,Aurora,SD,0,,,,,0,0,0,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-24,46003,Aurora,SD,0,,,,,0,0,0,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-25,46003,Aurora,SD,0,,,,,0,0,0,8.65953,5.77302,12.9893,0.00314777,0.00209852,0.00472166,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-26,46003,Aurora,SD,0,,,,,0,0,0,7.55238,5.03492,11.3286,0.00274532,0.00183021,0.00411798,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-27,46003,Aurora,SD,1,0.142857,8,5.33333,12,0,0,0,6.48095,4.32064,9.72143,0.00235585,0.00157057,0.00353378,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-28,46003,Aurora,SD,1,0.142857,7.5,5,11.25,0,0,0,5.44524,3.63016,8.16786,0.00197937,0.00131958,0.00296905,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-29,46003,Aurora,SD,1,0.142857,7,4.66667,10.5,0,0,0,4.44524,2.96349,6.66786,0.00161586,0.00107724,0.00242379,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-30,46003,Aurora,SD,1,0.142857,6.5,4.33333,9.75,0,0,0,3.48095,2.32064,5.22143,0.00126534,0.000843561,0.00189801,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-03-31,46003,Aurora,SD,1,0.142857,6,4,9,0,0,0,2.5449,1.6966,3.81735,0.000925082,0.000616721,0.00138762,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-01,46003,Aurora,SD,1,0.142857,5.5,3.66667,8.25,0,0,0,1.77211,1.18141,2.65816,0.000644169,0.000429446,0.000966254,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-02,46003,Aurora,SD,1,0.142857,5.36668,3.57778,8.05001,0,0,0,1.15238,0.768254,1.72857,0.000418896,0.000279264,0.000628343,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-03,46003,Aurora,SD,1,0,5.469,3.646,8.20349,0,0,0,0.675511,0.45034,1.01327,0.000245551,0.000163701,0.000368326,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-04,46003,Aurora,SD,1,0,5.45041,3.6336,8.17561,0,0,0,0.331293,0.220862,0.496939,0.000120426,8.02842e-05,0.000180639,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-05,46003,Aurora,SD,1,0,5.60702,3.73801,8.41053,0,0,0,0.109524,0.0730159,0.164286,3.98125e-05,2.65416e-05,5.97186e-05,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-06,46003,Aurora,SD,1,0,5.92453,3.94969,8.8868,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-07,46003,Aurora,SD,1,0,6.02855,4.01903,9.04282,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-08,46003,Aurora,SD,1,0,6.28875,4.1925,9.43312,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-09,46003,Aurora,SD,1,0,6.33939,4.22626,9.50909,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-10,46003,Aurora,SD,1,0,6.70993,4.47328,10.0649,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-11,46003,Aurora,SD,1,0,7.14733,4.76488,10.721,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-12,46003,Aurora,SD,1,0,7.36086,4.90724,11.0413,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-13,46003,Aurora,SD,1,0,7.71028,5.14018,11.5654,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-14,46003,Aurora,SD,1,0,8.01919,5.34613,12.0288,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
2020-04-15,46003,Aurora,SD,1,0,8.30767,5.53845,12.4615,0,0,0,-6.80012e-16,5.96745e-16,-1.44329e-15,-2.47187e-19,2.16919e-19,-5.24642e-19,9.80238,6.53492,14.7036,0.00356321,0.00237547,0.00534481
