date,fips,county,state,total_cases,daily_positive_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-23,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-24,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-25,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-26,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-27,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-28,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-29,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-30,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-01-31,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-01,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-02,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-03,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-04,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-05,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-06,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-07,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-08,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-09,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-10,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-11,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-12,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-13,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-14,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-15,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-16,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-17,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-18,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-19,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-20,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-21,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-22,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-23,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-24,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-25,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-26,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-27,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-28,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-02-29,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-01,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-02,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-03,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-04,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-05,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-06,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-07,56001,Albany,WY,0,,,,,,,,,,,,,,,,,,,
2020-03-08,56001,Albany,WY,0,,,,,1.28571,0.857143,1.92857,1.28571,0.857143,1.92857,3.30688e-05,2.20459e-05,4.96032e-05,1.28571,0.857143,1.92857,3.30688e-05,2.20459e-05,4.96032e-05
2020-03-09,56001,Albany,WY,0,,,,,1.25,0.833334,1.875,2.53571,1.69048,3.80357,6.5219e-05,4.34793e-05,9.78285e-05,2.53571,1.69048,3.80357,6.5219e-05,4.34793e-05,9.78285e-05
2020-03-10,56001,Albany,WY,0,,,,,1.21429,0.809524,1.82143,3.75,2.5,5.625,9.64506e-05,6.43004e-05,0.000144676,3.75,2.5,5.625,9.64506e-05,6.43004e-05,0.000144676
2020-03-11,56001,Albany,WY,0,,,,,1.17857,0.785714,1.76786,4.92857,3.28571,7.39286,0.000126764,8.45091e-05,0.000190146,4.92857,3.28571,7.39286,0.000126764,8.45091e-05,0.000190146
2020-03-12,56001,Albany,WY,0,,,,,1.14286,0.761905,1.71429,6.07143,4.04762,9.10714,0.000156158,0.000104105,0.000234237,6.07143,4.04762,9.10714,0.000156158,0.000104105,0.000234237
2020-03-13,56001,Albany,WY,0,,,,,1.10714,0.738095,1.66071,7.17857,4.78571,10.7679,0.000184634,0.000123089,0.000276951,7.17857,4.78571,10.7679,0.000184634,0.000123089,0.000276951
2020-03-14,56001,Albany,WY,0,,,,,1.07143,0.714286,1.60714,8.25,5.5,12.375,0.000212191,0.000141461,0.000318287,8.25,5.5,12.375,0.000212191,0.000141461,0.000318287
2020-03-15,56001,Albany,WY,0,,,,,1.12533,0.750223,1.688,9.37533,6.25022,14.063,0.000241135,0.000160757,0.000361703,9.37533,6.25022,14.063,0.000241135,0.000160757,0.000361703
2020-03-16,56001,Albany,WY,0,,,,,1.1899,0.793265,1.78485,10.5652,7.04349,15.8478,0.000271739,0.00018116,0.000407609,10.5652,7.04349,15.8478,0.000271739,0.00018116,0.000407609
2020-03-17,56001,Albany,WY,0,,,,,1.36658,0.911056,2.04988,11.9318,7.95454,17.8977,0.000306888,0.000204592,0.000460332,11.9318,7.95454,17.8977,0.000306888,0.000204592,0.000460332
2020-03-18,56001,Albany,WY,0,,,,,1.56612,1.04408,2.34917,13.4979,8.99862,20.2469,0.000347169,0.000231446,0.000520753,13.4979,8.99862,20.2469,0.000347169,0.000231446,0.000520753
2020-03-19,56001,Albany,WY,0,,,,,1.77752,1.18502,2.66629,15.2755,10.1836,22.9132,0.000392887,0.000261925,0.000589331,15.2755,10.1836,22.9132,0.000392887,0.000261925,0.000589331
2020-03-20,56001,Albany,WY,0,,,,,1.97695,1.31796,2.96542,17.2524,11.5016,25.8786,0.000443735,0.000295823,0.000665602,17.2524,11.5016,25.8786,0.000443735,0.000295823,0.000665602
2020-03-21,56001,Albany,WY,0,,,,,2.18051,1.45367,3.27076,19.4329,12.9553,29.1494,0.000499818,0.000333212,0.000749726,19.4329,12.9553,29.1494,0.000499818,0.000333212,0.000749726
2020-03-22,56001,Albany,WY,0,,,,,2.07095,1.38063,3.10642,21.5039,14.3359,32.2558,0.000553083,0.000368722,0.000829624,21.5039,14.3359,32.2558,0.000553083,0.000368722,0.000829624
2020-03-23,56001,Albany,WY,0,,,,,1.96273,1.30849,2.94409,22.1809,14.7872,33.2713,0.000570496,0.00038033,0.000855743,23.4666,15.6444,35.1999,0.000603564,0.000402376,0.000905347
2020-03-24,56001,Albany,WY,0,,,,,1.62278,1.08185,2.43417,22.5537,15.0358,33.8305,0.000580084,0.000386722,0.000870125,25.0894,16.7262,37.634,0.000645303,0.000430202,0.000967954
2020-03-25,56001,Albany,WY,1,0.142857,9,6,13.5,1.38055,0.920364,2.07082,22.7199,15.1466,34.0799,0.00058436,0.000389573,0.00087654,26.4699,17.6466,39.7049,0.00068081,0.000453874,0.00102122
2020-03-26,56001,Albany,WY,1,0.142857,8.5,5.66667,12.75,1.13943,0.759619,1.70914,22.6808,15.1205,34.0211,0.000583353,0.000388902,0.000875029,27.6093,18.4062,41.414,0.000710117,0.000473411,0.00106517
2020-03-27,56001,Albany,WY,1,0.142857,8,5.33333,12,0.921342,0.614228,1.38201,22.4593,14.9728,33.6889,0.000577656,0.000385104,0.000866483,28.5307,19.0205,42.796,0.000733814,0.000489209,0.00110072
2020-03-28,56001,Albany,WY,1,0.142857,7.5,5,11.25,0.710581,0.473721,1.06587,22.0627,14.7085,33.094,0.000567456,0.000378304,0.000851184,29.2413,19.4942,43.8619,0.00075209,0.000501393,0.00112813
2020-03-29,56001,Albany,WY,1,0.142857,7,4.66667,10.5,0.6747,0.4498,1.01205,21.666,14.444,32.4989,0.000557252,0.000371501,0.000835878,29.916,19.944,44.8739,0.000769444,0.000512962,0.00115417
2020-03-30,56001,Albany,WY,1,0.142857,6.5,4.33333,9.75,0.633583,0.422389,0.950374,21.1742,14.1161,31.7613,0.000544604,0.000363069,0.000816906,30.5495,20.3664,45.8243,0.000785739,0.000523826,0.00117861
2020-03-31,56001,Albany,WY,1,0.142857,6,4,9,0.823969,0.549313,1.23595,20.8083,13.8722,31.2124,0.000535193,0.000356795,0.000802789,31.3735,20.9157,47.0603,0.000806932,0.000537955,0.0012104
2020-04-01,56001,Albany,WY,3,0.285714,5.8207,3.88047,8.73105,0.817903,0.545269,1.22685,20.2596,13.5064,30.3894,0.00052108,0.000347387,0.00078162,32.1914,21.4609,48.2871,0.000827969,0.000551979,0.00124195
2020-04-02,56001,Albany,WY,3,0.285714,5.83177,3.88785,8.74766,0.789931,0.526621,1.1849,19.4834,12.9889,29.2251,0.000501117,0.000334078,0.000751675,32.9813,21.9876,49.472,0.000848286,0.000565524,0.00127243
2020-04-03,56001,Albany,WY,4,0.428571,5.55255,3.7017,8.32882,0.762904,0.508603,1.14436,18.4688,12.3125,27.7032,0.000475021,0.00031668,0.000712531,33.7443,22.4962,50.6164,0.000867908,0.000578605,0.00130186
2020-04-04,56001,Albany,WY,4,0.428571,5.75903,3.83935,8.63854,0.732292,0.488195,1.09844,17.2241,11.4828,25.8362,0.000443008,0.000295339,0.000664512,34.4765,22.9844,51.7148,0.000886742,0.000591162,0.00133011
2020-04-05,56001,Albany,WY,4,0.428571,5.78634,3.85756,8.6795,0.727674,0.485116,1.09151,15.7713,10.5142,23.657,0.000405641,0.000270427,0.000608461,35.2042,23.4695,52.8063,0.000905458,0.000603639,0.00135819
2020-04-06,56001,Albany,WY,4,0.428571,5.42387,3.61591,8.1358,0.728152,0.485435,1.09223,14.4285,9.61901,21.6428,0.000371104,0.000247403,0.000556656,35.9324,23.9549,53.8985,0.000924187,0.000616124,0.00138628
2020-04-07,56001,Albany,WY,4,0.428571,5.32482,3.54988,7.98723,0.537766,0.35851,0.806648,13.0036,8.66904,19.5053,0.000334453,0.000222969,0.00050168,36.4701,24.3134,54.7052,0.000938018,0.000625345,0.00140703
2020-04-08,56001,Albany,WY,4,0.142857,6.27316,4.18211,9.40975,0.433471,0.28898,0.650206,11.8142,7.87616,17.7214,0.000303864,0.000202576,0.000455796,36.9036,24.6024,55.3554,0.000949167,0.000632778,0.00142375
2020-04-09,56001,Albany,WY,4,0.142857,6.36082,4.24055,9.54123,0.348294,0.232196,0.522441,10.782,7.188,16.173,0.000277315,0.000184876,0.000415972,37.2519,24.8346,55.8778,0.000958125,0.00063875,0.00143719
2020-04-10,56001,Albany,WY,4,0,5.84072,3.89381,8.76107,0.375084,0.250056,0.562627,10.0176,6.67843,15.0265,0.000257656,0.00017177,0.000386483,37.627,25.0847,56.4405,0.000967772,0.000645182,0.00145166
2020-04-11,56001,Albany,WY,5,0.142857,5.4077,3.60513,8.11154,0.505578,0.337052,0.758368,9.60188,6.40126,14.4028,0.000246962,0.000164641,0.000370443,38.1326,25.4217,57.1988,0.000980776,0.000653851,0.00147116
2020-04-12,56001,Albany,WY,5,0.142857,5.54427,3.69618,8.3164,0.612751,0.408501,0.919127,9.50405,6.33604,14.2561,0.000244446,0.000162964,0.000366669,38.7453,25.8302,58.118,0.000996536,0.000664357,0.0014948
2020-04-13,56001,Albany,WY,5,0.142857,5.58537,3.72358,8.37805,0.71281,0.475207,1.06922,9.54216,6.36144,14.3132,0.000245426,0.000163617,0.000368139,39.4581,26.3054,59.1872,0.00101487,0.00067658,0.0015223
2020-04-14,56001,Albany,WY,5,0.142857,5.64716,3.76478,8.47074,0.900831,0.600554,1.35125,9.80941,6.53961,14.7141,0.0002523,0.0001682,0.00037845,40.359,26.906,60.5384,0.00103804,0.000692026,0.00155706
