date,fips,county,state,total_cases,daily_positive_7day_ma,prevalence_ratio_mean,prevalence_ratio_lower,prevalence_ratio_upper,new_infected_mean,new_infected_lower,new_infected_upper,current_infected_mean,current_infected_lower,current_infected_upper,perc_current_infected_mean,perc_current_infected_lower,perc_current_infected_upper,total_infected_mean,total_infected_lower,total_infected_upper,perc_total_infected_mean,perc_total_infected_lower,perc_total_infected_upper
2020-01-22,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-23,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-24,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-25,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-26,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-27,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-28,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-29,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-30,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-01-31,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-01,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-02,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-03,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-04,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-05,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-06,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-07,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-08,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-09,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-10,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-11,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-12,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-13,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-14,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-15,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-16,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-17,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-18,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-19,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
2020-02-20,31001,Adams,NE,0,,,,,,,,,,,,,,,,,,,
