country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1025.07416707,639,1579
India,,,973.298907656,622,1277
Mexico,,,585.671318281,417,800
Colombia,,,292.50005376,200,428
Peru,,,217.407182732,81,356
South Africa,,,196.347561888,110,269
Argentina,,,177.559552277,118,243
Iran,,,161.531152692,86,260
Russia,,,104.957715845,53,184
Indonesia,,,66.1515216546,36,105
Philippines,,,60.1300259575,30,101
Bolivia,,,59.9853398958,37,90
Chile,,,54.3911873098,17,105
Romania,,,42.2367257727,30,57
Bangladesh,,,37.4701092787,16,66
Saudi Arabia,,,33.8251777235,17,53
Ukraine,,,29.233393041,18,41
Ecuador,,,28.4327603569,5,64
Spain,,,27.8145782224,1,110
Morocco,,,27.6495403766,16,42
Turkey,,,20.9341401272,3,46
Panama,,,18.2689461015,11,27
Israel,,,17.5645380828,11,27
Pakistan,,,17.0704587314,4,34
Egypt,,,16.7387881828,5,34
Dominican Republic,,,16.3038884141,9,26
Honduras,,,14.2429894097,8,21
Australia,,,14.0474229423,8,21
United Kingdom,,,13.5632179779,0,51
France,,,11.9520648629,0,58
Poland,,,11.4620957563,5,20
Japan,,,10.3824239002,2,26
Algeria,,,10.0625521961,3,18
Belgium,,,8.88570151952,0,39
Italy,,,8.37501006894,0,34
Bulgaria,,,6.97078858318,4,10
Germany,,,6.77186793978,0,23
Moldova,,,6.62364115386,3,10
Canada,,,5.50361285443,0,15
Nigeria,,,4.40954318381,1,9
Serbia,,,4.30551788023,2,6
Sweden,,,4.23491040905,0,7
Netherlands,,,4.16822946138,0,15
Belarus,,,3.95656908354,2,7
Portugal,,,2.85396270261,0,7
Kuwait,,,2.71143287371,0,6
Greece,,,2.08435648996,1,4
Czechia,,,1.87636353625,0,4
China,,,1.62494927988,0,12
United Arab Emirates,,,1.30371376133,0,4
Switzerland,,,1.11260493429,0,4
Croatia,,,0.948891686246,0,2
Ireland,,,0.743075538066,0,3
Norway,,,0.660337003606,0,2
Austria,,,0.621812563251,0,2
Denmark,,,0.596233383077,0,2
Hungary,,,0.594218817496,0,2
South Korea,,,0.558626039876,0,2
Luxembourg,,,0.339638259892,0,1
Cuba,,,0.305684908273,0,1
Finland,,,0.276989294001,0,1
Slovakia,,,0.232623807084,0,1
Slovenia,,,0.202279096919,0,1
Malaysia,,,0.165927941726,0,1
Lithuania,,,0.145662779156,0,1
Latvia,,,0.119415302739,0,1
Estonia,,,0.0727990125666,0,1
Cyprus,,,0.0574958572438,0,1
Malta,,,0.0215699898107,0,1
Iceland,,,0.0188038745237,0,1
