country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,1306,783,1941
US,NY,,185,100,327
US,NJ,,143,79,216
US,IL,,106,76,133
US,MA,,102,62,151
US,PA,,88,55,121
US,CA,,72,39,107
US,CT,,53,30,82
US,MI,,51,29,81
US,MD,,46,27,64
US,OH,,40,28,54
US,FL,,37,20,54
US,IN,,36,22,50
US,TX,,34,23,46
US,LA,,32,19,46
US,CO,,30,19,41
US,GA,,27,16,39
US,VA,,21,12,32
US,MN,,20,12,27
US,AZ,,19,14,25
US,MO,,14,10,19
US,MS,,14,10,19
US,NC,,13,8,19
US,RI,,12,8,17
US,IA,,11,9,14
US,AL,,11,8,14
US,WA,,10,5,17
US,DE,,9,6,12
US,DC,,9,5,12
US,NM,,8,5,11
US,KY,,7,4,10
US,SC,,7,4,10
US,WI,,7,4,10
US,TN,,5,3,8
US,NV,,5,3,7
US,NH,,4,3,6
US,NE,,3,2,4
US,OK,,3,1,4
US,KS,,2,1,4
US,UT,,2,1,4
US,AR,,1,1,2
US,PR,,1,0,3
US,ME,,1,0,2
US,ND,,1,0,2
US,OR,,1,0,2
US,SD,,1,0,2
US,WV,,1,0,2
US,ID,,1,0,1
US,AK,,0,0,1
US,GU,,0,0,1
US,HI,,0,0,1
US,MP,,0,0,1
US,MT,,0,0,1
US,VI,,0,0,1
US,VT,,0,0,1
US,WY,,0,0,1
US,AS,,,,
