country,region,daily_deaths,daily_deaths_lower,daily_deaths_upper
France,,922,443,1186
Spain,,753,549,998
United Kingdom,,567,450,719
Italy,,524,386,709
Germany,,191,126,220
Belgium,,164,112,192
Iran,,120,93,150
Netherlands,,114,76,149
Switzerland,,53,36,68
