country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,982.672108616,672,1466
India,,,741.266598077,443,1034
Mexico,,,627.547115745,451,848
Colombia,,,272.196290465,185,335
Iran,,,219.217488409,129,336
South Africa,,,177.311278093,120,223
Peru,,,169.996677095,90,281
Russia,,,128.714812823,60,251
Argentina,,,96.5620013637,64,123
Indonesia,,,81.8131974445,45,123
Chile,,,80.2568404202,34,145
Bolivia,,,62.1982405058,40,87
United Kingdom,,,58.3810847354,7,157
Egypt,,,40.4604885939,16,67
Bangladesh,,,40.3657166895,17,68
Honduras,,,35.48317824,22,48
Saudi Arabia,,,33.9326719159,17,57
Pakistan,,,33.0519020795,16,56
Ecuador,,,32.4856749134,6,68
Panama,,,28.8290302614,20,39
Romania,,,23.7491503873,17,31
Philippines,,,16.9441290113,4,42
Turkey,,,16.8671318632,3,38
Ukraine,,,16.210422469,10,23
Dominican Republic,,,14.3711068746,6,23
Algeria,,,10.6904008893,4,21
Serbia,,,9.14978679324,6,12
Israel,,,9.02974545918,4,15
Nigeria,,,8.28189695909,3,16
Sweden,,,8.24334229061,2,18
Italy,,,7.68514972191,0,19
France,,,7.60295282648,0,43
Moldova,,,7.34323777998,4,11
Canada,,,7.30504348371,0,17
Australia,,,6.85626904942,3,11
Morocco,,,6.50632494703,2,12
Poland,,,6.21301856713,2,12
Bulgaria,,,5.64039187087,3,9
Spain,,,5.03931528147,0,25
Belarus,,,4.8472429506,2,8
Germany,,,3.94123325921,0,16
Portugal,,,3.59372383725,0,8
Kuwait,,,3.21560713343,1,7
Croatia,,,2.24938046632,1,4
Japan,,,1.83020146092,0,7
Belgium,,,1.3784439543,0,7
Czechia,,,1.08753269967,0,3
United Arab Emirates,,,0.965746688959,0,3
Ireland,,,0.934701297689,0,4
Netherlands,,,0.90189057377,0,3
Switzerland,,,0.59513845095,0,3
South Korea,,,0.521425840395,0,2
Hungary,,,0.520932366152,0,2
China,,,0.494443103166,0,5
Denmark,,,0.346609180081,0,1
Austria,,,0.31204593226,0,1
Greece,,,0.289848889625,0,1
Malaysia,,,0.258846143615,0,1
Luxembourg,,,0.253546468473,0,1
Finland,,,0.215154997765,0,1
Slovenia,,,0.141782150916,0,1
Norway,,,0.137605676068,0,1
Lithuania,,,0.123310294751,0,1
Cuba,,,0.116804514278,0,1
Estonia,,,0.0906150003758,0,1
Latvia,,,0.0464680155304,0,1
Cyprus,,,0.0345967511873,0,1
Slovakia,,,0.0271690342582,0,1
Malta,,,0.0214293324688,0,1
Iceland,,,0.0157673265355,0,1
