date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-17,,,,,,,,,71,50,150,71,50,150,71,50,150
2020-02-18,,,,,,,,,71,50,150,142,100,300,142,100,300
2020-02-19,,,,,,,,,71,50,150,213,150,450,213,150,450
2020-02-20,,,,,,,,,71,50,150,284,200,600,284,200,600
2020-02-21,,,,,,,,,71,50,150,355,250,750,355,250,750
2020-02-22,,,,,,,,,71,50,150,427,300,900,427,300,900
2020-02-23,,,,,,,,,71,50,150,498,350,1050,498,350,1050
2020-02-24,,,,,,,,,71,50,150,569,400,1200,569,400,1200
2020-02-25,,,,,,,,,71,50,150,640,450,1350,640,450,1350
2020-02-26,,,,,,,,,177,119,300,817,569,1650,817,569,1650
2020-02-27,,,,,,,,,176,119,299,992,689,1949,992,689,1949
2020-02-28,,,,,,,,,183,124,305,1175,813,2254,1175,813,2254
2020-02-29,,,,,,,,,198,133,319,1374,946,2573,1374,946,2573
2020-03-01,,,,,,,,,230,152,348,1604,1099,2920,1604,1099,2920
2020-03-02,,,,,,,,,279,182,408,1883,1282,3327,1883,1282,3327
2020-03-03,,,,,,,,,316,205,461,2128,1438,3637,2200,1488,3787
2020-03-04,,,,,,,,,347,224,501,2404,1612,3988,2546,1712,4288
2020-03-05,,,,,,,,,381,245,543,2714,1807,4381,2927,1957,4831
2020-03-06,,,,,,,,,421,268,590,3063,2026,4820,3348,2226,5420
2020-03-07,,,,,,,,,468,298,668,3461,2274,5338,3816,2524,6088
2020-03-08,,,,,,,,,515,328,736,3905,2553,5923,4331,2853,6823
2020-03-09,,,,,,,,,558,358,791,4392,2861,6564,4890,3211,7614
2020-03-10,,,,,,,,,599,388,848,4920,3200,7261,5489,3600,8461
2020-03-11,,,,,,,,,638,417,904,5487,3568,8015,6126,4018,9365
2020-03-12,,,,,,,,,674,445,960,5984,3893,8674,6801,4463,10324
2020-03-13,,,,,,,,,705,475,988,6514,4249,9363,7506,4939,11312
2020-03-14,3,3,,,,,,,728,499,1006,7059,4625,10064,8234,5439,12317
2020-03-15,0,3,,,,,,,743,517,1032,7603,5009,10777,8977,5956,13349
2020-03-16,0,3,,,,,,,749,530,1043,8123,5387,11471,9727,6487,14391
2020-03-17,0,3,,,,,,,749,531,1030,8592,5735,12093,10476,7018,15420
2020-03-18,3,6,,,,,,,741,527,1025,9017,6057,12658,11217,7546,16445
2020-03-19,1,7,,,,,,,727,515,991,9398,6348,13148,11944,8061,17435
2020-03-20,0,7,,,,,,,708,498,977,9725,6602,13581,12652,8559,18411
