date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-24,,,,,,,,,138,50,250,138,50,250,138,50,250
2020-02-25,,,,,,,,,138,50,250,276,100,500,276,100,500
2020-02-26,,,,,,,,,138,50,250,414,150,750,414,150,750
2020-02-27,,,,,,,,,138,50,250,552,200,1000,552,200,1000
2020-02-28,,,,,,,,,138,50,250,690,250,1250,690,250,1250
2020-02-29,,,,,,,,,138,50,250,828,300,1500,828,300,1500
2020-03-01,,,,,,,,,138,50,250,966,350,1750,966,350,1750
2020-03-02,,,,,,,,,138,50,250,1104,400,2000,1104,400,2000
2020-03-03,,,,,,,,,138,50,250,1243,450,2250,1243,450,2250
2020-03-04,,,,,,,,,391,159,700,1634,609,2950,1634,609,2950
2020-03-05,,,,,,,,,390,158,698,2023,768,3647,2023,768,3647
2020-03-06,,,,,,,,,412,170,736,2435,938,4382,2435,938,4382
2020-03-07,,,,,,,,,457,193,814,2893,1131,5196,2893,1131,5196
2020-03-08,,,,,,,,,552,241,976,3444,1372,6171,3444,1372,6171
2020-03-09,,,,,,,,,699,316,1228,4143,1688,7398,4143,1688,7398
2020-03-10,,,,,,,,,816,377,1426,4821,2015,8574,4959,2065,8824
2020-03-11,,,,,,,,,921,435,1602,5604,2400,9926,5880,2500,10426
2020-03-12,,,,,,,,,1050,508,1814,6516,2859,11489,6931,3009,12239
2020-03-13,,,,,,,,,1208,601,2070,7587,3410,13308,8139,3610,14308
2020-03-14,,,,,,,,,1409,719,2393,8858,4080,15451,9548,4330,16701
2020-03-15,,,,,,,,,1626,849,2736,10346,4880,17936,11174,5180,19436
2020-03-16,,,,,,,,,1856,992,3096,12064,5822,20782,13030,6172,22532
2020-03-17,,,,,,,,,2113,1155,3499,14038,6927,24031,15143,7327,26031
2020-03-18,,,,,,,,,2407,1346,3942,16307,8223,27722,17550,8673,29972
2020-03-19,1,1,,,,,,,2746,1570,4440,18662,9634,31462,20296,10244,34412
2020-03-20,0,1,,,,,,,3124,1824,4984,21397,11300,35748,23421,12068,39395
2020-03-21,1,2,,,,,,,3539,2108,5559,24525,13238,40572,26960,14176,44954
2020-03-22,0,2,,,,,,,3995,2426,6170,28062,15472,45928,30954,16603,51124
2020-03-23,1,3,,,,,,,4496,2785,6861,32006,18016,51814,35450,19388,57984
2020-03-24,1,4,,,,,,,5045,3186,7547,36352,20886,58133,40495,22575,65531
2020-03-25,1,5,,,,,,,5638,3630,8381,41174,24139,65088,46133,26205,73912
2020-03-26,1,6,,,,,,,6269,4115,9197,46522,27820,72683,52402,30321,83108
2020-03-27,2,8,,,,,,,6932,4643,10033,52404,31955,80902,59335,34964,93141
2020-03-28,4,12,,,,,,,7621,5214,10851,58817,36568,89683,66956,40178,103991
2020-03-29,4,16,,,,,,,8327,5825,11628,65735,41673,98918,75283,46004,115618
2020-03-30,4,20,,,,,,,9040,6472,12434,73149,47296,108615,84323,52476,128051
2020-03-31,8,28,,,,,,,9747,7120,13070,81041,53424,118589,94071,59596,141121
2020-04-01,1,29,,,,,,,10436,7775,13747,89364,60044,128837,104507,67371,154868
2020-04-02,8,37,,,,,,,11095,8472,14229,98052,67170,139125,115602,75844,169096
2020-04-03,13,50,,,,,,,11715,8992,14929,107020,74592,149613,127316,84836,184025
2020-04-04,10,60,,,,,,,12287,9494,15553,116183,82262,160182,139604,94330,199577
2020-04-05,19,79,,,,,,,12808,9926,16162,125452,90080,170785,152412,104257,215739
2020-04-06,15,94,,,,,,,13275,10389,16570,134732,98043,181185,165687,114646,232308
2020-04-07,31,125,,,,,,,13687,10732,16981,143924,105990,191305,179374,125378,249289
2020-04-08,16,141,,,,,,,14049,10931,17413,152927,113735,201171,193423,136310,266701
2020-04-09,33,174,,,,,,,14362,11146,17793,161652,121251,210583,207785,147456,284494
2020-04-10,20,194,,,,,,,14632,11325,18175,170014,128460,219561,222417,158781,302669
2020-04-11,39,233,,,,,,,14862,11447,18540,177944,135264,228068,237278,170228,321208
2020-04-12,40,273,,,,,,,15055,11482,18827,185378,141532,236044,252334,181711,340034
2020-04-13,23,296,,,,,,,15217,11480,19135,192268,147187,243551,267551,193191,359169
