date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-11,,,,,,,,,343,100,500,343,100,500,343,100,500
2020-02-12,,,,,,,,,343,100,500,687,200,1000,687,200,1000
2020-02-13,,,,,,,,,343,100,500,1030,300,1500,1030,300,1500
2020-02-14,,,,,,,,,343,100,500,1373,400,2000,1373,400,2000
2020-02-15,,,,,,,,,343,100,500,1716,500,2500,1716,500,2500
2020-02-16,,,,,,,,,343,100,500,2060,600,3000,2060,600,3000
2020-02-17,,,,,,,,,343,100,500,2403,700,3500,2403,700,3500
2020-02-18,,,,,,,,,343,100,500,2746,800,4000,2746,800,4000
2020-02-19,,,,,,,,,343,100,500,3089,900,4500,3089,900,4500
2020-02-20,,,,,,,,,1094,359,1694,4183,1259,6194,4183,1259,6194
2020-02-21,,,,,,,,,1090,359,1687,5273,1619,7881,5273,1619,7881
2020-02-22,,,,,,,,,1171,392,1822,6444,2011,9702,6444,2011,9702
2020-02-23,,,,,,,,,1333,458,2095,7777,2470,11796,7777,2470,11796
2020-02-24,,,,,,,,,1671,597,2660,9448,3067,14456,9448,3067,14456
2020-02-25,,,,,,,,,2199,815,3541,11647,3883,17996,11647,3883,17996
2020-02-26,,,,,,,,,2631,1001,4253,13935,4785,21749,14278,4885,22249
2020-02-27,,,,,,,,,3043,1192,4928,16635,5877,26176,17321,6077,27176
2020-02-28,,,,,,,,,3567,1447,5776,19858,7225,31452,20888,7525,32952
2020-02-29,,,,,,,,,4226,1783,6980,23741,8908,37932,25114,9308,39932
2020-03-01,,,,,,,,,5056,2223,8465,28454,11032,45896,30170,11532,48396
2020-03-02,,,,,,,,,5944,2731,9777,34054,13663,55173,36114,14263,58173
2020-03-03,,,,,,,,,6875,3320,11229,40586,16883,65901,42989,17583,69401
2020-03-04,,,,,,,,,7883,4033,12765,48126,20817,78165,50872,21617,82165
2020-03-05,,,,,,,,,8973,4870,14028,56755,25587,91693,59845,26487,96193
2020-03-06,1,1,,,,,,,10121,5696,15164,65783,30924,105163,69966,32184,111356
