country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23745,23945,23759,24748,2020-04-07,813,190.4,2020-11-01
US,CA,Los Angeles,6303,7384,6709,8676,2020-08-12,113,1.5,2020-11-01
Canada,,Quebec,5788,5889,5799,6247,2020-05-31,202,38.8,2020-11-01
US,IL,Cook,5146,5406,5177,5931,2020-05-13,140,9.4,2020-11-01
US,FL,Miami-Dade,2955,3699,3304,4303,2020-09-01,100,1.0,2020-11-01
US,AZ,Maricopa,3197,3513,3331,3824,2020-08-12,111,1.9,2020-11-01
US,TX,Harris,2458,3078,2673,3749,2020-08-12,63,1.5,2020-11-01
US,MI,Wayne,2949,3062,2974,3266,2020-04-22,173,23.1,2020-11-01
Canada,,Ontario,2872,2950,2878,3177,2020-05-04,120,31.6,2020-11-01
US,MA,Middlesex,2115,2223,2132,2410,2020-04-25,201,7.6,2020-11-01
US,NY,Nassau,2199,2208,2202,2234,2020-04-07,338,,2020-11-01
US,NJ,Essex,2124,2153,2133,2207,2020-06-25,247,24.4,2020-11-01
US,NJ,Bergen,2043,2070,2050,2118,2020-06-25,265,45.4,2020-11-01
US,NY,Suffolk,2008,2022,2011,2054,2020-05-06,226,,2020-11-01
US,PA,Philadelphia,1771,1830,1783,1953,2020-05-01,97,,2020-11-01
US,FL,Broward,1297,1647,1472,1889,2020-08-16,40,1.7,2020-11-01
US,TX,Bexar,1228,1570,1360,1935,2020-07-27,158,1.1,2020-11-01
US,NV,Clark,1298,1546,1405,1768,2020-08-20,37,1.5,2020-11-01
US,FL,Palm Beach,1234,1537,1369,1805,2020-08-07,27,0.6,2020-11-01
US,NJ,Hudson,1513,1529,1519,1555,2020-04-19,178,36.2,2020-11-01
US,NY,Westchester,1452,1462,1455,1485,2020-04-06,144,,2020-11-01
US,CA,Orange,1111,1460,1260,1796,2020-08-06,32,2.0,2020-11-01
US,CA,Riverside,1136,1424,1253,1709,2020-08-24,45,1.0,2020-11-01
US,TX,Dallas,1056,1290,1151,1527,2020-07-29,36,1.9,2020-11-01
US,MA,Suffolk,1122,1171,1136,1255,2020-04-25,106,13.7,2020-11-01
US,CA,San Bernardino,838,1115,960,1391,2020-08-22,62,3.2,2020-11-01
US,CA,San Diego,748,933,809,1171,2020-04-22,24,0.9,2020-11-01
US,TX,Tarrant,673,867,745,1055,2020-08-31,58,1.2,2020-11-01
US,WA,King,749,818,758,960,2020-03-28,27,11.8,2020-11-01
US,FL,Hillsborough,596,743,665,846,2020-07-16,40,1.5,2020-11-01
US,LA,Orleans,585,605,592,633,2020-04-14,32,12.9,2020-11-01
US,CA,Sacramento,364,549,428,782,2020-08-31,19,0.8,2020-11-01
US,FL,Orange,416,535,471,625,2020-08-06,25,1.5,2020-11-01
US,CA,Alameda,356,515,425,671,2020-09-15,24,,2020-11-01
US,CA,Santa Clara,293,402,335,529,2020-09-11,13,0.5,2020-11-01
Canada,,Alberta,254,316,271,405,2020-05-04,9,,2020-11-01
Canada,,British Columbia,219,262,229,337,2020-04-13,11,,2020-11-01
US,NV,Washoe,150,173,158,200,2020-05-25,6,1.3,2020-11-01
