country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,866,636,1154
US,TX,,149.452599311,109,196
US,CA,,120.38340104,73,182
US,FL,,106.592412027,72,147
US,GA,,56.5468790591,36,83
US,AZ,,32.5691666553,19,50
US,SC,,28.866287298,19,40
US,LA,,28.5763491122,14,48
US,NC,,23.0210104555,14,34
US,MS,,22.9805706817,13,35
US,TN,,21.3856520058,15,30
US,IL,,20.5193949822,3,46
US,OH,,18.6637903954,5,35
US,AL,,16.5181467267,10,24
US,NV,,15.1916936899,10,21
US,IN,,14.6601819557,2,32
US,PA,,14.4135907214,1,36
US,MA,,13.9417418476,2,33
US,WA,,11.34876958,3,22
US,VA,,11.0603249022,1,25
US,AR,,10.3743782842,6,15
US,IA,,9.51390127566,3,18
US,MO,,9.34441363961,5,15
US,OK,,8.89635829968,5,14
US,MI,,8.78232581361,1,21
US,MN,,8.39537775532,2,18
US,MD,,8.38368811448,1,22
US,PR,,7.52913779079,5,11
US,KY,,7.00906558762,3,12
US,WI,,6.86152600369,3,12
US,ID,,5.81556550667,4,8
US,NY,,4.93612541623,0,28
US,OR,,4.63709016647,2,7
US,NM,,4.48698616796,2,8
US,CO,,3.74778287853,0,12
US,WV,,3.64907860662,2,6
US,UT,,3.5841806423,2,6
US,NJ,,3.56910964614,0,12
US,KS,,3.34635448008,1,6
US,NE,,2.4143518849,1,5
US,HI,,2.04576717883,1,4
US,MT,,1.59831563176,1,3
US,ND,,1.4938451174,0,3
US,CT,,1.36691835582,0,5
US,RI,,1.34562366833,0,4
US,SD,,1.33500379964,0,3
US,DE,,1.209011265,0,4
US,DC,,0.888347536234,0,3
US,NH,,0.80085830097,0,3
US,AK,,0.513146055112,0,1
US,VI,,0.439436767481,0,1
US,GU,,0.434823336145,0,1
US,WY,,0.341720829616,0,1
US,ME,,0.306963570951,0,1
US,VT,,0.143370118916,0,1
US,MP,,0.00975522822256,0,1
US,AS,,,,
