country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,28326,114416,55300,230078,2020-04-15,2485,0.9
US,NY,11617,33384,20518,50249,2020-04-10,800,1.0
US,NJ,3156,12056,5879,22401,2020-04-14,362,0.8
US,MI,1921,8196,3762,18292,2020-04-10,200,1.0
US,MA,1108,6392,2792,14087,2020-04-15,264,0.5
US,CT,868,5681,2630,9703,2020-04-15,197,0.8
US,CA,861,5170,1526,9938,2020-04-15,93,0.9
US,LA,1103,4712,2058,8874,2020-04-14,129,0.9
US,PA,779,4464,1781,11895,2020-04-14,102,1.0
US,IL,949,4163,1891,10557,2020-04-08,154,0.9
US,GA,552,2873,1091,6157,2020-04-07,100,2.3
US,FL,596,2519,1040,5182,2020-04-02,77,1.9
US,IN,436,2399,920,6012,2020-04-10,55,0.8
US,OH,362,2230,842,5703,2020-04-14,50,0.8
US,TX,375,2142,778,5390,2020-04-14,37,0.8
US,MD,311,1572,643,4306,2020-04-14,40,2.9
US,WA,552,1435,722,3437,2020-04-06,45,1.0
US,CO,328,1386,573,3498,2020-04-12,39,20.0
US,NC,130,1099,401,2800,2020-04-15,18,0.7
US,VA,195,1090,399,2927,2020-04-09,43,0.4
US,WI,183,857,358,2397,2020-04-05,20,1.0
US,AZ,142,839,358,1893,2020-04-05,12,0.9
US,AL,118,727,313,2000,2020-04-14,15,2.2
US,RI,80,708,279,1654,2020-04-14,17,
US,MO,153,692,297,1982,2020-04-14,26,3.0
US,OK,123,686,272,1859,2020-04-07,16,0.6
US,MS,122,593,251,1567,2020-04-14,13,0.8
US,NV,131,533,237,1190,2020-04-07,26,1.6
US,MN,87,519,206,1456,2020-04-09,11,0.9
US,TN,124,496,265,1076,2020-04-14,15,
US,SC,106,484,209,1332,2020-04-09,16,0.8
US,DC,72,415,175,938,2020-04-14,15,1.2
US,KY,115,412,205,1001,2020-04-07,20,
US,IA,53,386,154,974,2020-04-14,8,1.2
US,ID,39,358,133,956,2020-04-15,6,0.7
US,DE,46,324,134,816,2020-04-10,9,1.3
US,PR,51,264,110,716,2020-04-09,9,0.7
US,NH,32,254,92,688,2020-04-09,8,0.4
US,OR,58,226,103,637,2020-04-09,11,1.0
US,KS,71,217,127,410,2020-04-11,13,2.0
US,NM,36,213,102,372,2020-04-12,7,0.6
US,AR,33,200,95,505,2020-04-11,4,2.0
US,UT,20,160,57,509,2020-04-14,5,1.0
US,ME,24,146,91,250,2020-04-15,4,0.5
US,VT,29,123,63,351,2020-04-04,3,
US,NE,20,88,48,170,2020-04-14,3,
US,WV,10,78,41,126,2020-04-13,2,1.0
US,VI,1,59,36,117,2020-05-22,1,
US,WY,1,59,33,85,2020-05-24,1,
US,SD,6,55,28,115,2020-04-07,2,
US,MT,7,54,32,108,2020-03-30,4,
US,ND,9,51,32,95,2020-04-25,1,1.0
US,AK,9,50,33,99,2020-04-04,2,
US,GU,5,49,28,95,2020-04-24,1,
US,HI,9,41,32,63,2020-04-11,2,
US,MP,2,37,25,68,2020-04-22,1,
US,AS,0,,,,,,
