date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-01-27,,,,,,,,,51,40,60,51,40,60,51,40,60
2020-01-28,,,,,,,,,51,40,60,102,80,120,102,80,120
2020-01-29,,,,,,,,,51,40,60,153,120,180,153,120,180
2020-01-30,,,,,,,,,51,40,60,204,160,240,204,160,240
2020-01-31,,,,,,,,,51,40,60,255,200,300,255,200,300
2020-02-01,,,,,,,,,51,40,60,306,240,360,306,240,360
2020-02-02,,,,,,,,,51,40,60,357,280,420,357,280,420
2020-02-03,,,,,,,,,51,40,60,408,320,480,408,320,480
2020-02-04,,,,,,,,,51,40,60,460,360,540,460,360,540
2020-02-05,,,,,,,,,132,95,168,592,455,708,592,455,708
2020-02-06,,,,,,,,,132,95,168,724,551,875,724,551,875
2020-02-07,,,,,,,,,138,99,177,861,651,1052,861,651,1052
2020-02-08,,,,,,,,,150,106,195,1011,757,1246,1011,757,1246
2020-02-09,,,,,,,,,175,122,233,1187,880,1479,1187,880,1479
2020-02-10,,,,,,,,,214,146,292,1401,1026,1771,1401,1026,1771
2020-02-11,,,,,,,,,244,164,335,1593,1151,2046,1644,1191,2106
2020-02-12,,,,,,,,,267,179,370,1809,1291,2355,1911,1371,2475
2020-02-13,,,,,,,,,294,196,410,2052,1447,2704,2205,1567,2884
2020-02-14,,,,,,,,,324,215,453,2325,1623,3097,2529,1783,3337
2020-02-15,,,,,,,,,360,238,502,2633,1821,3538,2889,2021,3838
2020-02-16,,,,,,,,,394,262,546,2976,2044,4024,3282,2284,4384
2020-02-17,,,,,,,,,424,286,587,3349,2290,4550,3707,2570,4970
2020-02-18,,,,,,,,,452,307,612,3751,2558,5102,4159,2878,5582
2020-02-19,,,,,,,,,478,323,644,4178,2841,5685,4638,3201,6225
2020-02-20,1,1,,,,,,,503,336,665,4549,3081,6182,5141,3537,6890
2020-02-21,1,2,,,,,,,525,354,689,4942,3340,6703,5665,3892,7578
2020-02-22,0,2,,,,,,,541,370,726,5345,3611,7253,6206,4262,8304
2020-02-23,4,6,,,,,,,553,379,737,5748,3884,7795,6759,4642,9041
