country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,1001.12874267,538,1546
India,,,949.652347255,612,1173
Mexico,,,674.036927223,489,914
Colombia,,,324.564026102,217,447
Peru,,,238.969101297,124,376
South Africa,,,221.300249375,128,309
Iran,,,173.297411895,92,277
Argentina,,,159.781651631,115,210
Russia,,,114.971078584,57,199
Indonesia,,,62.348216728,34,96
Bolivia,,,60.4901330985,37,89
Chile,,,55.1949608464,19,103
Philippines,,,54.1786644976,33,95
Romania,,,44.1360265855,32,58
Bangladesh,,,35.8783146682,16,62
United Kingdom,,,35.4622525451,3,99
Saudi Arabia,,,33.0464936893,19,55
Ukraine,,,26.0694725212,16,36
Ecuador,,,25.2972269039,4,55
Morocco,,,22.0632422283,12,33
Egypt,,,21.519109694,7,41
Dominican Republic,,,20.8795675188,12,32
Panama,,,19.5862892007,10,30
Pakistan,,,19.5269244294,5,38
Turkey,,,19.1297110244,2,42
Honduras,,,15.6702703906,9,24
Italy,,,15.4484253924,0,60
Spain,,,15.0001867237,0,66
Australia,,,13.9211321217,8,22
France,,,12.1919804111,0,58
Israel,,,11.1799792589,6,17
Poland,,,11.0844421352,4,19
Algeria,,,9.9934974459,3,18
Moldova,,,7.84588953824,4,12
Germany,,,7.59541416789,1,23
Belgium,,,7.35351437579,0,33
Bulgaria,,,7.01623346809,5,10
Canada,,,6.27041107908,0,16
Japan,,,5.82620068816,0,17
Serbia,,,5.50142564011,3,8
Nigeria,,,5.31360148824,2,11
Sweden,,,3.98617799056,0,7
Portugal,,,3.4401515847,0,8
Kuwait,,,3.24251872625,1,7
Belarus,,,2.81503581879,2,5
Netherlands,,,2.49460958372,0,10
China,,,2.18712654049,0,15
Greece,,,1.87533785682,0,4
Croatia,,,1.2609654583,0,2
Austria,,,0.976492058969,0,3
Czechia,,,0.902544334829,0,2
United Arab Emirates,,,0.835128595878,0,3
Switzerland,,,0.731571495312,0,3
Ireland,,,0.731019168746,0,3
Hungary,,,0.729723805808,0,2
Denmark,,,0.623637350793,0,2
Norway,,,0.484723263144,0,2
Luxembourg,,,0.465119401009,0,1
South Korea,,,0.449720038422,0,2
Slovenia,,,0.404321223903,0,1
Finland,,,0.302299329075,0,1
Cuba,,,0.292218784654,0,1
Malaysia,,,0.166946870872,0,1
Cyprus,,,0.110204622638,0,1
Lithuania,,,0.100838291493,0,1
Estonia,,,0.0702191367264,0,1
Slovakia,,,0.0656430387037,0,1
Latvia,,,0.0490996130776,0,1
Malta,,,0.0215856867898,0,1
Iceland,,,0.018734385098,0,1
