country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,101049,174644,121328,250614,2020-07-29,1595,1.9,2020-11-01
India,,,44386,124861,77662,179729,2020-06-16,2003,1.1,2020-11-01
Mexico,,,52298,99326,81010,140220,2020-06-03,1092,2.3,2020-11-01
United Kingdom,,,46659,51390,46937,63111,2020-04-21,1173,119.3,2020-11-01
Italy,,,35205,35996,35236,38703,2020-03-27,919,414.8,2020-11-01
Colombia,,,12842,31803,20885,49707,2020-07-29,380,1.1,2020-11-01
France,,,30327,31319,30365,36438,2020-04-15,1438,,2020-11-01
Peru,,,21072,30832,24571,43921,2020-07-23,3887,0.5,2020-11-01
Spain,,,28503,30019,28547,36557,2020-06-19,1179,,2020-11-01
Iran,,,18427,27926,21823,38797,2020-07-28,235,1.2,2020-11-01
South Africa,,,10408,25286,16534,36943,2020-07-22,572,1.4,2020-11-01
Russia,,,14903,21960,17068,32740,2020-05-29,232,2.1,2020-11-01
Argentina,,,4606,16110,8917,29954,2020-08-30,169,2.0,2020-11-01
Chile,,,10077,15239,10881,26359,2020-07-17,1057,2.7,2020-11-01
Indonesia,,,5723,11743,7707,20681,2020-07-22,139,1.2,2020-11-01
Belgium,,,9872,10384,9909,12418,2020-04-10,496,157.0,2020-11-01
Germany,,,9202,10357,9314,13765,2020-04-15,510,239.8,2020-11-01
Canada,,,9028,9459,9066,10502,2020-04-16,251,46.9,2020-11-01
Bolivia,,,3640,7669,5054,12609,2020-08-04,92,1.3,2020-11-01
Ecuador,,,5922,7549,6119,11031,2020-05-10,410,14.4,2020-11-01
Turkey,,,5844,7456,5953,11794,2020-04-19,127,7.6,2020-11-01
Pakistan,,,6082,7137,6266,8491,2020-06-14,178,8.4,2020-11-01
Romania,,,2700,7040,4118,12789,2020-08-31,57,1.4,2020-11-01
Netherlands,,,6178,6568,6205,8085,2020-04-07,234,,2020-11-01
Sweden,,,5763,5961,5809,6084,2020-04-21,185,,2020-11-01
Egypt,,,5009,5913,5190,7258,2020-06-15,97,4.4,2020-11-01
Bangladesh,,,3399,5501,3925,9262,2020-06-30,64,1.2,2020-11-01
Philippines,,,2270,5157,2730,11160,2020-07-12,162,0.6,2020-11-01
Ukraine,,,1925,5151,2772,10204,2020-11-01,49,2.6,2020-11-01
China,,,4686,4907,4686,6412,2020-04-17,1290,23.3,2020-11-01
Saudi Arabia,,,3167,4899,3697,7618,2020-07-05,58,1.1,2020-11-01
Honduras,,,1495,3050,1971,5289,2020-07-30,53,1.4,2020-11-01
Poland,,,1807,3033,2074,4997,2020-04-24,40,2.9,2020-11-01
Panama,,,1639,3016,2121,4629,2020-07-24,41,0.9,2020-11-01
Morocco,,,498,3015,1001,7373,2020-11-01,40,2.2,2020-11-01
Dominican Republic,,,1309,2556,1707,4404,2020-04-12,38,0.9,2020-11-01
Algeria,,,1302,2268,1479,4035,2020-04-09,30,1.6,2020-11-01
Switzerland,,,1986,2082,1999,2479,2020-04-04,75,,2020-11-01
Portugal,,,1756,2051,1769,2715,2020-04-03,37,4.9,2020-11-01
Ireland,,,1772,1867,1784,2153,2020-04-24,220,,2020-11-01
Japan,,,1047,1733,1064,4422,2020-05-01,29,4.3,2020-11-01
Australia,,,313,1465,650,3503,2020-08-09,18,0.8,2020-11-01
Israel,,,600,1434,828,2824,2020-08-04,15,1.7,2020-11-01
Nigeria,,,945,1394,1037,2286,2020-06-16,31,3.4,2020-11-01
Moldova,,,845,1363,1041,2088,2020-06-20,14,1.9,2020-11-01
Serbia,,,641,1171,824,1811,2020-07-10,18,1.0,2020-11-01
Bulgaria,,,447,1126,663,2210,2020-08-03,16,5.2,2020-11-01
Austria,,,721,817,735,1067,2020-04-08,30,,2020-11-01
Belarus,,,587,806,716,1007,2020-07-08,7,2.8,2020-11-01
Kuwait,,,478,766,520,1439,2020-05-30,11,1.8,2020-11-01
Denmark,,,617,726,638,1031,2020-04-04,22,,2020-11-01
Hungary,,,602,694,611,921,2020-04-24,23,,2020-11-01
Czechia,,,390,566,422,921,2020-04-14,18,8.0,2020-11-01
United Arab Emirates,,,357,456,364,736,2020-05-10,13,7.4,2020-11-01
South Korea,,,305,381,305,625,2020-03-02,11,,2020-11-01
Finland,,,331,374,339,490,2020-04-21,43,,2020-11-01
Greece,,,212,334,237,589,2020-04-03,10,3.9,2020-11-01
Croatia,,,157,323,204,611,2020-04-19,8,,2020-11-01
Norway,,,256,296,264,405,2020-04-20,16,,2020-11-01
Slovenia,,,127,197,143,341,2020-04-07,6,2.8,2020-11-01
Luxembourg,,,120,196,139,346,2020-04-11,8,,2020-11-01
Malaysia,,,125,142,130,160,2020-03-29,8,,2020-11-01
Cuba,,,88,132,96,232,2020-04-24,6,,2020-11-01
Lithuania,,,81,100,85,138,2020-04-10,6,,2020-11-01
Estonia,,,63,72,68,80,2020-04-02,6,,2020-11-01
Slovakia,,,31,54,34,114,2020-04-15,4,,2020-11-01
Latvia,,,32,41,34,58,2020-04-21,4,,2020-11-01
Cyprus,,,19,28,22,42,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,21,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,17,2020-05-29,2,,2020-11-01
