country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
Brazil,,,980.334178948,550,1481
India,,,898.353289682,568,1122
Mexico,,,641.753173047,456,859
Colombia,,,313.848708355,210,417
South Africa,,,276.666897288,170,363
Peru,,,212.177271824,115,355
Iran,,,180.359768711,95,275
Argentina,,,129.352241108,93,170
Russia,,,114.322655106,55,202
Bolivia,,,70.9057737985,45,97
Indonesia,,,70.1040458716,38,108
Chile,,,66.6704193575,26,120
United Kingdom,,,57.1581977596,8,141
Romania,,,42.6435603528,30,59
Saudi Arabia,,,33.9759235583,17,56
Bangladesh,,,33.2385473422,15,58
Philippines,,,29.3964718183,8,59
Ecuador,,,27.2098214715,5,60
Ukraine,,,25.4637354331,15,37
Panama,,,24.3853043386,15,36
Pakistan,,,22.8728500607,7,43
Egypt,,,22.5977842471,9,41
Honduras,,,19.3902719736,11,28
Turkey,,,18.0583630978,2,41
Dominican Republic,,,18.0460285267,9,29
Morocco,,,16.442710871,9,25
Spain,,,14.3249654791,0,68
Australia,,,12.9168168483,7,21
Poland,,,11.0520669347,4,18
Algeria,,,10.5077989545,4,20
France,,,9.70679127073,0,48
Israel,,,9.41180065679,5,15
Italy,,,8.61648269747,0,31
Germany,,,7.56415009404,1,23
Serbia,,,7.42458970701,4,11
Moldova,,,7.33662333889,4,11
Bulgaria,,,7.16807517613,5,10
Nigeria,,,6.94516886303,3,14
Canada,,,5.29303303811,0,12
Sweden,,,4.76138591703,1,8
Japan,,,4.24196068579,0,16
Belgium,,,3.73961618904,0,16
Belarus,,,3.10577720937,2,5
Kuwait,,,3.02567213719,1,7
Portugal,,,2.77696657155,0,7
China,,,2.03617252177,0,14
Netherlands,,,1.71023449628,0,7
Croatia,,,1.22413167596,0,2
Ireland,,,1.16614870097,0,5
Czechia,,,0.96257066782,0,3
United Arab Emirates,,,0.89167481973,0,3
Hungary,,,0.740022247725,0,2
Greece,,,0.692667738658,0,2
Switzerland,,,0.65700310462,0,3
Slovenia,,,0.577753644024,0,2
Denmark,,,0.5761403847,0,2
South Korea,,,0.553515705589,0,2
Luxembourg,,,0.518023258753,0,2
Austria,,,0.516124469498,0,2
Finland,,,0.294498921014,0,1
Cuba,,,0.263917913967,0,1
Norway,,,0.236578845313,0,1
Malaysia,,,0.168780148433,0,1
Lithuania,,,0.1434741001,0,1
Slovakia,,,0.122262763245,0,1
Estonia,,,0.0667720594659,0,1
Latvia,,,0.0525369092411,0,1
Cyprus,,,0.0457139656663,0,1
Malta,,,0.0215112961727,0,1
Iceland,,,0.0188445645672,0,1
