date,actual_deaths,total_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper,predicted_new_infected_mean,predicted_new_infected_lower,predicted_new_infected_upper,predicted_current_infected_mean,predicted_current_infected_lower,predicted_current_infected_upper,predicted_total_infected_mean,predicted_total_infected_lower,predicted_total_infected_upper
2020-02-10,,,,,,,,,485,250,750,485,250,750,485,250,750
2020-02-11,,,,,,,,,485,250,750,969,500,1500,969,500,1500
2020-02-12,,,,,,,,,485,250,750,1454,750,2250,1454,750,2250
2020-02-13,,,,,,,,,485,250,750,1939,1000,3000,1939,1000,3000
2020-02-14,,,,,,,,,485,250,750,2424,1250,3750,2424,1250,3750
2020-02-15,,,,,,,,,485,250,750,2908,1500,4500,2908,1500,4500
2020-02-16,,,,,,,,,485,250,750,3393,1750,5250,3393,1750,5250
2020-02-17,,,,,,,,,485,250,750,3878,2000,6000,3878,2000,6000
2020-02-18,,,,,,,,,485,250,750,4363,2250,6750,4363,2250,6750
2020-02-19,,,,,,,,,1598,849,2539,5960,3099,9289,5960,3099,9289
2020-02-20,,,,,,,,,1593,847,2530,7554,3947,11819,7554,3947,11819
2020-02-21,,,,,,,,,1718,917,2734,9272,4865,14552,9272,4865,14552
2020-02-22,,,,,,,,,1972,1059,3147,11244,5925,17698,11244,5925,17698
2020-02-23,,,,,,,,,2498,1353,4003,13743,7278,21700,13743,7278,21700
2020-02-24,,,,,,,,,3326,1815,5344,17068,9094,27044,17068,9094,27044
2020-02-25,,,,,,,,,4013,2202,6448,20597,11047,32741,21081,11297,33491
2020-02-26,,,,,,,,,4689,2587,7523,24801,13384,39514,25770,13884,41014
2020-02-27,,,,,,,,,5566,3090,8907,29882,16225,47670,31336,16975,49920
2020-02-28,,,,,,,,,6699,3743,10675,36096,19718,57595,38035,20718,60595
2020-02-29,,,,,,,,,8164,4594,13027,43776,24063,69871,46199,25313,73621
2020-03-01,,,,,,,,,9813,5560,15599,53104,29373,84720,56013,30873,89220
2020-03-02,,,,,,,,,11670,6661,18394,64289,35784,102363,67683,37534,107613
2020-03-03,,,,,,,,,13859,7978,21611,77664,43512,123224,81542,45512,129224
2020-03-04,,,,,,,,,16484,9582,25789,93663,52845,148263,98025,55095,155013
2020-03-05,1,1,,,,,,,19610,11533,30722,111675,63528,176446,117635,66628,185734
2020-03-06,1,2,,,,,,,23217,13846,36038,133298,76527,209954,140852,80475,221772
2020-03-07,0,2,,,,,,,27307,16442,42587,158886,92052,249807,168158,96918,264359
2020-03-08,1,3,,,,,,,31920,19530,48647,188834,110523,295308,200078,116448,313005
2020-03-09,1,4,,,,,,,37067,22727,55786,223402,131898,347092,237145,139176,368791
2020-03-10,2,6,,,,,,,42688,25989,63287,262764,156071,405035,279832,165166,432078
2020-03-11,2,8,,,,,,,48629,29483,70201,307380,183352,468787,328461,194649,502278
2020-03-12,0,8,,,,,,,54684,33348,76561,357375,214113,537825,383145,227998,578839
2020-03-13,0,8,,,,,,,60628,37699,82456,412437,248723,611374,443773,265698,661294
2020-03-14,13,21,,,,,,,66228,42502,89071,471966,287481,689770,510001,308200,750365
2020-03-15,0,21,,,,,,,71252,47353,93880,535054,330241,770624,581253,355554,844244
2020-03-16,35,56,,,,,,,75497,52217,97375,600737,376898,852400,656750,407772,941619
2020-03-17,0,56,,,,,,,78827,57046,100577,667895,427283,934583,735577,464818,1042196
2020-03-18,16,72,,,,,,,81201,60381,103545,735237,479687,1016517,816779,525200,1145740
2020-03-19,66,138,,,,,,,82666,62415,105747,801419,532520,1096475,899444,587615,1251487
2020-03-20,40,178,,,,,,,83331,63750,106106,865141,584737,1171859,982776,651365,1357593
2020-03-21,56,234,,,,,,,83341,64172,106141,925265,635062,1241962,1066116,715538,1463733
2020-03-22,48,282,,,,,,,82836,64489,104818,980794,683109,1304193,1148952,780027,1568551
2020-03-23,54,336,,,,,,,81942,64066,102715,1030815,727645,1358261,1230894,844094,1671266
2020-03-24,87,423,,,,,,,80758,63488,101052,1074507,768406,1403527,1311652,907582,1772317
2020-03-25,43,466,,,,,,,79364,62811,98747,1111184,805228,1438986,1391016,970394,1871064
2020-03-26,114,580,,,,,,,77820,62165,96555,1140375,837910,1465340,1468836,1032560,1967618
2020-03-27,181,761,,,,,,,76175,61210,94146,1161866,865771,1482925,1545011,1093770,2061764
2020-03-28,260,1021,,,,,,,74465,59125,91813,1175703,887197,1492282,1619476,1152895,2153576
2020-03-29,210,1231,,,,,,,72720,57536,89588,1182195,902232,1492800,1692196,1210432,2243164
2020-03-30,180,1411,,,,,,,70961,55907,87146,1181905,910785,1486065,1763158,1266340,2330309
2020-03-31,382,1793,,,,,,,69204,53842,85134,1175612,912410,1473824,1832362,1320182,2415443
2020-04-01,564,2357,,,,,,,67461,51979,83370,1164245,907343,1456616,1899823,1372162,2498812
