country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,111100,174538,135176,238996,2020-07-29,1595,0.9,2020-11-01
India,,,53866,120578,79430,177093,2020-06-16,2003,1.1,2020-11-01
Mexico,,,58481,96306,82329,128444,2020-06-03,1092,0.9,2020-11-01
United Kingdom,,,41483,42490,41510,46308,2020-04-21,1224,58.6,2020-11-01
Italy,,,35412,36046,35436,38430,2020-03-27,919,119.0,2020-11-01
Peru,,,26658,35907,29261,47170,2020-08-14,4143,1.4,2020-11-01
Spain,,,28797,32272,29688,39710,2020-06-19,1179,5.9,2020-11-01
France,,,30434,31424,30477,35744,2020-04-15,1438,,2020-11-01
Colombia,,,15979,30441,22234,45275,2020-07-29,380,0.9,2020-11-01
Iran,,,20125,27773,22864,36769,2020-07-28,235,1.3,2020-11-01
South Africa,,,12423,22027,15890,31933,2020-07-22,572,1.3,2020-11-01
Russia,,,15951,21812,17728,30406,2020-05-29,232,1.4,2020-11-01
Argentina,,,6330,19084,11473,30694,2020-08-19,282,0.7,2020-11-01
Chile,,,10578,14227,11141,22378,2020-07-17,1057,5.6,2020-11-01
Indonesia,,,6346,10671,7919,17328,2020-07-22,139,1.0,2020-11-01
Belgium,,,9969,10545,10012,12793,2020-04-10,496,31.4,2020-11-01
Germany,,,9249,9955,9298,12202,2020-04-15,510,30.4,2020-11-01
Canada,,,9095,9507,9129,10491,2020-04-16,251,37.3,2020-11-01
Turkey,,,6039,7458,6168,11081,2020-04-19,127,4.9,2020-11-01
Ecuador,,,6146,7420,6281,10216,2020-05-10,410,2.2,2020-11-01
Bolivia,,,4233,7038,5298,10439,2020-08-04,92,1.1,2020-11-01
Philippines,,,2795,7023,3884,13875,2020-07-12,162,0.5,2020-11-01
Pakistan,,,6201,6979,6315,8079,2020-06-14,178,10.8,2020-11-01
Netherlands,,,6204,6565,6229,7961,2020-04-07,234,23.5,2020-11-01
Romania,,,3106,6083,4208,9511,2020-08-13,53,1.3,2020-11-01
Sweden,,,5802,5955,5828,6055,2020-04-21,185,8.5,2020-11-01
Egypt,,,5197,5853,5297,6938,2020-06-15,97,5.8,2020-11-01
Bangladesh,,,3781,5760,4265,8940,2020-06-30,64,1.0,2020-11-01
Saudi Arabia,,,3506,5192,4032,7118,2020-07-05,58,1.1,2020-11-01
China,,,4706,4900,4706,6265,2020-04-17,1290,116.7,2020-11-01
Ukraine,,,2182,4650,3008,8159,2020-11-01,41,1.4,2020-11-01
Morocco,,,743,3370,1559,7180,2020-11-01,45,1.6,2020-11-01
Poland,,,1913,2945,2205,4437,2020-04-24,40,1.2,2020-11-01
Panama,,,1827,2791,2189,3853,2020-07-24,41,1.4,2020-11-01
Dominican Republic,,,1501,2628,1885,4127,2020-04-12,38,1.5,2020-11-01
Honduras,,,1608,2571,1957,3771,2020-07-30,53,1.6,2020-11-01
Japan,,,1148,2338,1264,5839,2020-05-01,29,1.9,2020-11-01
Algeria,,,1402,2165,1575,3507,2020-04-09,30,1.1,2020-11-01
Switzerland,,,1996,2128,2015,2507,2020-04-04,75,14.9,2020-11-01
Israel,,,781,2044,1177,3578,2020-08-19,73,0.3,2020-11-01
Portugal,,,1786,2035,1796,2606,2020-04-03,37,14.9,2020-11-01
Ireland,,,1775,1852,1785,2080,2020-04-24,220,,2020-11-01
Australia,,,463,1482,791,2968,2020-08-16,25,1.1,2020-11-01
Moldova,,,914,1321,1063,1882,2020-08-13,15,1.2,2020-11-01
Nigeria,,,985,1288,1044,1935,2020-06-16,31,2.5,2020-11-01
Bulgaria,,,527,1099,724,1989,2020-08-03,16,1.2,2020-11-01
Serbia,,,684,965,796,1215,2020-07-10,18,2.7,2020-11-01
Austria,,,729,816,742,1044,2020-04-08,30,,2020-11-01
Belarus,,,622,814,734,990,2020-08-16,7,1.1,2020-11-01
Kuwait,,,507,738,544,1247,2020-05-30,11,3.6,2020-11-01
Denmark,,,621,704,638,916,2020-04-04,22,,2020-11-01
Hungary,,,609,686,616,876,2020-04-24,23,,2020-11-01
Czechia,,,404,578,439,881,2020-04-14,18,2.7,2020-11-01
Greece,,,235,482,310,840,2020-04-03,10,1.7,2020-11-01
United Arab Emirates,,,367,455,372,684,2020-05-10,13,7.4,2020-11-01
Finland,,,334,372,341,479,2020-04-21,43,,2020-11-01
South Korea,,,307,357,307,526,2020-03-02,11,6.0,2020-11-01
Norway,,,262,313,275,428,2020-04-20,16,,2020-11-01
Croatia,,,168,274,201,413,2020-04-19,8,1.1,2020-11-01
Luxembourg,,,124,168,138,223,2020-04-11,8,,2020-11-01
Slovenia,,,129,160,134,216,2020-04-07,6,,2020-11-01
Malaysia,,,125,140,129,156,2020-03-29,8,,2020-11-01
Cuba,,,88,125,95,204,2020-04-24,6,,2020-11-01
Lithuania,,,81,93,84,117,2020-04-10,6,,2020-11-01
Estonia,,,63,71,67,79,2020-04-02,6,,2020-11-01
Slovakia,,,33,64,39,132,2020-04-15,4,0.5,2020-11-01
Latvia,,,33,44,35,64,2020-04-21,4,,2020-11-01
Cyprus,,,20,29,23,40,2020-03-30,2,,2020-11-01
Iceland,,,10,13,10,18,2020-03-15,5,,2020-11-01
Malta,,,9,12,10,14,2020-05-29,2,,2020-11-01
