country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
Brazil,,,60632,131211,103092,196637,2020-06-04,1473,1.1,2020-10-01
India,,,17834,96494,39872,200605,2020-06-16,2003,2.4,2020-10-01
Mexico,,,28510,91787,60359,126517,2020-06-03,1092,1.1,2020-10-01
United Kingdom,,,43991,48549,44900,52169,2020-04-21,1172,5.3,2020-10-01
Italy,,,34788,36475,35041,40278,2020-03-27,919,39.1,2020-10-01
France,,,29864,30877,29896,35489,2020-04-15,1438,49.9,2020-10-01
Spain,,,28364,29215,28414,31196,2020-06-19,1179,96.4,2020-10-01
Peru,,,9860,22509,15780,32499,2020-06-14,380,1.0,2020-10-01
Iran,,,10958,20236,16387,26073,2020-06-29,162,1.0,2020-10-01
Russia,,,9521,19881,13566,31902,2020-05-29,232,0.7,2020-10-01
Colombia,,,3488,19676,11711,27951,2020-06-28,310,1.9,2020-10-01
Pakistan,,,4473,16087,8805,28654,2020-06-14,178,1.8,2020-10-01
South Africa,,,2749,14343,7273,20689,2020-08-21,144,1.6,2020-10-01
Egypt,,,3034,13139,7604,20823,2020-09-01,128,1.6,2020-10-01
Chile,,,5753,12967,7784,19096,2020-06-08,627,2.5,2020-10-01
Germany,,,8995,10454,9073,13538,2020-04-15,510,48.4,2020-10-01
Canada,,,8678,10197,8927,13068,2020-04-16,251,6.1,2020-10-01
Belgium,,,9754,10026,9778,10765,2020-04-10,496,44.7,2020-10-01
Indonesia,,,2934,8863,4455,14606,2020-09-30,86,1.5,2020-10-01
Bangladesh,,,1888,8598,4454,14456,2020-08-19,80,2.0,2020-10-01
Turkey,,,5150,7777,5470,12832,2020-04-19,127,6.1,2020-10-01
Argentina,,,1351,6986,3472,12540,2020-09-17,80,1.8,2020-10-01
Bolivia,,,1201,6776,3240,10448,2020-07-01,78,0.9,2020-10-01
Netherlands,,,6132,6464,6170,7097,2020-04-07,234,,2020-10-01
Ecuador,,,4576,6388,4885,10824,2020-05-10,410,1.8,2020-10-01
Sweden,,,5370,6323,5778,7601,2020-04-21,185,2.4,2020-10-01
Saudi Arabia,,,1698,5183,3120,7169,2020-06-30,50,0.9,2020-10-01
China,,,4641,4647,4641,4680,2020-04-17,1290,,2020-10-01
Romania,,,1667,3668,2246,4806,2020-05-08,35,1.6,2020-10-01
Ukraine,,,1188,3107,1825,4946,2020-06-17,31,1.5,2020-10-01
Honduras,,,542,3068,2018,4545,2020-07-01,45,0.7,2020-10-01
Poland,,,1477,3011,1868,4454,2020-04-24,40,1.4,2020-10-01
Dominican Republic,,,754,2899,1064,5608,2020-04-12,38,4.6,2020-10-01
Philippines,,,1270,2720,1427,5111,2020-04-12,50,4.8,2020-10-01
Panama,,,645,2443,1327,3479,2020-08-25,22,1.6,2020-10-01
Algeria,,,920,2111,1270,4244,2020-04-09,30,2.8,2020-10-01
Switzerland,,,1965,2054,1977,2388,2020-04-04,75,31.0,2020-10-01
Portugal,,,1579,1923,1648,2542,2020-04-03,37,10.3,2020-10-01
Nigeria,,,603,1921,866,4154,2020-06-16,31,1.2,2020-10-01
Ireland,,,1738,1824,1746,2205,2020-04-24,220,27.0,2020-10-01
Moldova,,,549,1348,945,2003,2020-06-20,14,2.5,2020-10-01
Japan,,,976,1215,980,1768,2020-05-04,49,5.8,2020-10-01
Belarus,,,398,852,545,1628,2020-06-18,7,0.8,2020-10-01
Austria,,,705,810,720,976,2020-04-08,30,,2020-10-01
Hungary,,,586,776,612,1114,2020-04-24,23,13.0,2020-10-01
Denmark,,,606,674,621,832,2020-04-04,22,16.0,2020-10-01
Bulgaria,,,232,649,357,1000,2020-06-05,12,2.5,2020-10-01
Kuwait,,,358,601,409,1013,2020-05-30,11,1.5,2020-10-01
Serbia,,,281,453,310,712,2020-04-01,12,1.2,2020-10-01
Czechia,,,349,447,357,579,2020-04-14,18,,2020-10-01
Israel,,,322,433,336,691,2020-04-18,13,4.0,2020-10-01
United Arab Emirates,,,316,432,337,751,2020-05-10,13,7.0,2020-10-01
Finland,,,328,366,334,474,2020-04-21,43,,2020-10-01
South Korea,,,282,357,283,570,2020-03-02,11,,2020-10-01
Malaysia,,,121,274,136,472,2020-03-29,8,,2020-10-01
Norway,,,251,273,258,312,2020-04-20,16,8.0,2020-10-01
Morocco,,,228,270,235,399,2020-03-27,12,,2020-10-01
Greece,,,192,223,203,271,2020-04-03,10,,2020-10-01
Croatia,,,108,156,116,216,2020-04-19,8,2.0,2020-10-01
Slovenia,,,111,122,113,151,2020-04-07,6,,2020-10-01
Luxembourg,,,110,118,112,137,2020-04-11,8,,2020-10-01
Australia,,,104,116,104,153,2020-04-23,8,,2020-10-01
Lithuania,,,78,111,86,156,2020-04-10,6,,2020-10-01
Cuba,,,86,103,90,138,2020-04-24,6,,2020-10-01
Estonia,,,69,89,75,149,2020-04-02,6,,2020-10-01
Latvia,,,30,47,32,79,2020-04-21,4,,2020-10-01
Slovakia,,,28,35,28,59,2020-04-15,4,,2020-10-01
Cyprus,,,19,30,20,46,2020-03-30,2,,2020-10-01
Malta,,,9,13,11,15,2020-05-29,2,,2020-10-01
Iceland,,,10,13,10,19,2020-03-15,5,,2020-10-01
