country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,21.7261595243,8,46
US,FL,Miami-Dade,19.2728480813,9,34
US,AZ,Maricopa,13.7966686345,7,23
US,TX,Harris,12.7254663804,5,22
US,CA,Orange,9.80524917419,4,18
US,FL,Palm Beach,8.47341335217,4,15
US,FL,Broward,8.45614959935,4,14
US,TX,Bexar,7.6768048381,3,14
US,IL,Cook,6.24010100021,0,17
US,NV,Clark,6.10164127275,2,11
US,CA,Riverside,6.04635734212,2,12
Canada,,Quebec,5.92491288392,0,19
US,CA,San Bernardino,5.68627908614,2,11
US,TX,Dallas,5.16436545882,2,9
US,NY,New York City,4.69870977739,0,23
US,FL,Hillsborough,4.37385691851,2,8
US,TX,Tarrant,4.05065941874,1,7
US,CA,Sacramento,3.66898224241,1,7
US,FL,Orange,3.65021561648,1,7
Canada,,Ontario,3.38503148655,0,11
US,MA,Middlesex,3.29304293923,0,8
US,CA,Alameda,3.26696372778,1,7
US,CA,San Diego,3.19639835491,1,7
US,MI,Wayne,2.84641569493,0,7
US,PA,Philadelphia,2.52840199858,0,7
US,CA,Santa Clara,2.4850461353,0,6
US,MA,Suffolk,1.44780863967,0,4
US,WA,King,1.27477292864,0,4
Canada,,Alberta,1.19134090496,0,3
Canada,,British Columbia,0.937530496029,0,2
US,NJ,Essex,0.698498157265,0,3
US,NJ,Bergen,0.648581435512,0,3
US,NV,Washoe,0.646589702061,0,2
US,NJ,Hudson,0.543495949481,0,2
US,LA,Orleans,0.510375894132,0,2
US,NY,Suffolk,0.371964955249,0,2
US,NY,Westchester,0.241226329531,0,1
US,NY,Nassau,0.230122369812,0,2
