country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,,,1080,801,1432
US,TX,,214.104846092,162,275
US,FL,,168.141823799,114,232
US,CA,,135.62650967,79,198
US,AZ,,59.8592058104,41,81
US,GA,,50.4343565506,28,80
US,SC,,39.9878489279,28,54
US,LA,,32.6352007914,15,57
US,MS,,28.3827688528,16,44
US,NC,,26.1592909706,15,41
US,OH,,23.571231706,9,43
US,AL,,22.3690123547,14,32
US,IL,,19.6543589895,6,42
US,TN,,19.2262545213,13,26
US,VA,,17.8941827963,5,40
US,NV,,16.5108710259,10,24
US,PA,,13.9558754358,2,32
US,MA,,13.9328296882,2,32
US,IN,,12.9861089957,2,32
US,WA,,12.4951049413,4,27
US,MD,,11.7158620724,2,29
US,NY,,10.3804532824,0,58
US,MO,,9.92988355884,4,18
US,AR,,9.39031448865,6,14
US,MI,,8.57218245698,1,22
US,PR,,8.29379825384,4,14
US,WI,,8.20821640541,3,15
US,NJ,,7.79611154121,1,21
US,OK,,7.59279899688,4,12
US,IA,,7.30447837634,2,15
US,MN,,7.26889942275,2,17
US,ID,,6.83098217175,4,10
US,CO,,6.39020263489,1,16
US,KY,,5.89526903626,2,11
US,NM,,5.21163658397,2,10
US,OR,,5.07356908572,2,8
US,UT,,4.71093071023,2,7
US,KS,,3.58392859729,1,7
US,NE,,2.40253163521,1,5
US,WV,,2.30423467,1,5
US,MT,,1.97234578049,1,3
US,CT,,1.95039791968,0,6
US,NH,,1.46172924864,0,4
US,RI,,1.37897858912,0,3
US,SD,,1.33598048159,0,3
US,DE,,1.07468523773,0,3
US,ND,,1.05396216073,0,2
US,DC,,0.827598033144,0,2
US,HI,,0.604384714304,0,2
US,AK,,0.424404183185,0,1
US,ME,,0.259476684851,0,1
US,WY,,0.194597747227,0,1
US,VI,,0.14107658112,0,1
US,VT,,0.103925300801,0,1
US,GU,,0.0175959816662,0,1
US,MP,,0.00632494387344,0,1
US,AS,,,,
