country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
US,CA,Los Angeles,39.3000360565,21,58
US,AZ,Maricopa,33.7203261486,23,45
US,FL,Miami-Dade,27.7489027627,18,41
US,TX,Harris,24.0795167887,13,34
US,FL,Broward,17.4335181252,11,24
US,NV,Clark,16.409714499,11,24
US,TX,Bexar,15.4540551669,10,24
US,CA,Orange,11.5444189354,7,18
US,FL,Palm Beach,11.0464558835,7,16
US,CA,Riverside,10.1277872782,6,15
US,CA,San Bernardino,9.60995822323,6,14
US,TX,Dallas,9.37789449594,6,13
US,FL,Hillsborough,8.49358013208,6,12
US,TX,Tarrant,7.46094588149,5,11
US,FL,Orange,7.17218987774,4,10
US,IL,Cook,6.18279657814,1,13
US,CA,San Diego,5.0466621186,2,8
US,NY,New York City,4.9656829989,0,25
US,CA,Sacramento,4.00036225124,1,8
US,MA,Middlesex,3.3022309701,0,8
Canada,,Quebec,2.88091277056,0,8
US,MI,Wayne,2.47119616096,0,7
US,CA,Alameda,2.20755850715,1,4
US,WA,King,1.95716189047,0,5
US,PA,Philadelphia,1.93684697629,0,6
US,MA,Suffolk,1.82102633861,0,5
US,CA,Santa Clara,1.3519893154,0,3
Canada,,Alberta,1.32224590098,0,2
Canada,,Ontario,1.13275645507,0,3
US,NJ,Bergen,1.00613369111,0,4
US,NV,Washoe,0.975749296897,0,2
US,NJ,Essex,0.894182448413,0,4
US,NY,Suffolk,0.614017473353,0,3
US,LA,Orleans,0.54870394503,0,2
US,NJ,Hudson,0.500949344031,0,2
US,NY,Westchester,0.364524977909,0,2
US,NY,Nassau,0.363942801583,0,2
Canada,,British Columbia,0.346989754982,0,1
