country,region,subregion,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio,projection_end_date
US,NY,New York City,23283,24262,23327,28528,2020-04-07,814,153.4,2020-11-01
US,CA,Los Angeles,3809,9950,4819,20364,2020-04-18,79,5.2,2020-11-01
Canada,,Quebec,5627,6400,5794,7376,2020-05-31,202,16.4,2020-11-01
US,IL,Cook,4725,5386,4849,6037,2020-05-13,140,6.6,2020-11-01
US,AZ,Maricopa,1133,4218,3220,5864,2020-07-09,53,1.0,2020-11-01
US,FL,Miami-Dade,1139,3863,2081,6144,2020-04-16,37,5.0,2020-11-01
US,MI,Wayne,2759,3226,2795,4734,2020-04-22,173,70.0,2020-11-01
Canada,,Ontario,2764,3174,2827,3957,2020-05-04,120,15.0,2020-11-01
US,MA,Middlesex,1916,2448,1971,3812,2020-04-25,201,15.0,2020-11-01
US,NJ,Bergen,2028,2407,2055,3363,2020-06-25,265,,2020-11-01
US,CA,Riverside,537,2366,846,4567,2020-04-27,23,,2020-11-01
US,NY,Nassau,2190,2322,2203,2941,2020-04-07,338,,2020-11-01
US,NY,Suffolk,1993,2322,2018,3391,2020-05-06,226,,2020-11-01
US,NJ,Essex,2070,2311,2105,2839,2020-06-25,247,,2020-11-01
US,CA,Orange,423,2228,789,4952,2020-07-09,26,9.5,2020-11-01
US,FL,Palm Beach,606,2076,1265,3135,2020-07-07,20,1.4,2020-11-01
US,PA,Philadelphia,1637,2049,1709,2956,2020-05-01,97,29.0,2020-11-01
US,NV,Clark,483,2032,987,3877,2020-04-12,25,,2020-11-01
US,TX,Harris,458,1840,808,4527,2020-07-11,16,4.3,2020-11-01
US,CA,San Diego,422,1663,538,4439,2020-04-22,24,,2020-11-01
US,NJ,Hudson,1482,1619,1502,1899,2020-04-19,178,,2020-11-01
US,FL,Broward,464,1571,622,3038,2020-05-08,18,1.3,2020-11-01
US,CA,San Bernardino,306,1567,688,3371,2020-07-08,21,7.0,2020-11-01
US,NY,Westchester,1435,1528,1447,1908,2020-04-06,144,24.0,2020-11-01
US,TX,Bexar,184,1487,767,3236,2020-07-09,19,0.8,2020-11-01
US,TX,Dallas,451,1284,693,2604,2020-06-30,20,4.5,2020-11-01
US,FL,Hillsborough,188,1240,670,2506,2020-07-09,19,12.0,2020-11-01
US,MA,Suffolk,1020,1165,1037,1510,2020-04-25,106,13.0,2020-11-01
US,WA,King,637,924,667,1575,2020-03-28,27,2.8,2020-11-01
US,FL,Orange,80,772,332,1711,2020-07-10,9,,2020-11-01
US,TX,Tarrant,268,623,372,1171,2020-06-10,11,0.7,2020-11-01
US,CA,Alameda,148,608,182,2357,2020-04-15,13,,2020-11-01
US,LA,Orleans,540,579,552,667,2020-04-14,32,,2020-11-01
US,CA,Santa Clara,166,342,186,886,2020-04-22,11,,2020-11-01
US,CA,Sacramento,83,308,97,1141,2020-04-09,11,2.5,2020-11-01
US,NV,Washoe,93,287,137,646,2020-05-25,6,2.0,2020-11-01
Canada,,British Columbia,187,261,199,465,2020-04-13,11,,2020-11-01
Canada,,Alberta,160,261,172,505,2020-05-04,9,,2020-11-01
