country,region,subregion,daily_deaths,daily_deaths_lower,daily_deaths_upper
India,,,1128.36327728,650,1496
Brazil,,,721.194020189,420,1192
Mexico,,,452.638510378,334,635
Argentina,,,315.304056282,239,486
Colombia,,,181.402388411,118,285
Iran,,,169.305376092,98,262
Spain,,,145.342832077,58,412
Russia,,,123.612772819,34,245
Indonesia,,,122.405720385,80,204
Peru,,,95.0982700044,25,196
South Africa,,,75.1144961861,31,147
Turkey,,,63.2862298447,16,123
France,,,61.3550774034,1,305
Philippines,,,58.2768575334,32,92
Ukraine,,,54.0847746454,34,74
Chile,,,39.2771705355,8,100
Romania,,,38.5495965181,26,54
Bolivia,,,36.7397295451,19,54
Morocco,,,32.9472919158,19,49
Bangladesh,,,30.5411510306,14,53
Ecuador,,,28.5156844858,3,62
United Kingdom,,,26.1548243351,0,100
Saudi Arabia,,,24.9760829969,11,42
Israel,,,23.221952504,12,36
Egypt,,,17.6609691888,2,49
Italy,,,17.0704826002,0,81
Honduras,,,15.3962497688,6,27
Poland,,,15.1364207793,7,25
Panama,,,13.7977174692,10,21
Moldova,,,11.7720783082,6,18
Dominican Republic,,,11.5931198608,6,20
Czechia,,,10.1443189588,6,15
Japan,,,8.54059646745,3,17
Algeria,,,7.90466706268,2,16
Pakistan,,,7.5504254921,1,17
Canada,,,7.47494103176,0,24
Germany,,,7.151324923,0,26
Hungary,,,6.34550818659,3,11
Portugal,,,6.30266191865,0,14
Bulgaria,,,5.88605084885,3,9
Netherlands,,,5.60291375327,0,19
Greece,,,5.36232172842,3,8
Australia,,,4.7164917665,1,9
Belgium,,,4.68948402874,0,18
Belarus,,,4.62234540044,2,9
Switzerland,,,3.56410481965,0,9
Nigeria,,,2.93786741405,0,7
Kuwait,,,2.83621641814,0,6
South Korea,,,2.79639614769,0,7
Sweden,,,2.71624850406,0,10
Croatia,,,2.67500820274,1,5
Austria,,,2.49048283397,0,6
Serbia,,,1.44181776408,0,3
United Arab Emirates,,,1.43306615757,0,4
Denmark,,,1.31259250635,0,4
Cuba,,,1.10192315202,0,3
Ireland,,,0.961476540334,0,4
Malta,,,0.836172929608,0,2
China,,,0.756705265335,0,7
Slovenia,,,0.495722753255,0,2
Finland,,,0.414258765567,0,2
Slovakia,,,0.360818148908,0,1
Norway,,,0.296133694388,0,1
Malaysia,,,0.267631168996,0,1
Luxembourg,,,0.207796084535,0,1
Lithuania,,,0.107396274296,0,1
Latvia,,,0.0970633469395,0,1
Estonia,,,0.0749535353189,0,1
Cyprus,,,0.0600002449744,0,1
Iceland,,,0.0188831094409,0,1
