date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-06-20,,14,11,22,40304,28979,56617
2020-06-21,,13,11,21,40318,28991,56638
2020-06-22,,13,11,21,40331,29001,56659
2020-06-23,,13,11,20,40347,29013,56679
2020-06-24,,13,11,19,40361,29023,56698
2020-06-25,,13,11,19,40375,29035,56717
2020-06-26,,13,11,19,40388,29045,56736
2020-06-27,,13,11,19,40401,29057,56755
2020-06-28,,13,11,19,40415,29067,56774
2020-06-29,,13,11,19,40428,29079,56793
2020-06-30,,13,11,19,40443,29089,56812
