country,region,current_deaths,total_deaths,total_deaths_lower,total_deaths_upper,peak_date,peak_deaths,peak_over_current_deaths_ratio
US,,8314,40632,28373,61409,2020-04-09,1915,1.4
US,NY,3565,14138,11080,18558,2020-04-08,804,1.3
US,NJ,846,5674,3480,8869,2020-04-10,323,1.6
US,MI,540,2156,1662,2975,2020-04-06,94,1.5
US,LA,409,1852,1202,3104,2020-04-10,69,1.8
US,MA,216,1522,932,2571,2020-04-09,60,2.5
US,IL,243,1155,922,1530,2020-04-08,49,1.5
US,FL,191,1128,681,2067,2020-04-09,52,1.9
US,CT,165,1109,716,1683,2020-04-11,45,1.3
US,PA,136,940,598,1618,2020-04-11,37,1.1
US,GA,201,854,520,1532,2020-04-09,35,2.1
US,CA,276,845,546,1478,2020-04-05,41,1.1
US,IN,116,719,395,1336,2020-04-11,33,2.4
US,TX,105,674,350,1305,2020-04-10,30,2.0
US,OH,102,568,441,772,2020-04-08,18,1.6
US,AL,43,527,385,820,2020-04-10,16,2.0
US,WA,284,500,387,675,2020-03-31,28,1.3
US,CO,111,489,295,832,2020-04-09,21,1.5
US,WI,56,482,287,872,2020-04-10,22,1.2
US,AZ,52,401,215,726,2020-04-11,18,1.6
US,TN,43,380,183,839,2020-04-11,16,2.7
US,MD,53,361,201,688,2020-04-10,16,1.5
US,NC,24,240,131,423,2020-04-11,10,2.0
US,NV,46,236,165,358,2020-04-07,10,3.3
US,VA,52,230,155,395,2020-04-06,9,1.5
US,KY,37,213,142,351,2020-04-07,9,1.5
US,OK,42,206,138,350,2020-04-07,8,2.0
US,SC,40,202,137,339,2020-04-05,8,0.9
US,RI,17,197,103,412,2020-04-10,7,2.3
US,KS,21,189,127,303,2020-04-06,9,2.2
US,OR,22,177,119,301,2020-04-06,8,8.0
US,MS,35,171,121,255,2020-04-06,6,1.0
US,MO,24,161,110,259,2020-04-05,6,1.2
US,MN,24,147,106,216,2020-04-05,5,2.5
US,DC,21,137,100,185,2020-04-06,5,0.8
US,VT,20,134,103,185,2020-04-05,5,1.7
US,PR,18,128,95,193,2020-04-08,5,1.7
US,UT,8,115,84,183,2020-04-09,5,5.0
US,ME,10,112,80,166,2020-04-09,4,4.0
US,AR,14,109,82,158,2020-04-08,4,2.0
US,ID,10,109,78,163,2020-04-08,4,4.0
US,IA,14,106,82,149,2020-04-05,3,1.0
US,NM,10,106,78,150,2020-04-09,4,1.3
US,NH,7,104,74,149,2020-04-08,4,2.0
US,DE,14,100,80,132,2020-04-07,3,
US,NE,6,89,72,117,2020-04-09,3,
US,SD,2,75,63,86,2020-04-03,3,
US,WV,2,73,58,93,2020-04-08,2,
US,MT,5,69,60,80,2020-04-08,2,
US,HI,3,68,60,81,2020-04-12,2,2.0
US,ND,3,67,58,78,2020-04-08,2,
US,AK,5,41,16,132,2020-04-07,2,1.0
US,GU,4,33,17,72,2020-04-07,2,
US,MP,1,14,1,45,2020-03-08,0,
US,AS,0,,,,,,
US,VI,0,,,,,,
US,WY,0,,,,,,
