date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-03-02,,,,,,,
2020-03-03,,,,,,,
2020-03-04,,,,,,,
2020-03-05,,,,,,,
2020-03-06,,,,,,,
2020-03-07,,,,,,,
2020-03-08,,,,,,,
2020-03-09,,,,,,,
2020-03-10,,,,,,,
2020-03-11,,,,,,,
2020-03-12,,,,,,,
2020-03-13,,,,,,,
2020-03-14,,,,,,,
2020-03-15,,,,,,,
2020-03-16,,,,,,,
2020-03-17,,,,,,,
2020-03-18,,,,,,,
2020-03-19,,,,,,,
2020-03-20,,,,,,,
2020-03-21,,,,,,,
2020-03-22,,,,,,,
2020-03-23,,,,,,,
2020-03-24,,,,,,,
2020-03-25,,,,,,,
2020-03-26,,,,,,,
2020-03-27,,,,,,,
2020-03-28,,,,,,,
2020-03-29,3,,,,,,
2020-03-30,1,,,,,,
2020-03-31,4,,,,,,
2020-04-01,2,,,,,,
2020-04-02,2,,,,,,
2020-04-03,2,,,,,,
2020-04-04,3,,,,,,
2020-04-05,,4,3,6,21,20,23
2020-04-06,,4,3,6,25,23,29
2020-04-07,,5,4,7,30,27,36
2020-04-08,,6,4,7,35,31,43
2020-04-09,,6,4,7,41,35,50
2020-04-10,,7,4,8,48,40,58
2020-04-11,,7,4,9,55,44,67
2020-04-12,,7,4,9,62,48,76
2020-04-13,,7,4,10,69,52,86
2020-04-14,,7,4,10,76,56,96
2020-04-15,,7,3,10,83,59,106
2020-04-16,,6,3,10,89,62,115
2020-04-17,,6,3,9,95,65,124
2020-04-18,,6,3,9,101,68,133
2020-04-19,,5,2,9,107,71,142
2020-04-20,,5,2,8,112,73,150
2020-04-21,,5,2,8,116,75,158
2020-04-22,,4,2,7,121,77,165
2020-04-23,,4,2,7,125,79,171
2020-04-24,,4,2,6,129,81,177
2020-04-25,,3,2,6,132,83,183
2020-04-26,,3,2,5,135,85,188
2020-04-27,,3,1,5,138,86,193
2020-04-28,,3,1,5,141,87,198
2020-04-29,,3,1,5,144,88,203
2020-04-30,,3,1,5,147,89,208
2020-05-01,,2,1,4,149,90,212
2020-05-02,,2,1,4,151,91,216
2020-05-03,,2,1,4,153,92,220
2020-05-04,,2,1,4,155,93,224
2020-05-05,,2,1,4,157,94,228
2020-05-06,,2,1,4,159,95,232
2020-05-07,,2,1,4,161,96,236
2020-05-08,,2,1,4,163,97,240
2020-05-09,,2,1,4,164,98,244
2020-05-10,,2,1,4,166,99,248
2020-05-11,,2,1,4,167,100,252
2020-05-12,,1,1,3,169,101,255
2020-05-13,,1,1,3,170,102,258
2020-05-14,,1,1,3,172,103,261
2020-05-15,,1,1,3,173,104,264
2020-05-16,,1,1,3,174,105,267
2020-05-17,,1,1,3,176,106,270
2020-05-18,,1,1,3,177,107,273
2020-05-19,,1,1,3,179,108,276
2020-05-20,,1,1,3,180,109,279
2020-05-21,,1,1,3,182,110,282
2020-05-22,,1,1,3,183,111,285
2020-05-23,,1,1,3,184,112,288
2020-05-24,,1,1,3,186,113,291
2020-05-25,,1,1,3,187,114,294
2020-05-26,,1,1,3,189,115,297
2020-05-27,,1,1,3,190,116,300
2020-05-28,,1,1,3,191,117,303
2020-05-29,,1,1,3,193,118,306
2020-05-30,,1,0,2,194,118,308
2020-05-31,,0,0,2,194,118,310
2020-06-01,,0,0,2,194,118,312
2020-06-02,,0,0,2,195,118,314
2020-06-03,,0,0,2,195,118,316
2020-06-04,,0,0,2,196,118,318
2020-06-05,,0,0,2,196,118,320
2020-06-06,,0,0,2,197,118,322
2020-06-07,,0,0,2,197,118,324
2020-06-08,,0,0,2,197,118,326
2020-06-09,,0,0,2,198,118,328
2020-06-10,,0,0,2,198,118,330
2020-06-11,,0,0,2,199,118,332
2020-06-12,,0,0,2,199,118,334
2020-06-13,,0,0,2,199,118,336
2020-06-14,,0,0,2,200,118,338
2020-06-15,,0,0,2,200,118,340
2020-06-16,,0,0,2,201,118,342
2020-06-17,,0,0,2,201,118,344
2020-06-18,,0,0,2,201,118,346
2020-06-19,,0,0,1,202,118,347
2020-06-20,,0,0,1,202,118,348
2020-06-21,,0,0,1,202,118,349
2020-06-22,,0,0,1,202,118,350
2020-06-23,,0,0,1,202,118,351
2020-06-24,,0,0,1,203,118,352
2020-06-25,,0,0,1,203,118,353
2020-06-26,,0,0,1,203,118,354
2020-06-27,,0,0,1,203,118,355
2020-06-28,,0,0,1,203,118,356
2020-06-29,,0,0,1,204,118,357
2020-06-30,,0,0,1,204,118,358
