date,actual_deaths,predicted_deaths_mean,predicted_deaths_lower,predicted_deaths_upper,predicted_total_deaths_mean,predicted_total_deaths_lower,predicted_total_deaths_upper
2020-02-29,,,,,,,
2020-03-01,,,,,,,
2020-03-02,,,,,,,
2020-03-03,,,,,,,
2020-03-04,,,,,,,
2020-03-05,,,,,,,
2020-03-06,,,,,,,
2020-03-07,,,,,,,
2020-03-08,,,,,,,
2020-03-09,,,,,,,
2020-03-10,,,,,,,
2020-03-11,,,,,,,
2020-03-12,,,,,,,
2020-03-13,,,,,,,
2020-03-14,,,,,,,
2020-03-15,,,,,,,
2020-03-16,,,,,,,
2020-03-17,,,,,,,
2020-03-18,,,,,,,
2020-03-19,,,,,,,
2020-03-20,,,,,,,
2020-03-21,,,,,,,
2020-03-22,,,,,,,
2020-03-23,,,,,,,
2020-03-24,,,,,,,
2020-03-25,,,,,,,
2020-03-26,,,,,,,
2020-03-27,3,,,,,,
2020-03-28,1,,,,,,
2020-03-29,1,,,,,,
2020-03-30,1,,,,,,
2020-03-31,1,,,,,,
2020-04-01,2,,,,,,
2020-04-02,0,,,,,,
2020-04-03,0,,,,,,
2020-04-04,1,,,,,,
2020-04-05,,3,2,3,13,12,13
2020-04-06,,3,3,4,16,15,17
2020-04-07,,3,3,4,20,18,21
2020-04-08,,4,3,5,23,21,26
2020-04-09,,4,3,5,27,24,31
2020-04-10,,4,2,5,31,26,36
2020-04-11,,4,2,6,35,28,42
2020-04-12,,4,2,6,39,30,48
2020-04-13,,4,2,6,42,32,54
2020-04-14,,4,2,6,46,34,60
2020-04-15,,3,2,5,49,36,65
2020-04-16,,3,2,5,53,38,70
2020-04-17,,3,2,5,56,40,75
2020-04-18,,3,2,5,58,42,80
2020-04-19,,3,2,5,61,44,85
2020-04-20,,3,2,4,64,46,89
2020-04-21,,2,1,4,66,47,93
2020-04-22,,2,1,4,68,48,96
2020-04-23,,2,1,3,70,49,99
2020-04-24,,2,1,3,72,50,102
2020-04-25,,2,1,3,74,51,105
2020-04-26,,2,1,3,76,52,108
2020-04-27,,2,1,2,77,53,110
2020-04-28,,1,1,2,78,54,112
2020-04-29,,1,1,2,80,55,114
2020-04-30,,1,1,2,81,56,116
2020-05-01,,1,1,2,82,57,118
2020-05-02,,1,1,2,83,58,120
2020-05-03,,1,1,2,84,59,122
2020-05-04,,1,1,1,85,60,123
2020-05-05,,1,1,1,86,61,124
2020-05-06,,1,1,1,87,62,125
2020-05-07,,1,1,1,88,63,126
2020-05-08,,1,1,1,89,64,127
2020-05-09,,1,1,1,90,65,128
2020-05-10,,1,1,1,91,66,129
2020-05-11,,1,1,1,92,67,130
2020-05-12,,1,1,1,93,68,131
2020-05-13,,1,1,1,94,69,132
2020-05-14,,1,1,1,95,70,133
2020-05-15,,1,1,1,96,71,134
2020-05-16,,1,1,1,97,72,135
2020-05-17,,1,1,1,98,73,136
2020-05-18,,1,1,1,99,74,137
2020-05-19,,1,1,1,100,75,138
2020-05-20,,1,1,1,101,76,139
2020-05-21,,1,1,1,102,77,140
2020-05-22,,1,1,1,103,78,141
2020-05-23,,1,1,1,104,79,142
2020-05-24,,1,1,1,105,80,143
2020-05-25,,1,1,1,106,81,144
2020-05-26,,1,1,1,107,82,145
2020-05-27,,1,1,1,108,83,146
2020-05-28,,1,1,1,109,84,147
2020-05-29,,0,0,1,110,84,148
2020-05-30,,0,0,0,110,84,148
2020-05-31,,0,0,0,110,84,148
2020-06-01,,0,0,0,110,84,148
2020-06-02,,0,0,0,110,84,148
2020-06-03,,0,0,0,110,84,148
2020-06-04,,0,0,0,110,84,148
2020-06-05,,0,0,0,110,84,148
2020-06-06,,0,0,0,110,84,148
2020-06-07,,0,0,0,110,84,148
2020-06-08,,0,0,0,110,84,148
2020-06-09,,0,0,0,110,84,148
2020-06-10,,0,0,0,110,84,148
2020-06-11,,0,0,0,110,84,148
2020-06-12,,0,0,0,110,84,148
2020-06-13,,0,0,0,110,84,148
2020-06-14,,0,0,0,110,84,148
2020-06-15,,0,0,0,110,84,148
2020-06-16,,0,0,0,110,84,148
2020-06-17,,0,0,0,110,84,148
2020-06-18,,0,0,0,110,84,148
2020-06-19,,0,0,0,110,84,148
2020-06-20,,0,0,0,110,84,148
2020-06-21,,0,0,0,110,84,148
2020-06-22,,0,0,0,110,84,148
2020-06-23,,0,0,0,110,84,148
2020-06-24,,0,0,0,110,84,148
2020-06-25,,0,0,0,110,84,148
2020-06-26,,0,0,0,110,84,148
2020-06-27,,0,0,0,110,84,148
2020-06-28,,0,0,0,110,84,148
2020-06-29,,0,0,0,110,84,148
2020-06-30,,0,0,0,110,84,148
